"Ayat_id","mm_Translation","multi_ayats"
1,"ကွောဖှ်။ 1642 (ကုရ်အာန်သည်) ခံစားနားလည်မှု၏ အခြေအမြစ်ဖြစ်သော၊ (တစ်နည်း) ခွဲခြားသိမြင်စေသော၊ (တစ်နည်း) ပကတိ အရှိတရား ဖြစ်သော၊ (တစ်နည်း) မြဲမြံစွာ တည်ရှိသော၊ (တစ်နည်း) ဖြောင့်မတ်မှန်ကန်သော၊ (ဥပဒေကျမ်းဖြစ်၏)။# (ကုရ်အာန်သည် ဆင်ခြင်တုံတရားကို) တိုးတက် ကျယ်ဝန်းစေသော၊ (တနည်း) (ဆင်ခြင်ဉာဏ်ကို) အလျှံပယ် ထောက်ပံ့မြှင့်တင်ပေးသော 1643 ကုရ်အာန် (ဝါ) * (ဥပဒေကျမ်း ဖြစ်ကြောင်း) သက်သေထူ ပါ၏။ (သို့ဖြစ်ရာ) ‘ကွောဖှ်’ ရပ်တန့်၍ (ကြားနာလော့)။@* [12:2] အောက်ခြေ (၉၄၇)",""
2,"အမှန်မှာ သူတို့ထံ သူတို့အနက်မှ သတိပေးနှိုးဆော်သူ တစ်ဦး ရောက်လာသည်ကို အံ့ဩကြ၏။ ထို့ နောက် လုံခြုံမှုကို သွေဖည် ဆန့်ကျင်သော သူတို့က “ဤသည် လွန်စွာ အံ့ဖွယ်ရာ ဖြစ်၏”-",""
3,"“ကျွန်ုပ်တို့သည် သေဆုံးကြပြီး၊ မြေကြီး ဖြစ်သွားကြသောအခါ (အမှန်ပင် ပြန်လည် ရှင်သန် နိုးကြား ကြဦးမည်) လော။* ဤပြန်လည် နိုးကြားခြင်းသည် (လူ့ပင်ကိုယ် အသိဉာဏ်နှင့်) လွန်စွာ ဝေးကွာလှ သည်” ဟု ပြောဆိုကြ၏။@* [23:82] [37:53]",""
4,"ကမ္ဘာမြေက သူတို့မှ လျော့နည်း သွားစေသော အရာများကို 1644 ငါသည် သိမှု ဥပဒေဖြင့် လွှမ်းခြုံ သိရှိ ၏။ စင်စစ် ငါ၏ ပြဋ္ဌာန်းချက်နှင့် အညီ ထိန်းသိမ်းထားသော မှတ်တမ်းသည် ရှိ၏။",""
5,"အမှန်မှာ သူတို့ထံ သစ္စာတရား (ကုရ်အာန်) ရောက်ရှိလာသော အခါ၊ ၎င်းကို မဟုတ်မမှန်ဟု စွပ်စွဲခဲ့ကြ၏။ သို့ဖြစ်ရာ သူတို့သည် မတည်ငြိမ် သောအခြေအနေ၌ (တစ်နည်း) ရှုပ်ထွေးသော အရေးကိစ္စ၌ ရှိနေကြ၏။",""
6,"သူတို့သည် မိမိတို့အထက်၌ ရှိသော အာကာသ၊ မိုးကောင်းကင်ကို ကြည့်ရှု သုံးသပ်ခြင်း မပြုခဲ့ကြ သလော။ ငါသည် ၎င်းကို မည်သို့ တည်ဆောက်၍၊ မည်သို့ ဆင်ယင်ထားသနည်း။ ထို့ပြင် ၎င်း၌ အက် ကွဲ၊ ကွာဟနေခြင်း လုံးဝ မရှိချေ။@[ဆက်စပ်အာယဟ် [67:3]]",""
7,"ထို့ပြင် ငါသည် မြေကမ္ဘာကို ဖြန့်ကြက်စေ၍၊* ၎င်း၌ ကျောက်လွှာထုကြီးများ၊ (တစ်နည်း) တောင် တန်းများကို စိုက်ထူထား၏။ ထို့ပြင် ၎င်း၌ ရှုချင်စဖွယ်ကောင်းသော အပင်အမျိုးမျိုးတို့ကို ပေါက်ရောက်စေခဲ့၏။@* [13:3] အောက်ခြေ (၉၇၅) #[ဆက်စပ်အာယဟ်များ [13:3] [15:19]]",""
8,"(အရှင့်လမ်းညွှန်မှုသို့) ဦးလှည့်ကြသော ဩဇာခံတိုင်းအဖို့ ဆင်ခြင်သုံးသပ်အပ်သော အရာ၊ (တစ်နည်း) ထိုးထွင်သိမြင်နိုင်သော အလင်းရောင်နှင့် အဆုံးအမတို့ကို (စီမံခြင်းဖြစ်၏)။",""
9,"ထို့ပြင် ငါသည် မိုးကောင်းကင်မှ စည်ပင် တိုးတက်စေသော ရေကို ရွာသွန်းစေပြီး၊ ထိုရေဖြင့် ဥယျာဉ်များနှင့် ရိတ်သိမ်းပြီးဖြစ်သော ကောက်ပဲ သီးနှံများကို ပေါက်ရောက်စေ၏။",""
10,"ထို့ပြင် ဩဇာခံတို့အဖို့ ပြွတ်၍ သီးသော အခိုင်များရှိသည့် ရှည်လျားသော စွန်ပလွံပင်များကို ရိက္ခာ အဖြစ် (ပေါက်ရောက်စေခဲ့၏)။ ထို့ပြင် ထို (ရေ) ဖြင့် သေနေသောနယ်မြေကို ရှင်သန်စေခဲ့၏။ (သေသူ တို့အား) ထိုသို့ပင် ရှင်ပြန် ထွက်စေမည်ဖြစ်၏။","10-11"
