"Ayat_id","mm_Translation","multi_ayats"
1,"အလိဖှ်၊ လားမ်၊ မီးမ်၊*# (အလ္လာဟ်သည် အသိပညာ ဉာဏ်အမြော်အမြင် နှင့် ပြည့်စုံသော အရှင်ဖြစ်သည်)။ (တစ်နည်း) # (ငါအလ္လာဟ်သည် သိမှုဥပဒေသ၏ အခြေအမြစ်ဖြစ်သည်) @* [2:1] အောက်ခြေ (၁၄)",""
2,"လူတို့သည် “ကျွန်ုပ်တို့ (အလ္လာ့ဟ် ပြဋ္ဌာန်းချက် များကို) ယုံကြည်ကြပါပြီ” ဟု ပြောဆိုရုံမျှဖြင့် ဘေး အန္တရာယ်များနှင့် ရင်ဆိုင်ရခြင်း မရှိဘဲ၊ လွတ်သွားကြမည်ဟု ထင်မြင်ယူဆကြသလော။ (တစ်နည်း) “နှုတ်မှ ယုံကြည်ကြပါသည်” ဟု ပြောဆိုရုံမျှနှင့် လုပ်လိုရာကို လုပ်နိုင်ကြရန် လွှတ်ထားခြင်း ခံကြရ ပြီဟု ထင်မှတ်နေ ကြသလော။@[ဆက်စပ်အာယဟ်များ [2:214] [3:142] [9:16] [33:10-11]]",""
3,"မုချဧကန် ငါသည် သူတို့မတိုင်မီ ရှိခဲ့ကြသောသူတို့အားလည်း ဘေးအန္တရာယ်များနှင့် ရင်ဆိုင်စေခဲ့၏။ သို့ဖြင့် အလ္လာဟ် (၏ သိမှုဥပဒေသ) က မှန်ကန်စွာ ပြောဆိုသောသူတို့နှင့် လိမ်ညာသောသူတို့အား ကွဲပြား ခြားနားစေရန် အမှန်ပင် ပြုလုပ်အံ့။",""
4,"လူ့ဘောင်၌ ဟန်ချက်ပျက်စေရန် ကျူးလွန်ကြသောသူတို့သည် ငါ (၏ တုံ့ပြန်ရလဒ် သက်ရောက်မှု) မှ လွတ်မြောက်ကြမည်ဟု ထင်မှတ်ကြသလော။ သူတို့၏ ဆုံးဖြတ်ချက်သည် လွန်စွာ ဆိုးရွားလှ၏။",""
5,"မည်သူမဆို အလ္လာဟ် (ပြဋ္ဌာန်းအပ်သော တုံ့ပြန်ရလဒ်) နှင့် တွေ့ဆုံခြင်းကို မျှော်လင့်သည်ရှိသော်၊ ဧကန်ပင် အလ္လာဟ်သတ်မှတ်ထားသော (ရလဒ်တုံ့ပြန်မည့်) ကာလသည် မုချ ဆိုက်ရောက်လာပေ မည်။ စင်စစ် အရှင် သည် ကြားသိမှု၏ အခြေအမြစ်ပင် ဖြစ်၏။",""
6,"၎င်းပြင် မည်သူမဆို ရုန်းကန်လှုပ်ရှား၊ ကြိုးစားအားထုတ်သည်ဖြစ်မူ၊ သူသည် မိမိအရည်အချင်း တိုး တက် ဖို့ရန် ကြိုးစားခြင်းသာ ဖြစ်၏။ စင်စစ်ဧကန် အလ္လာဟ်သည် စကြဝဠာခပ်သိမ်းတို့မှ လိုလား တောင့်တခြင်း ကင်း၍၊ ပြီးပြည့်စုံသောအရှင် ဖြစ်၏။ (တစ်နည်း) လောကခပ်သိမ်းအပေါ် မှီခို အားထားသောအရှင် မဟုတ် ပေ။",""
7,"စင်စစ် လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြပြီး၊ ပြုပြင်ပြောင်းလဲ၍ ဖွံ့ဖြိုးတိုးတက်သော ဆောင် ရွက်ချက်တို့ကို လုပ်ဆောင်ကြသောသူတို့မှာ၊ ငါသည် သူတို့မှ ဟန်ချက်ပျက်နေမှုများကို ဖယ်ရှားပေးမည်။ ထို့ပြင် သူတို့ ဆောင်ရွက်လျက် ရှိကြသည်တို့ထက် သာလွန်မွန်မြတ်သော ကောင်းကျိုးကို အစားပေး မည်။",""
8,"စင်စစ် ငါသည် လူသားအား မိဘနှစ်ပါးနှင့် ကောင်းမွန်စွာ ဆက်ဆံကြရန် မှာကြားသည်။* သို့ရာတွင် မိဘနှစ်ပါးက သင့်၌ အသိပညာ သက်သေအထောက်အထား မရှိပါဘဲလျက်၊ (တစ်နည်း) သင် မသိ သော အရာကို (အရှင့်လမ်းညွှန်မှု၌) ထွေးရောယှက်တင်ပြု၍ နာခံရန် သင့်အား အဓမ္မစေခိုင်းခဲ့လျှင်မူ သင် သူတို့ အား မနာခံလေနှင့်။ သင်တို့သည် အလ္လာဟ် (ပြဋ္ဌာန်းအပ်သော တုံ့ပြန်ရလဒ်) ဆီသို့ ဦးလှည့်ကြရပေမည်။ ထိုအခါ ငါသည် သင်တို့ ကျင့်မူခဲ့ကြသည်တို့ကို သင်တို့အား အသိပေးမည် ဖြစ်၏။@*[2:83] [4:36] [6:151] [17:23]#[ဆက်စပ်အာယဟ် [31:14-15]]",""
9,"ထို့ပြင် လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြပြီး၊ ပြုပြင်ပြောင်းလဲ၍ ဖွံ့ဖြိုးတိုးတက်သော ဆောင်ရွက်ချက်တို့ကို လုပ်ဆောင်ကြသောသူတို့ကို ငါသည် အရည်အချင်း တိုးတက်သော သူတို့တွင် အပါအဝင်ဖြစ်စေမည်။",""
10,"လူတို့အနက် အချို့က “ကျွန်ုပ်တို့သည် အလ္လာ့ဟ် (ပြဋ္ဌာန်းချက်များ) အား ယုံကြည်ကြပါပြီ” ဟု ဝန်ခံ ပြောဆိုကြ၏။ သို့ရာတွင် သူသည် အလ္လာဟ် (ပြဋ္ဌာန်းသော ဒီးန်-လူ့ဘဝ တည်ဆောက်မှုစနစ်-ကို တည် ဆောက်ရာ) တွင် အနစ်နာခံရသောအခါ၊ (ဆန့်ကျင်ဘက်) အုပ်စု၏ ဒုက္ခပေးမှုကို အလ္လာဟ်၏ အရေးယူ ဒဏ်ခတ်မှုကဲ့သို့ မှတ်ယူ၏။ သို့သော် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင် (၏ ပြဋ္ဌာန်း ချက်နှင့်အညီ) အကူအညီ ရောက်ရှိလာလျှင်၊ (တစ်နည်း) အောင်မြင်မှု ရောက်ရှိလာလျှင် သူတို့က “ကျွန်ုပ် တို့ သည် သင်တို့နှင့်အတူ ရှိခဲ့ကြပါသည်” ဟု မုချ ပြောဆိုကြပေမည်။ မည်သို့နည်း။ အလ္လာဟ်သည် ကမ္ဘာသူ ကမ္ဘာသားတို့၏ စိတ်အတွင်း ရှိသည်တို့ကို သိမှုဥပဒေသဖြင့် လွှမ်းခြုံထားသည် မဟုတ်လော။",""
