"Ayat_id","mm_Translation","multi_ayats"
1,"လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူတို့သည် အလ္လာဟ် (ပြဋ္ဌာန်းသော လူ့ဘဝ) လမ်းစဉ်မှ ပိတ်ပင် တားဆီးကြသောကြောင့် သူတို့၏ လုပ်ဆောင်မှုတို့ကို အရှင် (၏ တုံ့ပြန်ရလဒ်) က အချည်းနှီး ဖြစ်စေခဲ့၏။# (တစ်နည်း) (အလ္လာ့ဟ်ပြဋ္ဌာန်းချက်အရ လျှောက်လှမ်းရမည့် လူ့ဘဝ လမ်းစဉ်အား) သွေဖည်ဆန့်ကျင်ကာ (အခြားသူတို့ကိုလည်း ထိုလမ်းစဉ်မှ) ပိတ်ပင်တားဆီးသော သူတို့၏ ဆောင်ရွက်ချက်တို့ကို အရှင် (၏ တုံ့ပြန်ရလဒ်) က အချည်းနှီး ဖြစ်စေအံ့။",""
2,"စင်စစ် အကြင်သူတို့သည် လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြ၍၊ ဖွံ့ဖြိုးတိုးတက်စေသော ပြုပြင်ပြောင်းလဲမှုကို ဆောင်ရွက်ကြပြီး၊ မုဟမ္မဒ်အပေါ် ချမှတ်ခံရသော (ကုရ်အာန်) သည် သူတို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့်ပြဋ္ဌာန်းချက် သစ္စာတရားဖြစ်သည်ဟု ယုံကြည်ကြ၏။ အရှင်သည် သူတို့ ချွတ်ချော်ခဲ့သော ကိစ္စများကို သူတို့မှ ပပျောက်စေ ပြီး၊ သူတို့၏ အခြေအနေကို ပြု ပြင်၍ ဖွံ့ဖြိုးစေမည် ဖြစ်၏။",""
3,"ဤသည်ကား လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူတို့သည် အမှားကို လိုက်နာကြ၍၊ လုံခြုံမှုကို ယုံ ကြည်ချက်ဖြင့် တည်ဆောက်သောသူတို့သည် သူတို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့်ပြဋ္ဌာန်းချက်အရ အမှန်ကို လိုက်နာကြသောကြောင့် ဖြစ်ပေသည်။ အလ္လာဟ်သည် လူသားထု တစ်ရပ်လုံး၏ အခြေအနေများကို ဤသို့ပင် ခိုင်းနှိုင်း၊ နှိုင်းယှဉ်ပြ၏။",""
4,"သို့ဖြစ်ရာ သင်တို့သည် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင် သောသူတို့နှင့် ရင်ဆိုင်ကြသောအခါ၊ (သူတို့ ဘက်မှ) တုံ့ပြန်လှုပ်ရှားနိုင် စွမ်း မရှိကြစေရန် (အခြေခံ စွမ်းရည်များ-လက်နက်အင်အားများ) ကို ဖြတ် တောက်ထားကြရမည်။ (တစ်နည်း) သူတို့အား ဦးစီးဦးဆောင်ပြုနေသူများကို နှိမ်နင်းကြရမည်။ (တစ်နည်း) ခေါင်းမထောင်နိုင်ရန် နှိမ်နင်းကြရမည်။ 1608 အဆုံး၌ သင်တို့သည် သူတို့အပေါ်သို့ အလုံး အရင်းဖြင့် လွှမ်းမိုးကြပြီးနောက် (တစ်နည်း) လှုပ်ရှားနိုင်စွမ်း မရှိစေရန် လွှမ်းမိုးကြပြီးနောက် 1609 အခိုင်အမာ တုပ်နှောင်၍ ထိန်းချုပ်ထားကြရမည်။ (သုံ့ပန်းတို့ကို လျော်ကြေး မယူဘဲ) ကျေးဇူးပြုခြင်း အားဖြင့် လွှတ်ပေးသည် ဖြစ်စေ၊ လျော်ကြေးယူ၍ လွှတ်ပေးသည်ဖြစ်စေ (ပြုခွင့် ရှိသည်)။ စစ်ရေး စစ်ရာဟူသည် လက်နက်ချ (အညံ့ခံ) သည်အထိ ဖြစ်သည်။ (တစ်နည်း) လက်နက်မချမချင်း တိုက် ခိုက်ရပေမည်။ ဤသည် (ပြဋ္ဌာန်းချက်ပင် ဖြစ်၏)။ အလ္လာဟ်သည် (မိမိ) စံချိန်နှင့် ညီညွတ်လျှင် သူတို့အား ထိခိုက်နစ်နာစေနိုင်သည်။ သို့သော် သင်တို့အနက် အချို့ကို အချို့အားဖြင့် အရည်အသွေးတိုးတက် လာစေရန် စီမံထားပြီး ဖြစ်၏။ စင်စစ် အလ္လာဟ် (ပြဋ္ဌာန်းသော လူ့ဘဝ) လမ်းစဉ်၌ ကျဆုံးခဲ့ကြသောသူတို့၏ ဆောင်ရွက်ချက်တို့ကို လုံးဝ အချည်းနှီးဖြစ်စေမည် မဟုတ်ပေ။",""
5,"အရှင်သည် သူတို့အား (လိုရာပန်းတိုင်သို့) မုချ ရောက်ရှိစေမည်။ သူတို့၏ အခြေအနေကိုလည်း (တုံ့ ပြန်ရလဒ်နှင့်အညီ) ပြုပြင်၍ ဖွံ့ဖြိုးတိုးတက်စေမည်။",""
6,"ထို့ပြင် သူတို့အား (ကုရ်အာန်အားဖြင့်) အသိပေးထားပြီးဖြစ်သော ဂျန္နဟ် (ဥယျာဉ်) သို့ ဝင်ရောက်စေ မည်ဖြစ်သည်။",""
7,"အို-လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သူတို့၊ သင်တို့သည် အလ္လာဟ် (၏ ဒီးန်-လူ့ဘဝ တည် ဆောက်မှုစနစ်-ပုံပေါ် လာရန် ရစူလ်) အား ကူညီကြလျှင်၊ အလ္လာဟ်သည် သင်တို့အား (တုံ့ပြန်ရလဒ် နှင့်အညီ) ကူညီမည်ဖြစ်၏။ ထို့ပြင် သင်တို့၏ ရပ်တည်ချက်များကို မြဲမြံ ကြံ့ခိုင်စေမည်။",""
8,"သို့သော် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင် သောသူတို့အတွက် ပြန်လည်ဦးမော့ လာခြင်းမရှိသော ပြိုလဲ ခြင်းသည်ရှိ၏။ ထို့ပြင် သူတို့၏ ဆောင်ရွက်ချက်များကို အချည်းနှီး ဖြစ်စေမည်။",""
9,"ဤသည် အလ္လာဟ်ချမှတ်ပေးသော (ကုရ်အာန်) ကို သူတို့ မနှစ်မြို့ကြသောကြောင့် ဖြစ်၏။ သို့ဖြစ်ရာ အရှင်သည် သူတို့၏ ဆောင်ရွက်ချက်များကို ရလဒ်ကောင်းများအဖြစ် ပုံပေါ်လာစေမည် မဟုတ်ပေ။@[ဆက်စပ်အာယဟ် [13:17]]",""
10,"သို့ဖြစ်ရာ သူတို့သည် မိမိတို့ မတိုင်မီက ရှိခဲ့ကြသောသူတို့၏ နောက်ဆုံးအကျိုးဆက်သည် မည်သို့ ဖြစ်ခဲ့ကြသည်ကို ကမ္ဘာလှည့်၍ မကြည့်ရှုကြသလော။ (တစ်နည်း) သူတို့သည် ကမ္ဘာမြေတွင် လှည့် လည်၍ သွားလာခြင်းကို မပြုခဲ့ကြသလော။ သို့ဆိုလျှင် သူတို့ မတိုင်မီ ရှိခဲ့ကြသောသူတို့၏ နောက် ဆုံးအကျိုးဆက်သည် မည်သို့ ဖြစ်ခဲ့သည်ကို တွေ့မြင်ကြရပေမည်။* အလ္လာဟ် (၏ တုံ့ပြန်ရလဒ်) သည် သူတို့ကို ပျက်စီးစေခဲ့၏။ ဤအခြေအနေများသည် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူတို့ အဖို့ပင် ဖြစ်၏။ (တစ်နည်း) လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူတို့၌ ဤအဖြစ်မျိုးပင် ရှိ၏။@* [30:9]",""
