"Ayat_id","mm_Translation","multi_ayats"
1,"စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၌ ရှိသမျှတို့သည် အလုံးစုံသော စိုးမိုးအုပ်ချုပ်မှုကို စိုးပိုင်သော၊ ပြီး ပြည့်စုံ၍ ချို့တဲ့မှုအလုံးစုံမှ ကင်းစင်ကာ လိုအပ်ချက်ရှိသူတို့ကို ဖြည့်စည်းပေးသော၊ (မိမိပြဋ္ဌာန်းချက် အပေါ်) နိုင်နင်းလွှမ်းမိုးသော၊ ဆင်ခြင်တုံတရား၏ အခြေမြစ်ဖြစ်သော အလ္လာဟ် (၏ နိယာမ စည်း မျဉ်းများ) နှင့်အညီ ကျင်လည် ကျက်စားရမည့် နယ်ပယ်တွင် အစွမ်းကုန် ကြိုးစားအားထုတ်လျက် ရှိ ကြ၏။ (တစ်နည်း) တာဝန်ကျရာ အခန်းကဏ္ဍများ၌ အပြည့်အဝ ဆောင်ရွက်လျက် ရှိကြ၏။*@*[2:30] (79) [56:74] (1758)",""
2,"အရှင်သည် အွန်မ္မီ (ဝါ) ဥပဒေကျမ်းကို မတတ်ကျွမ်းသောသူတို့ အနက်မှပင် ရစူလ်တစ်ပါးကို စေလွှတ် ခဲ့၏။ ထိုရစူလ်သည် သူတို့ရှေ့၌ အရှင့်အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ကို ဖတ်ကြား လိုက်နာပြ၏။ ထို့ပြင် သူတို့၏ စာရိတ္တများကို စင်ကြယ်၊ ဖွံ့ဖြိုးစေရန် ဆောင်ရွက်၍၊ ကျမ်းဂန်နှင့် ဆင်ခြင်ဉာဏ် အသုံးချမှုတို့ကို သင်ကြား ပို့ချပေး၏။* သူတို့သည် ဤကာလ မတိုင်မီက ထင်ရှားသော လမ်းမှားမှု၌ ရှိနေခဲ့ကြ၏။@* [2:129] (187) #[(اَلْأُمِّيِّيْنَ) ‘အွန်မ္မိယီးန်’ “ဥပဒေကျမ်းကို မတတ်ကျွမ်းသောသူတို့” ဟူသော အသုံးအနှုန်းအတွက် [2:78] အောက်ခြေ (၁၃၉), [7:157] အောက်ခြေ (၇၂၃) တို့တွင် လေ့လာပါရန်]#[ဆက်စပ်အာယဟ်များ [2:129] [2:151]]",""
3,"သူတို့နှင့် လာရောက် မပူး‌ပေါင်းသေးသော အခြားသူတို့အတွက်လည်း ဖြစ်၏။ 1789 အရှင်သည် (မိမိ ပြဋ္ဌာန်းချက်အပေါ်) နိုင်နင်းလွှမ်းမိုး၍၊ ဆင်ခြင်တုံတရား၏ အခြေမြစ်ဖြစ် ဖြစ်၏။",""
4,"ဤသည် အလ္လာဟ်၏ ကျေးဇူးပြုမှုဖြစ်၍၊ အရှင်သည် (မိမိ) စံချိန်သတ်မှတ်ချက်နှင့် ညီညွတ်သောသူ အား ချီးမြှင့်၏။ စင်စစ် အလ္လာဟ်သည် ကြီးမားသော ကျေးဇူးပြုမှုကို ပိုင်ဆိုင်၏။",""
5,"သောက်ဝ်ရာသ် (ဥပဒေကျမ်း) ကို လိုက်နာကြရန် တာဝန်ပေးခြင်း ခံကြရသော်လည်း ၎င်း (ဥပဒေ ကျမ်း) ကို လိုက်နာကြရန် ပျက်ကွက်ခဲ့သောသူတို့၏ ဥပမာကား- (ဥပဒေ) ကျမ်းများကို သယ်ပိုးလျက် ရှိသော မြည်းသတ္တဝါကဲ့သို့ ဖြစ်၏။ 1790 အလ္လာဟ်၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ကို မမှန် မကန် ဖြစ်စေရန် ဖန်တီးသောသူတို့၏ ဥပမာမှာ လွန်စွာ ဆိုးယုတ် ညံ့ဖျင်းလှ၏။ အလ္လာဟ်သည် မိုက်မဲသူတို့အား (တစ်နည်း) မတရား ကျူးကျော်သောသူတို့အား (လူ့ဘဝ လမ်းမှန်ကို) ညွှန်ပြသည် မဟုတ်ပေ။",""
6,"သင်သည် “အို-ယဟူဒီတို့၊ သင်တို့သည် လူသားအားလုံးထက် အလ္လာဟ်၏ အချစ်ကို ရရှိသူများ ဖြစ်ကြသည်ဟု ထင်မြင်ယူဆကြလျှင်၊ (ထိုထင်မြင်ချက် နှင့်စပ်လျဉ်း၍) မှန်ကန်စွာ ပြောဆိုသူများ ဖြစ်ကြလျှင် သေခြင်းကို တောင့်တကြလော့” ဟု ပြောဆိုလော့။*@* [2:94]",""
7,"သူတို့သည် မိမိတို့၏ အစွမ်းအစများဖြင့် ကြိုတင်ပို့ထားသော (မကောင်းမှုများ) ကြောင့် သေခြင်းကို အလျှင်း တောင့်တကြမည် မဟုတ်ချေ။ အလ္လာဟ်၏ သိမှုဥပဒေသည် မိုက်မဲသောသူတို့ကို လွှမ်းခြုံ သိရှိ၏။@* [2:95]",""
8,"သင်သည် “သင်တို့ ထွက်ပြေး တိမ်းရှောင်လျက် ရှိကြသော သေခြင်းသည် သင်တို့ထံ မုချ ဆိုက် ရောက်လာမည် ဖြစ်၏။ ထို့နောက် မျက်ကွယ်နှင့် မျက်မှောက်တို့ကို သိမှုဥပဒေသဖြင့် လွှမ်းမိုးထား သောအရှင့် (တုံ့ပြန်ရလဒ်) ဆီသို့ သင်တို့ လှည့်ပြန်ကြရမည်။ ထိုအခါ အရှင်သည် သင်တို့ ဆောင်ရွက်ခဲ့ကြသော အမှုကိစ္စတို့ကို ထုတ်ဖော် ပြသမည်” ဟု ပြောဆိုလော့။",""
9,"အို-မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သောသူ) တို့၊ သင်တို့သည်စုဝေးပွဲ ကာလ တွင် 1791 ဆွလာ့ဟ် (ဝါ) (အများနှင့်ဆိုင်သော အကျိုးစီးပွား) အတွက် 1792 ဖိတ်ခေါ်ခြင်း ခံကြရသော အခါ၊ ရောင်းဝယ်မှု (တစ်နည်း) ပုဂ္ဂလိက အကျိုးစီးပွားကို ခေတ္တ-ယာယီ စွန့်ထားကြ၍၊ အလ္လာဟ်၏ အဆုံးအမ,ဆီသို့ အားကြိုးမာန်တက် သွားရောက်ကြလော့။ 1793 သင်တို့ သိမြင် နားလည်ကြလျှင်၊ ဤသည် သင်တို့အဖို့ အကောင်းဆုံး အကျိုးဆက်ပင် ဖြစ်၏။",""
10,"ထို့နောက် (အများနှင့်ဆိုင်သော အကျိုးစီးပွား) (ဝါ) ဆွလာ့ဟ် (နှင့် စပ်လျဉ်း၍ စီမံကိန်းချပြီး) ယတိ ပြတ် စီရင်ဆုံးဖြတ်ပြီးသောအခါ၊ 1794 သင်တို့သည် ကမ္ဘာမြေတစ်ခွင် ဖြန့်ကြက်လျက် အလ္လာဟ်၏ ကျေးဇူးတော် (ရိက္ခာအပါအဝင် ဘဝ၏ လိုအပ်ချက်အသီးသီး) ကို ရှာဖွေ ဆည်းပူးကြလော့။ ထို့ပြင် သင်တို့ အောင်မြင်ကြရန်အလို့ငှာ အလ္လာဟ် (ပြဋ္ဌာန်းထား သော လမ်းညွှန်မှုများ) အား များစွာ (လိုက် နာခြင်းအားဖြင့်) ထုတ်ဖော်ကြလော့။",""
