"Ayat_id","mm_Translation","multi_ayats"
1,"တွော်၊ စီးမ်၊ မီးမ်။ (တွော်၊ စီးန်၊ မီးမ်)။ 1330 သန့်စင်၍၊ ဖွံ့ဖြိုးမှုကို ဖြစ်ထွန်းစေသော ယဉ်ကျေးသည့် လူ့အဖွဲ့အစည်းဝင် မုဟမ္မဒ် (သည် အလ္လာ့ဟ်ရစူလ် ဖြစ်၏)။ (တစ်နည်း) စာရိတ္တ မွန်မြတ်သန့်စင်၍၊ ယဉ် ကျေးသော လူ့အဖွဲ့အစည်းအား ဦးဆောင်သည့် မုဟမ္မဒ် (ထံ ဤဥပဒေကျမ်းကို ချမှတ်ခဲ့ခြင်း ဖြစ်ပေသည်)။ (တစ်နည်း) သိန တောင်၌ မူဆာအား (ချမှတ်ပေးခဲ့သော ဥပဒေကျမ်းကဲ့သို့ ဖြစ်၏)။ (တစ်နည်း) (ဤဥပဒေ ကျမ်းသည်) စွမ်းအားအလုံးစုံနှင့် ပြည့်စုံ၍၊ ကြားသိမှုဥပဒေသ၏ အခြေအမြစ်ဖြစ်သော (အလ္လာ့ဟ်ထံမှ ချမှတ်သည့် ဥပဒေကျမ်း ဖြစ်၏)။",""
2,"ဤသည် အလွန်ထင်ရှားသော ဥပဒေကျမ်း၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) * ဖြစ်၏။@* [[10:1] အောက်ခြေ (၈၈၃)]",""
3,"သင်သည် သူတို့ (အစ္စလာ့မ် လူ့ဘဝ တည်ဆောက်မှုစနစ်အပေါ်) ယုံကြည်မှု မပြုကြသောကြောင့် စိတ်ထောင်း ကိုယ်ကြေ ဖြစ်ဟန်ရှိ၏။*@* [[18:6] အောက်ခြေ (၁၁၂၁)]",""
4,"ငါ၏ စံချိန်သတ်မှတ်ချက် ရှိခဲ့လျှင် ကောင်းကင်မှ အာယဟ် (သက်သေပြ လမ်းညွှန်) တရပ်ကို ချမှတ် ခြင်းဖြင့် သူတို့၏ လည်ကုပ်များသည် ထို (သက်သေပြ လမ်းညွှန်) ရှေ့၌ ကိုင်းညွတ်သွားပေမည်။ 1331",""
5,"စင်စစ် သူတို့ထံ ရဟ်မာန်၏ သစ်လွင်သော ‘ဇိက်ရ်’ (လမ်းညွှန် အဆုံးအမ) ရောက်ရှိလာတိုင်း၊ ၎င်းကို ဥပေက္ခာ ပြုကြသည်သာ ဖြစ်၏။ 1332 @*[21:2]",""
6,"သို့ဖြစ်ရာ သူတို့သည် (ထိုလမ်းညွှန် အဆုံးအမကို) မဟုတ်မမှန်ဟူ၍ အမှန်ပင် စွပ်စွဲငြင်းပယ်ခဲ့ကြပြီ။ သူတို့ ပြက်ရယ်ပြု လှောင်ပြောင်ကြသောအရာ၏ အဖြစ်မှန်သည် မကြာမီ သူတို့ထံ ရောက်ရှိလာပေ မည်။",""
7,"သူတို့ ကမ္ဘာမြေကို ရှုမြင်သုံးသပ်ခြင်း မပြုခဲ့ကြသလော။ ငါသည် ယင်း (မြေ) ၌ ကျက်သရေရှိသော (ကောက်ပဲသီးနှံ၊ သစ်ဥ၊ သစ်ဖု) အမျိုးအစားအသီးသီးတို့ကို များပြားစွာ ပေါက်ရောက်စေခဲ့၏။",""
8,"ဧကန်အမှန် ယင်း၌ (ငါ၏ ပြဋ္ဌာန်းချက် အတည်ဖြစ်ခြင်းအတွက်) အာယဟ် (သက်သေလက္ခဏာ) တစ်ရပ် အမှန်ပင် ရှိ၏။ သို့သော် သူတို့အနက် အများစုမှာ လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက် မည့်သူများ မဟုတ်ကြချေ။",""
9,"ဧကန်စင်စစ် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်သည် နိုင်နင်း လွှမ်းမိုးမှုနှင့် လုံခြုံမှုပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှု တို့ကို စီမံသောအရှင်ပင် ဖြစ်၏။",""
10,"တချိန်တွင် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်က မူဆာအား “သင်သည် ကျူးကျော် မိုက်မဲသော ဖှိရ်အောင်၏ မျိုးတူစုထံ သွားလော့” ဟု ညွှန်ကြားခဲ့၏။ သူတို့သည် (ငါ၏ ပြဋ္ဌာန်းချက်နှင့်အညီ ကိုယ်ရည်ကိုယ်သွေးများကို) ထိန်းသိမ်းမှု မပြုကြလေသလော။",""
