"Ayat_id","mm_Translation","multi_ayats"
1,"တွော်၊ ဟာ၊ 1183 ((မုဟမ္မဒ်သည်) သန့်စင်သော၊ ဖွံ့ဖြိုးမှုကို တိုးတက်စေသော (လူ့ဘဝ လမ်းညွှန်မှုနှင့်အညီ လူတို့အား) လမ်းညွှန်သူ ဖြစ်သည်) (တစ်နည်း) ((မုဟမ္မဒ်သည်) စာရိတ္တ မွန်မြတ်သန့်စင်၍၊ (လူ့ဘဝ လမ်းညွှန်မှုနှင့်အညီ လူတို့အား) လမ်းညွှန်သူ ဖြစ်သည်)။",""
2,"ငါသည် သင် ကျပ်တည်းသောဘဝကို ရင်ဆိုင်ရလျက်၊ ကောင်းကျိုးများ လက်လွတ်ဆုံးရှုံးစေရန် (တစ်နည်း) သင် ဒုက္ခခံရစေ ရန် သင့် အပေါ်သို့ ကုရ်အာန်ကို ချမှတ်ခဲ့သည် မဟုတ်ပေ။ 1184",""
3,"စင်စစ် (ဤကုရ်အာန်သည် ကောင်းကျိုးများ လက်လွတ်သွား၍၊ ဆိုးကျိုးများ သက်ရောက်လာမည် ကို) ကြောက်ရွံ့သောသူ အဖို့ အဆုံးအမပင် ဖြစ်၏။",""
4,"ကမ္ဘာဂြိုဟ်အပါအဝင် မြင့်မားလှသော စကြဝဠာများအား ဖြစ်ထွန်းစေသောအရှင့်ထံမှ အစီအစဉ်ကျနစွာ ချမှတ်ပေးခြင်း ဖြစ်၏။",""
5,"(ကုရ်အာန်ကို ချမှတ်ပေးသော) ရဟ်မာန်သည်ကား* အာဏာစက်ကို တည်တံ့စေခဲ့၏။**",""
6,"စကြဝဠာများ၌ ရှိသမျှတို့သည်လည်းကောင်း၊ ကမ္ဘာဂြိုဟ်၌ ရှိသမျှတို့သည်လည်းကောင်း၊ ထိုနှစ်ခု အကြား ရှိသမျှတို့သည် လည်းကောင်း၊ မြေအောက်အလွှာ၌ ရှိသမျှတို့သည်လည်းကောင်း အရှင့်ပိုင် ဆိုင်မှု၌သာ ရှိ၏။",""
7,"သင်သည် လူသိရှင်ကြား ထုတ်ဖော်ပြောဆိုလျှင်လည်း အရှင် (၏ သိမှုဥပဒေသ) က (၎င်းကို လွှမ်းခြုံ) သိရှိ၏။ ဧကန်စင်စစ် အရှင်သည် လျှို့ဝှက် ပြောဆိုမှုကိုပင်မက စိတ်ကူးကိုပင် (မိမိ၏ သိမှုဥပဒေ၌ မှတ်တမ်းပြုထား၏)။",""
8,"အလ္လာဟ်မှအပ အားထားခိုလှုံရာအရှင် (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သော အရှင်ဟူ၍ အလျှင်း မရှိချေ။ အလ္လာဟ်၌ လွန်စွာ အပ်စပ်သင့်တော်၍ ညီညွတ်မျှတသော ဝိသေသ ဂုဏ်ရည်များရှိ၏။",""
9,"ထို့ပြင် မူဆာ၏ ဟဒီးစ် (အကြောင်း သတင်း-တစ်နည်း-အဖြစ်အပျက်) သည် သင့်ထံ ရောက်ရှိခဲ့ပြီလော။",""
10,"တချိန်တွင် မူဆာသည် မီးကို မြင်၍၊ မိမိ၏ အိမ်သူအိမ်သားတို့အား “သင်တို့ စောင့်ဆိုင်းကြလော့။ ကျွန်ုပ် မီးကို တွေ့ရ၏။ ထိုမီးမှ မီးကျီးမီးခဲတစ်ခုကို သင်တို့ထံ ယူဆောင်လာနိုင်ဖို့ရန် မျှော်လင့်ရ၏။ သို့မဟုတ် ထိုမီးရှိရာတွင် လမ်းညွှန်တစ်စုံတစ်ရာကို တွေ့ကောင်း တွေ့နိုင်သည်” ဟု ဆို၏။ 1185",""
11,"ထို့နောက် သူသည် မီးရှိရာသို့ ရောက်သောအခါ၊ “အို-မူဆာ” ဟူ၍ ခေါ်သံကို ကြားရ၏။ 1186",""
12,"ဧကန်စင်စစ် ငါသည် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင် ဖြစ်၏။ သို့ဖြစ်ရာ သင် သည် မိမိ မိသားစု၏ အရေးကိစ္စများကို ခေတ္တစွန့်၍ တည်ငြိမ် အေးဆေးစွာ ကြားနာလော့။ 1187 ဧကန်စင်စစ် သင်သည် တွုဝါ (မည်သော) မြင့်မြတ်သည့် တောင်ကြားသို့ ရောက်ရှိနေပြီ။ 1188",""
13,"စင်စစ် ငါသည် သင့်အား ရွေးချယ်လိုက်ပြီ။ သို့ဖြစ်ရာ သင်သည် (ပို့ချလာသည့်) ဝဟ်ယ်-လျှို့ဝှက်စွာ ညွှန်ကြားလာမှုကို ဂရုစိုက်၍ ကြားနာလော့။",""
14,"ဧကန်အမှန် ငါသည်ပင် အလ္လာဟ်ဖြစ်၏။ ငါမှအပ အားထား ခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုးအုပ်ချုပ်သူ ဟူ၍ အလျှင်း မရှိချေ။ သို့ဖြစ်ရာ သင်သည် ငါ၏ ဩဇာခံသာ ဖြစ်လော့။ ထို့ပြင် ငါ၏ အဆုံးအမများ ကို ဖော်ထုတ်ဖို့ရန် (တစ်နည်း) ငါ၏ အဆုံးအမ အားဖြင့် (မိမိ၏ အရည်အသွေးများကို) ဖော်ထုတ်ဖို့ရန် ဆွလာ့ဟ် (အရည်အသွေး ပြည့်မီသောလူ့ဘောင်) ကို* တည်ဆောက် လော့။ 1189",""
15,"တော်လှန်ပြောင်းလဲမည့် အချိန်ကာလသည် 1190 မုချ ဆိုက်ရောက်လာမည်။ လူတိုင်းသည် မိမိ၏ ကြိုးစားအားထုတ်မှုကို အပြည့်အဝ ခံစားနိုင်ရန် ငါသည် ထို (ကာလ) ကို ကွယ်ဝှက်ထားရှိ၏။",""
16,"သို့ဖြစ်ရာ ထိုကာလကို မယုံကြည်ဘဲ၊ မိမိအလိုဆန္ဒနောက် တကောက်ကောက် လိုက်ပါသူသည် သင့် အား ထို (တော်လှန် ပြောင်းလဲမှု) မှ တားဆီးခြင်း မရှိစေရ။ သို့မဟုတ်လျှင် သင်သည်လည်း ကျဆုံးအံ့။",""
17,"အို-မူဆာ၊ သင်သည် (ဖော်ပြပါ လမ်းညွှန်ချက် စည်းမျဉ်းများအား) မိမိစွမ်းအားဖြင့် မည်သို့ ပုံပေါ်လာ စေရန် ဆောင်ရွက် နိုင်ပါသနည်း။ (တစ်နည်း) သင်သည် ထိုစည်းမျဉ်းများအား ဆင်ခြင်လော့။ ထို့ နောက် မိမိစွမ်းအား အရင်းအမြစ်နှင့် ကောင်းကျိုး ဖြစ်ပေါ်မှု ရှုထောင့်အပေါ်မှ သင် မည်သို့ ယူဆ သနည်းဆိုသည်ကို ဖော်ပြလော့။ 1191",""
18,"သူက “(ဤစည်းမျဉ်းများသည်) ကျွန်ုပ်ဘဝ၏ မှီခိုအားထားရာပင် ဖြစ်သည်။ ကျွန်ုပ်သည် ထိုအပေါ် အားထားလျက် ဘဝကို လျှောက်လှမ်းမည်။ သိုးများ (ဝါ) အိစ်ရာအီလ်၏ သားမြေးများအဖို့ စိတ်ဓာတ် အာဟာရကို ဖြည့်ဆည်းပေးမည်။ (တစ်နည်း) သူတို့၏ လှုပ်ရှားမှုမဲ့သော ဘဝများကို သက်ဝင်လှုပ် ရှားစေရန် တွန်းအားပေးမည်။ ထိုမှတစ်ပါး ဘဝ၏ အခြားလိုအပ်ချက်များ၌လည်း ထိုစည်းမျဉ်းများမှ လမ်း ညွှန်မှုကို ရယူမည်” ဟု ဆို၏။ 1192",""
19,"အရှင်က “အို-မူဆာ၊ (လူတို့ရှေ့တွင်) ထို (လမ်းညွှန်မှု) ကို ချပြလော့” ဟု ညွှန်ကြား၏။",""
20,"သို့ဖြစ်ရာ၊ မူဆာက ၎င်းကို ချပြသောအခါ၊ ၎င်းမှာ လျင်မြန်စွာ သက်ဝင်လှုပ်ရှားနေတော့၏။ 1193",""
21,"အရှင်က “သင်သည် ၎င်းကို စွဲကိုင်ထားလော့။ မစိုးရိမ်ပါနှင့်။ ၎င်းကို မူလ အခြေအနေအတိုင်း ပြန် ဖြစ်စေမည်” ဟု မိန့်၏။ 1194",""
22,"ထို့ပြင် သင်သည် မိမိ၏ စွမ်းရည်ကို မိမိလက်ရုံးအတွင်း ပူးပေါင်းလော့။ ထိုစွမ်းရည်သည် တစ်စုံတစ်ရာ ပြစ်ချက် မရှိဘဲ၊ အောင်နိုင်မှုနှင့်အတူ ထွက်ပေါ်လာမည်။ 1195 ဤသည် ဒုတိယ သက်သေပြချက် ဖြစ်ပေမည်။ 1196",""
23,"(ဤလမ်းညွှန်မှုများ သင့်အား ပေးအပ်ရခြင်းမှာ) ငါပြဋ္ဌာန်းထားသည့် အကြီးမားဆုံးသော သက်သေပြချက်များအနက်မှ အချို့ကို ပြသရန်ပင် ဖြစ်၏။ 1197",""
24,"သင်ဖှိရ်အောင့်န်ထံသို့ သွားလော့။ ဧကန်ပင် သူသည် မောက်မာဆိုးသွမ်း၊ ပုန်ကန်သူဖြစ်၏။",""
25,"မူဆာက “အို-ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၊ ကျွန်ုပ်၏ ရင်ကို ကျယ်ဝန်း စေတော်မူပါ။ (တစ်နည်း) ကျွန်ုပ်၏ ရင်ကို ဖွင့်ပေးတော်မူပါ”-",""
26,"“ထို့ပြင် ကျွန်ုပ်၏ အရေးကိစ္စကို လွယ်ကူစေတော်မူပါ”-",""
27,"“ထို့ပြင်ကျွန်ုပ်၏ ဘာသာစကား အဖုအထစ်ကို ပြေပြစ်စေတော်မူပါ”- 1198",""
28,"“သို့မှသာ ကျွန်ုပ်၏ ပြောဆိုမှုကို သူတို့ နားလည်နိုင်ကြပေမည်”-",""
29,"“ထို့ပြင် ကျွန်ုပ်၏ မိသားစုအနက်မှ အစ်ကိုဖြစ်သူ ဟာရူးန်အား ကျွန်ုပ်အဖို့ ကူညီယိုင်းပင်းသူအဖြစ် (တစ်နည်း) ကျွန်ုပ်၏ တာဝန်ကို မျှဝေထမ်းရွက်သူအဖြစ် စီမံပေးတော်မူပါ”-","29-30"
31,"“သူ့အားဖြင့် ကျွန်ုပ်၏ အင်အားကို ခိုင်ခံ့စေတော်မူပါ။ (တစ်နည်း) ကျွန်ုပ်၏ လက်ရုံးကို တောင့်တင်း စေတော်မူပါ”-",""
32,"““ထို့ပြင် သူ့အား ကျွန်ုပ်၏ အရေးကိစ္စတွင် ပါဝင်ဆောင်ရွက်စေတော်မူပါ”-",""
33,"“သို့မှသာ ကျွန်ုပ်တို့သည် အရှင့် ပြဋ္ဌာန်းချက် နှင့်အညီ များပြားလှသည့် တာဝန်တို့ကို ပြီးမြောက်စေ ရန် ဆောင်ရွက်နိုင်ကြပေမည်”-*@* [2:30] အောက်ခြေ (၇၉)",""
34,"“ထို့ပြင် အရှင် (ပြဋ္ဌာန်းအပ်သော စည်းမျဉ်းများ) ကို များစွာ ဖော်ထုတ်၊ တင်ပြနိုင်ကြပေမည်”- 1199",""
35,"“ဧကန်စင်စစ် အရှင်သည် ကျွန်ုပ်တို့အား စောင့်ကြည့်လျက်ပင် ရှိသည်” ဟု လျှောက်ထား၏။",""
36,"အရှင်က “အို-မူဆာ၊ သင်၏ လျှောက်ထားချက်ကို ဖြည့်ဆည်းပေးလိုက်ပြီ။”-",""
37,"“ဧကန်စင်စစ် ငါသည် သင့်အား နောက်တစ်ကြိမ် ကျေးဇူးပြုခဲ့ပြီ။”-",""
38,"“တစ်ချိန်တွင် ငါသည် သင့်မိခင်ထံသို့ ပို့ချအပ်သည့်ဝဟ်ယ်-ညွှန်ကြားချက်ကို ချမှတ်ခဲ့သည်” ဟု မိန့် ၏။ 1200",""
39,"သင်သည် သူ့အား သေတ္တာတွင် ထည့်လော့။ ထို့နောက် ၎င်းကို မြစ်ရေ၌ မျှောချလော့။ မြစ်သည် သူ့ အား ကမ်းခြေသို့ ဆိုက်ရောက်စေမည်။ ငါ၏ စည်းမျဉ်းများအား ဆန့်ကျင်၍၊ သူ့အား ရန်ပြုသူကပင် ဆယ်ယူလိမ့် မည်။ စင်စစ် ငါသည် သင့်အပေါ် ငါမျက်မှောက်ပြုထားသော စည်းမျဉ်းနှင့်အညီ ကျွေး မွေးပြုစုခံရစေရန် ချစ်မြတ်နိုးမှုကို သက်ရောက်စေခဲ့သည်။",""
