"Ayat_id","mm_Translation","multi_ayats"
1,"စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၌ ရှိသမျှတို့သည် အလုံးစုံသော စိုးမိုးအုပ်ချုပ်မှုနှင့် အံ့မခန်းဖွယ် စီမံမှု တို့ကို စိုးပိုင်သော အလ္လာဟ် (၏ နိယာမ စည်းမျဉ်းများ) နှင့်အညီ ကျင်လည် ကျက်စားရမည့် နယ်ပယ် တွင် အစွမ်းကုန် ကြိုးစားအားထုတ်လျက် ရှိကြ၏။ (တစ်နည်း) တာဝန်ကျရာ အခန်းကဏ္ဍများ၌ အပြည့်အဝ ဆောင်ရွက်လျက် ရှိကြ၏။* စင်စစ် အရှင်သည် အရာခပ်သိမ်း အပေါ် အတိုင်းအတာ သတ်မှတ်ချက်များ နှင့်အညီ စနစ်တကျ ချုပ်ကိုင်ထား၏။@*[2:30] (79) [56:74] (1758)",""
2,"အရှင်သည်ပင် သင်တို့အား (သဘာဝ နိယာမ စည်းမျဉ်းများနှင့်အညီ) ဖြစ်ထွန်းစေခဲ့၏။ သို့ရာတွင် သင်တို့အနက် အချို့သည် (အရှင့် စည်းမျဉ်းများ နှင့်အညီ ပုံပေါ်လာမည့်) လုံခြုံမှုကို သွေဖည်ဆန့်ကျင် သူ ဖြစ်၍၊ အချို့မှာ (ထိုစည်းမျဉ်းများနှင့်အညီ ပုံပေါ်လာမည့်) လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည် ဆောက်သူ ဖြစ်၏။ 1796 စင်စစ် အလ္လာဟ်သည် သင်တို့ ဆောင်ရွက်သမျှကို သိမြင်မှု ဥပဒေသဖြင့် လွှမ်းမိုးထား၏။",""
3,"အရှင်သည်စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့ကို တိကျသော ဥပဒေသဖြင့် ဖြစ်ထွန်းစေခဲ့၏။ ထို့ပြင် သင်တို့၏ ရုပ်ဆင်းသဏ္ဌာန်ကို အချိုးအစား အကျဆုံး-လိုက်ဖက်အညီဆုံး ဖြစ်ပေါ်စေခဲ့၏။ အဆုံး သတ် ပန်းတိုင်သည် အရှင်ပြဋ္ဌာန်းသော (တုံ့ပြန်ရလဒ်) ဆီသို့သာ ဖြစ်၏။ (တစ်နည်း) အရှင်ပြဋ္ဌာန်း သော အကျိုးဆက် တည်ရာသို့သာ ပြန်လှည့်ကြရမည်။",""
4,"အရှင်၏ သိမှုဥပဒေသသည် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၌ လွှမ်းခြုံထား၏။ သင်တို့ လျှို့ဝှက် ဆောင်ရွက်သမျှနှင့် ထင်ရှားစွာ ဆောင်ရွက်သမျှတို့ကို ထိုသိမှုဥပဒေသအားဖြင့်ပင် လွှမ်းခြုံထား၏။ စင်စစ် အလ္လာဟ်၏ သိမှုဥပဒေသည် စိတ်ထဲရှိသည်တို့ကိုပင် မှတ်တမ်းပြုထား၏။ (တစ်နည်း) စိတ်ထဲရှိသည်တို့ကိုပင် ရလဒ်အဖြစ် ပုံပေါ်စေရန် စီမံထား၏။",""
5,"ရှေးကာလက ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူ) တို့၏ သတင်းအချက်အလက်သည် သင်တို့ထံ မရောက်ရှိခဲ့သလော။ ထိုသို့ (သွေဖည်ဆန့်ကျင်ပြီး) နောက် သူတို့၏ စီမံဆောင်ရွက်မှုတို့မှ ဖြစ်ပေါ်သော (ဆိုးရွားသည့်) အခြေအနေကို သူတို့ ခံစားခဲ့ကြရသည်။ ထို့ပြင် သူတို့အဖို့ (ပြန်လည် ရှင်သန်ရမည့် ကာလ၌လည်း) နာကျင်ဖွယ် အရေးယူ ဒဏ်ခတ်မှုသည် ရှိ၏။",""
6,"ထိုသို့ ဖြစ်ရခြင်းမှာ သူတို့ထံ ထင်ရှားသော သက်သေအထောက်များနှင့် ရစူလ်များ ရောက်ရှိလာကြ သောအခါ “ကျွန်ုပ်တို့အား ဘဝ လမ်းမှန်ကို ညွှန်ပြမည့်သူမှာ ဗရှရ် (သဘာဝ နိယာမအောက်၌ ရှိသော လူသား) ပင်* ဖြစ်ပါသလော” ဟု (စောဒကတက်) ပြောဆိုခဲ့ကြပြီး၊ သွေဖည် ဆန့်ကျင် ခဲ့ကြသည့်ပြင် မျက်နှာလွှဲ ကျောခိုင်းခဲ့ကြသောကြောင့် ဖြစ်၏။ အလ္လာဟ်သည် (သူတို့၏ သွေဖည်မှုကို) အရေးစိုက် ရန် မလိုအပ်ပေ။ စင်စစ် အလ္လာဟ်သည် လိုလားတောင့်တမှုကင်း၍ အံ့မခန်းဖွယ် လက်ရာရှင် ဖြစ်၏။ (တစ်နည်း) ချီးမွမ်းမှု၏ အခြေတည်ရာ ဖြစ်၏။@* [(بَشَرٌ) ‘ဗရှရ်’ “လူသား” ဟူသော အသုံးအနှုန်းအတွက် [11:27] အောက်ခြေ (၉၁၉), [13:38] အောက်ခြေ (၉၉၇), [16:103] အောက်ခြေ (၁၀၇၃) စသည်တို့တွင် လေ့လာနိုင်ပါသည်]",""
7,"ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူ) တို့က- သူတို့သည် လုံးဝ ရှင်ပြန်ထကြရမည် မဟုတ် ကြောင်း အခိုင်အမာ ကြွေးကြော်ကြ၏။ သင်သည် “ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေ သောအရှင့်အား တိုင်တည်၍ ဆိုအံ့။ အဘယ်ကြောင့် မဟုတ်သနည်း။ သင်တို့ မုချ ရှင်ပြန်ထကြရပေ မည်။ ထို့နောက် သင်တို့ လုပ်ကိုင်ဆောင်ရွက်ခဲ့ကြသော အမှုကိစ္စများနှင့် စပ်လျဉ်း၍ ထုတ်ဖော် ပြသ မည်။ စင်စစ် ဤ (သို့ ပြဋ္ဌာန်းရန်မှာ) အလ္လာ့ဟ်အဖို့ လွန်စွာ လွယ်ကူလှသည်” ပြောဆိုလော့။",""
8,"သို့ဖြစ်ရာ သင်တို့သည် အလ္လာဟ်၊ အလ္လာ့ဟ်ရစူလ်နှင့် ငါ (အလ္လာဟ်) ချမှတ်ခဲ့သော လင်းရောင်ခြည် စသည်တို့အား ယုံကြည်ကြလော့။ (တစ်နည်း) အလ္လာဟ်ချမှတ်၍၊ အလ္လာ့ဟ်ရစူလ်က လက်တွေ့လိုက်နာလျက်ရှိသော ကုရ်အာန်နှင့်အညီ 1797 လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြလော့။ စင်စစ် အလ္လာဟ်သည် သင်တို့ ဆောင်ရွက်သမျှကို သတင်းအချက်အလက်အားဖြင့် မှတ်တမ်းတင်ထား၏။",""
9,"အရှင်သည် သင်တို့အား (စစ်မြေပြင်၌) စုဝေးစေသော ကာလတွင် စုဝေးစေအံ့။ ထိုကာလ သည်ကား အနိုင်အရှုံး ပေါ်လွင်မည့် ကာလပင် ဖြစ်၏။ စင်စစ် အလ္လာ့ဟ် (လမ်းညွှန်မှုနှင့် အညီ) လုံခြုံမှုကို ယုံ ကြည်ချက်ဖြင့် တည်ဆောက်ကြ၍၊ ဖွံ့ဖြိုးစေသော ဆောင်ရွက်ချက်များကို ပြောင်းလဲ ကျင့်သုံးသော သူအား အရှင်သည် သူ၏ အားနည်းချက်များကို ဖယ်ရှားပေးမည်။ (တစ်နည်း) သူ၏ အပြစ်များကို ဖုံးဖိပေးမည်။ ထို့ပြင် သူ့အား အောက်၌ မြစ်ချောင်းများ အလျင်တွေတွေ စီးဆင်းလျက်ရှိသော ဂျန္နားသ် (ဥယျာဉ်များ) သို့ ဝင်ရောက်စေမည်။ သူသည် ထို (ဥယျာဉ်များ) ၌ စဉ်ဆက်မပြတ် နေထိုင်ရပေမည်။ 1798 ဤသည် ကြီးကျယ်သော အောင်နိုင်မှု ဖြစ်၏။",""
10,"သို့သော် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်ကြ၍ ငါ၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ကို မဟုတ် မမှန်ဟု စွပ်စွဲကြသောသူတို့မှာမူ အပူမီး၏ အပေါင်းအဖော်များဖြစ်ကြ၍၊ ထို၌ ကာလမဲ့ နေထိုင်ကြရ မည်။ စင်စစ် ယင်းသည် အလွန် ဆိုးရွားသော အကျိုးဆက်တည်ရှိရာ ဖြစ်၏။",""
