"Ayat_id","mm_Translation","multi_ayats"
1,"အလိဖှ်၊ လားမ်၊ မီးမ်၊*# (အလ္လာဟ်သည် အသိပညာ ဉာဏ်အမြော်အမြင်နှင့် ပြည့်စုံသော အရှင်ဖြစ်သည်)။ # (တစ်နည်း) # (ငါအလ္လာဟ်သည် သိမှုဥပဒေသ၏ အခြေအမြစ်ဖြစ်သည်)။@*[2:1] အောက်ခြေ (၁၄)",""
2,"အလ္လာဟ်မှအပ အားထားခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သောအရှင်ဟူ၍ အလျှင်း မရှိချေ။ အရှင်သည် ရှင်သန်မှု၏ အခြေအမြစ်ဖြစ်၍ တည်မြဲမှုကို ပိုင်ဆိုင်သော အရှင် ဖြစ်သည်။",""
3,"အရှင်သည် သင့်ထံသို့ ဥပဒေကျမ်းကို မှန်ကန်တိကျစွာ ချမှတ်ပေးခဲ့၍၊ ၎င်းထက် အလျင် ကျရောက်ခဲ့သော သောက်ဝ်ရားသ်ကျမ်းနှင့် 338 အင်န်ဂျီလ်ကျမ်းတို့ကို 339 ဖြောင့်မတ် မှန်ကန် လာစေရန် ပြုခဲ့၏။*@*[2:41]",""
4,"(သောက်ဝ်ရားသ်နှင့် အင်န်ဂျီလ်တို့သည်) ရှေးလူများ အဖို့ လူ့ဘဝ လမ်းညွှန်ဖြစ်ခဲ့၏။ တစ်ဖန် အမှား အမှန်ကို ခွဲခြားပြသော မှတ်ကျောက် ကိုလည်း 340 ချမှတ်ပေးခဲ့၏။ ဧကန်မုချ အလ္လာဟ်၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ကို ဆန့်ကျင်သော သူတို့အဖို့ ပြင်းပြသော ဒဏ်ခတ်မှုသည် အမှန်ပင် ရှိ၏။ အလ္လာဟ်သည် နိုင်နင်းလွှမ်းမိုး၍ တိကျသော အကျိုးဆက်ကို ပြဋ္ဌာန်းသော အရှင် ဖြစ်၏။ 341",""
5,"ဧကန်အမှန် စကြဝဠာ၏ အနိမ့်ပိုင်းရှိ အရာများနှင့် အမြင့်ပိုင်းရှိ အရာတို့ အနက် တစ်စုံ တစ်ခုမှ အလ္လာ့ဟ် ထံတွင် ကွယ်ဝှက်နေသည် မရှိချေ။",""
6,"အရှင်သည် (မိမိဥပဒေသ) စံချိန်နှင့် အညီ သားအိမ်များ၌ သင်တို့၏ သဏ္ဌာန်ကို ဖြစ်ထွန်း စေသည်။ နိုင်နင်း လွှမ်းမိုး၍ ဆင်ခြင်မှု၏ အခြေ တည်ရာဖြစ်သော အရှင် မှအပ အားထား ခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သော အရှင်ဟူ၍ အလျှင်း မရှိချေ။",""
7,"အရှင်သည် သင့်ထံ ဥပဒေကျမ်းကို ချမှတ်ပေးခဲ့၏။ ယင်း၌ ယတိပြတ် အနက်ဆောင် 342 အာယားသ် (သက်သေပြ လမ်းညွှန်ချက်များ) ပါဝင်၍ ၎င်းသည် ကျမ်း၏ အခြေ အမြစ်ဖြစ်၏။ ထို့ပြင် နောက်ဆက်တွဲ တစ်မျိုးမှာ 343 ဥပစာ အနက်ဆောင် 344 အာယားသ် (သက်သေပြ လမ်းညွှန်ချက်များ) ဖြစ်၏။ မည်သို့ ဆိုစေ၊ စိတ်နှလုံးတွင် တိမ်းစောင်းမှု ရှိသူတို့က (လူတို့ကို) လွဲမှား စေလိုသောကြောင့် (လွဲမှားသော) အနက် ကောက်ယူခြင်းငှာ ဥပစာ အနက်ဆောင် အာယားသ် (သက်သေပြ လမ်းညွှန်) များအား ဆည်းပူး လိုက်စားကြ၏။ စင်စစ် ယင်း (ဥပစာ အာယဟ်များ) ၏ (ရှိရင်းစွဲ) အနက်ကို အလ္လာဟ် နှင့် ပညာအရာတွင် ကျွမ်းကျင် နှံ့စပ်သော ပညာရှင် တို့သာလျှင် သိကြပြီး၊ ထိုပညာရှင်များက “၎င်း (အာယဟ်) အားလုံးသည် ကျွန်ုပ်တို့အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖြစ်ထွန်းစေသော အရှင့်ပြဋ္ဌာန်းချက်မှ ဖြစ်ကြောင်း ယုံကြည်ကြပါသည်” ဟု မြွက်ဟ ကြ၏။ စင်စစ် ပညာဉာဏ် ရင့်သန်သော သူတို့သာလျှင် နားလည် သဘောပေါက် သိမြင်ကြ၏။",""
8,"(ထို့ပြင် သူတို့က) “အို - ကျွန်ုပ်တို့အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသော အရှင်၊ အရှင်သည် ကျွန်ုပ်တို့အား လူ့ဘဝ လမ်းမှန်သို့ ရောက်ရှိ စေပြီးနောက် ကျွန်ုပ်တို့၏ စိတ်နှလုံးများကို တိမ်းပါးစေ တော်မမူပါနှင့်။ ထို့ပြင် အရှင့် ပြဋ္ဌာန်းချက် နှင့်အညီ ဘဝ အထောက်အပံ့ကို ချီးမြှင့်တော်မူပါ။ ဧကန်စင်စစ် အရှင်သည် ရက်ရောစွာ ချီးမြှင့်သော အရှင် ဖြစ်တော်မူ၏” -",""
9,"“အို-ကျွန်ုပ်တို့အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသောအရှင်၊ ဧကန်အမှန် အရှင်သည် လူသားထု တစ်ရပ်လုံးအား သံသယဖြစ်ဖွယ် အလျှင်းမရှိသော ကာလတွင် စုရုံး မည်ဖြစ်၏။ ဧကန်စင်စစ် အလ္လာဟ်သည် ကတိဖျက်မည့်အရှင် မဟုတ်ပေ” (ဟု လျှောက်ထားကြ၏)။",""
10,"ဧကန် စင်စစ် လုံခြုံမှုကို သွေဖည် ဆန့်ကျင်သော သူတို့၏ ပစ္စည်း ဥစ္စာများနှင့် သားသမီး တို့သည် အလ္လာဟ် (ပြဋ္ဌာန်းသော ရလဒ်တုံ့ပြန်မှုအရ) အနည်းငယ်မျှ အသုံးဝင်မည် မဟုတ်ချေ။ စင်စစ် သူတို့သည် လောင်စာ များသာ ဖြစ်ကြပေမည်။",""
