"Ayat_id","mm_Translation","multi_ayats"
1,"ရဟ်မာန်သည် 1715 ကုရ်အာန်ကို သင်ကြားပေး၏။ 1716","1-2"
3,"အရှင်သည် လူသားကို ဖြစ်ထွန်းစေခဲ့၏။*@* [(خَلَقَ) ‘ခလကွော့’ “ဖြစ်ထွန်းစေခြင်း” နှင့်ပတ်သက်၍၊ [2:21] အောက်ခြေ (၅၁)၊ (بَدَعَ) ‘ဘဒအ’ “ပုံစံတူ မရှိ တီထွင်ဖန် တီး၊ ဖြစ်ထွန်းစေခြင်း၊ [2:117] အောက်ခြေ (၁၆၉-၁၇၀)၊ (فَطَرَ) ‘ဖှတွော့်ရ’ “မရှိရာမှ ရှိရာသို့ စတင်ဖြစ်ထွန်းစေခြင်း” [30:30] အောက်ခြေ (၁၄၁၁)၊ [35:1] အောက်ခြေ (၁၄၆၇) စသည်တို့နှင့် တွဲဖက်လေ့လာပါရန်]",""
4,"ထို့ပြင် သူ့အား (သူသိမြင်နားလည်သော အကြောင်းအရာကို) ရှင်းလင်း ဖော်ပြနိုင်သော အတတ် ပညာကိုလည်း အရှင်က သင်ကြားပေးခဲ့၏။* 1717",""
5,"နေနှင့် လတို့သည် တွက်ချက်ထားမှုနှင့်အညီ ရှိနေကြ၏။ (တစ်နည်း) တွက်ချက်ထားမှုကို လိုက်နာ နေကြ၏။*@* [ကြည့်။ [6:96] [9:37] အောက်ခြေ (၈၄၆)၊ [10:5] အောက်ခြေ (၈၈၅)၊ [17:12]]",""
6,"ထို့ပြင် ကြယ်တာရာများနှင့် 1718 သစ်ပင်များသည်လည်း အပြည့်အဝ နာခံလျက် ရှိကြ၏။ 1719",""
7,"ထို့ပြင် အရှင်သည် ဂြိုဟ်၊ နက္ခတ် အသီးသီးတို့ကို 1720 မြင့်စွင့်စွာ ဖြစ်ထွန်းစေခဲ့၍၊ ဟန်ချက်ညီစွာ တည်ရှိစေခဲ့၏။",""
8,"သင်တို့သည် ထို (သဘာဝ နိယာမ စည်းမျဉ်းများ၏) ဟန်ချက်ညီမှု၌ လွန်ကျူး ဖောက်ဖျက်ခြင်း မပြု နိုင်ကြစေရန် ဖြစ်၏။# (တစ်နည်း) သင်တို့သည် (ကုရ်အာန်အရ ပုံပေါ်စေသော လူ့ဘောင်၏) ဟန်ချက်ညီမှုကို လွန်ကျူး ဖောက်ဖျက်ခြင်း မပြုကြရန် ဖြစ်၏။",""
9,"ထို့ပြင်သင်တို့သည် (လူ့ဘောင်၏) ညီညွတ်မျှတသော အခြေအနေကို ဖြောင့်မတ်စွာ တည်ဆောက် ကြရန်နှင့် ဟန်ချက်ညီမှုကို ယုတ်လျော့စေခြင်း မရှိကြစေရန် ဖြစ်၏။# (တစ်နည်း) သင်တို့သည် အလေးချိန်ခွင်ကို သမာသမတ်ကျစွာ တည်ဆောက်ကြရန်နှင့် (လူတို့အား) နစ်နာစေခြင်း မပြုလုပ်ကြရန် (ပြဋ္ဌာန်းထား၏)။",""
10,"ထို့ပြင် ကမ္ဘာဂြိုဟ်ကို 1721 သက်ရှိလောကအဖို့ တည်ရှိစေခဲ့၏။",""
11,"ထို၌ သစ်သီးဝလံများနှင့် အဖူးအငုံများဖြင့် ဖုံးအုပ်လျက်ရှိသော စွန်ပလွံပင်များလည်း ရှိ၏။",""
12,"ဖွဲနုပါသော ကောက်ပဲသီးနှံများနှင့် မွှေးကြိုင်သော ပန်းများ-အစာအာဟာရများလည်း ရှိ၏။",""
13,"သို့ဖြစ်ရာ သင်တို့နှစ်ဦးအား 1722 ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ဥပဒေ ပြဋ္ဌာန်းချက် နှင့်အညီ ဖြစ်ပေါ်သော မည်သည့် စွမ်းအားနှင့်ပတ်သက်၍ 1723 သင်တို့ မဟုတ်မမှန်ဟူ၍ စွပ်စွဲကြ မည်နည်း။",""
14,"အရှင်သည် လူသားအား မြေထည်ပမာ အသံမြည်သော ရွှံ့ခြောက်မှ (ဝါ) သက်မဲ့မှ ဖြစ်ထွန်းစေခဲ့၏။*@*[ဤသုံးနှုန်းပုံနှင့် ပတ်သက်၍ [15:26] အောက်ခြေ (၁၀၃၈) နှင့် တွဲဖက်လေ့လာပါရန်]#[လူသား၏ ဖြစ်ထွန်းလာမှုနှင့် ပတ်သက်၍၊ ဤအာယဟ်များတွင်လည်း ဖော်ပြထား၏။ [6:2] [15:28] [16:4] [18:37] [19:67] [22:5] [23:12] [32:7] [36:77] [37:11] [38:71] [40:67] [76:1-2] [96:2]",""
15,"ထို့ပြင် အရှင်သည် ဂျင်န် (ဝါ) အပူဒဏ်ခံနိုင်သော သက်ရှိတို့ကို မီးခိုးမပါသော မီးမှ ဖြစ်ထွန်းစေခဲ့၏။*@*[ဤအကြောင်းနှင့် စပ်လျဉ်း၍ [15:27] အောက်ခြေ (၁၀၃၉)]",""
16,"သို့ဖြစ်ရာ သင်တို့နှစ်ဦးအား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ဥပဒေ ပြဋ္ဌာန်းချက်နှင့် အညီ ဖြစ်ပေါ်သော မည်သည့် စွမ်းအားနှင့်ပတ်သက်၍ သင်တို့ မဟုတ်မမှန်ဟု စွပ်စွဲကြမည်နည်း။*@*[55:13] အောက်ခြေ (၁၇၂၂-၁၇၂၃) တွင် ကြည့်။]",""
17,"အရှင်သည် နေထွက်ရာ အရပ်နှစ်ခုနှင့် နေဝင်ရာ အရပ်နှစ်ခုတို့ကို ပျိုးထောင်မှုစနစ်နှင့်အညီ စီမံထား ၏။ 1724",""
18,"သို့ဖြစ်ရာ သင်တို့နှစ်ဦးအား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ဥပဒေ ပြဋ္ဌာန်းချက်နှင့် အညီ ဖြစ်ပေါ်သော မည်သည့် စွမ်းအားနှင့်ပတ်သက်၍ သင်တို့ မဟုတ်မမှန်ဟု စွပ်စွဲကြမည်နည်း။*@*[55:13] အောက်ခြေ (၁၇၂၂-၁၇၂၃) တွင် ကြည့်။]",""
19,"အရှင်သည် ပင်လယ်နှစ်စင်းကို ပေါင်းစည်းစေခဲ့ရာ ထို (နှစ်စင်း) မှာ ဆုံစည်းလျက် ရှိ၏။ ထိုနှစ်စင်း၏ အကြား၌ (မမြင်နိုင်သော) အကာအဆီးတစ်ခု ရှိနေ၍၊ တစ်စင်းနှင့်တစ်စင်း နယ်ကျူးခြင်း မရှိချေ။@[ဆက်စပ်အာယဟ် [25:53] [27:61] [35:12]]","19-20"
21,"သို့ဖြစ်ရာ သင်တို့နှစ်ဦးအား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ဥပဒေ ပြဋ္ဌာန်းချက်နှင့် အညီ ဖြစ်ပေါ်သော မည်သည့် စွမ်းအားနှင့်ပတ်သက်၍ သင်တို့ မဟုတ်မမှန်ဟု စွပ်စွဲကြမည်နည်း။*@*[55:13] အောက်ခြေ (၁၇၂၂-၁၇၂၃) တွင် ကြည့်။]",""
22,"ထို (ပင်လယ်) နှစ်ခုမှ ပုလဲနှင့် သန္တာ (ပင်လယ်ကျောက်နီ) တို့ ထွက်၏။",""
23,"သို့ဖြစ်ရာ သင်တို့နှစ်ဦးအား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ဥပဒေ ပြဋ္ဌာန်းချက်နှင့် အညီ ဖြစ်ပေါ်သော မည်သည့် စွမ်းအားနှင့်ပတ်သက်၍ သင်တို့ မဟုတ်မမှန်ဟု စွပ်စွဲကြမည်နည်း။*@*[55:13] အောက်ခြေ (၁၇၂၂-၁၇၂၃) တွင် ကြည့်။]",""
24,"၎င်းပြင် ပင်လယ်တွင် တောင်များပမာ (တစ်နည်း) အောင်လံများ လွှင့်ထူထားသကဲ့သို့ မားမား မတ်မတ် ရပ်တည်နေကြသော ရေယာဉ်များသည် အရှင်၏ အာဏာစက်အတွင်း ရှိနေကြ၏။*@*[42:32]",""
25,"သို့ဖြစ်ရာ သင်တို့နှစ်ဦးအား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ဥပဒေ ပြဋ္ဌာန်းချက်နှင့် အညီ ဖြစ်ပေါ်သော မည်သည့် စွမ်းအားနှင့်ပတ်သက်၍ သင်တို့ မဟုတ်မမှန်ဟု စွပ်စွဲကြမည်နည်း။*@*[55:13] အောက်ခြေ (၁၇၂၂-၁၇၂၃) တွင် ကြည့်။]",""
