"Ayat_id","mm_Translation","multi_ayats"
1,"ဧကန်အမှန် ငါသည် သင်၏ အတိတ်နှင့် အနာဂတ် ချို့တဲ့မှုကို အကာအကွယ် ပြုပေးရန်၊ မိမိ၏ ကျေး ဇူးပြုမှုကို ပြည့်စုံစေရန်၊ ဖြောင့်မတ်၍ ဟန်ချက်မျှသော လမ်းစဉ်ကို ညွှန်ပြရန်၊ ခိုင်မြဲသော လွှမ်းမိုးမှု ကို ချီးမြှင့်ရန် (စသည်တို့အား ရှေးရှု၍) ထင်ရှားသော အောင်နိုင်မှုကို သင့်အား ပေးအပ်ခဲ့၏။# (တစ်နည်း) ဧကန်အမှန် ငါသည် သင့်အား ထင်ရှားသော အောင်နိုင်မှုကို ပေးအပ်ခဲ့၏။ (ဤသို့ ပေးအပ်ခြင်းမှာ) အလ္လာဟ်သည် သင်၏ အတိတ်နှင့် အနာဂတ် ချို့တဲ့မှုကို အကာအကွယ် ပြုပေးရန်၊ မိမိ၏ ကျေးဇူးပြုမှုကို ပြည့်စုံစေရန်နှင့် ဖြောင့်မတ်၍ ဟန်ချက်မျှသော လမ်းစဉ်ကို ညွှန်ပြရန် ဖြစ်၏။ ထို့ပြင် အလ္လာဟ်သည် သင့်အား တည်တံ့မြဲမြံ၊ ကြံ့ခိုင်သော လွှမ်းမိုးမှုကို ချီးမြှင့်ရန် ဖြစ်၏။@[ဆက်စပ်အာယဟ်များ [40:55] [47:19] [24:55] [110:1]]","1-3"
4,"အရှင်သည် (မိမိတုံ့ပြန်ရလဒ်နှင့်အညီ) မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သော သူ) တို့၏ စိတ်နှလုံးတွင် ယုံကြည်ချက်အပေါ် ယုံကြည်ချက် တိုးတက် ခိုင်မာလာစေရန် (စိတ်၏) တည်ငြိမ်အေးချမ်းမှုကို သက်ရောက်စေခဲ့၏။ စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၏ စစ်သည်များသည် အလ္လာ့ဟ်ပိုင်ဆိုင်မှု၌ ရှိ၏။* စင်စစ် အလ္လာဟ်သည် ဆင်ခြင်ဉာဏ်နှင့် အသိပညာတို့၏ အခြေအမြစ် ပင် ဖြစ်၏။@* [9:26] အောက်ခြေ (၈၃၇)",""
5,"(ဤသို့ စီမံခြင်းမှာ) အရှင်သည် မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက် ကြသော) အမျိုးသား၊ အမျိုးသမီး တို့၏ ဟန်ချက်ပျက်၍ မညီမမျှ ဖြစ်နေမှုများကို ပယ်ရှားကာ* အောက်၌ စမ်းရေချောင်းများ အလျင်တွေတွေ စီးဆင်းလျက် ရှိသော ဂျန္နားသ် (ဥယျာဉ်များ) ၌ ကာလမဲ့ နေထိုင်နိုင် ကြရန် အလို့ငှာ ဖြစ်၏။ စင်စစ် ဤသည် အလ္လာဟ်၏ ပြဋ္ဌာန်းချက်အရ ကြီးမား လှသော အောင်မြင်မှုပင် ဖြစ်၏။@* [11:114]",""
6,"ထို့ပြင် အလ္လာဟ်နှင့် ပတ်သက်၍ မအပ်စပ်သော (တစ်နည်း) ဆိုးရွားသော ထင်မြင်ယူဆချက်များကို ယူဆ လက်ခံကြသော အယောင်ဆောင်သူ အမျိုးသားများ၊ အမျိုးသမီးများ၊ (အရှင့်စည်းမျဉ်းများ တွင်) ထွေးရောယှက်တင်ပြု၍ နာခံသူ အမျိုးသား များ၊ အမျိုးသမီးများ အစရှိသူတို့အား အရေးယူ ဒဏ်ခတ်ရန်လည်း ဖြစ်၏။ ဘေးဒုက္ခသည် သူတို့အပေါ်၌ ဝဲလျက်ရှိ၏။ (တစ် နည်း) ဆိုးရွားသော (အရေးယူ ဒဏ်ခတ်မှု) သည် သူတို့အပေါ်၌ လွှမ်းမိုးထား၏။ ထို့ပြင် အလ္လာဟ် (၏ တုံ့ပြန်ရလဒ် ပြဋ္ဌာန်း ချက်အရ) သူတို့အပေါ်၌ သိမ်ဖျင်းမှု သက်ရောက်၍၊ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုမှ ကင်းဝေးလျက် ရှိ၏။ ထို့ပြင် ဂျဟန္နန်မ် (လူ့အရည်အသွေး ကျဆင်းရာ) ကို အသင့် ပြင်ဆင်ထား၏။ စင်စစ် ၎င်းသည် လွန်စွာ ဆိုးရွားသော အခြေချရာပင် ဖြစ်၏။",""
7,"၎င်းပြင် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၏ စစ်သည်များသည် အလ္လာ့ဟ်ပိုင်ဆိုင်မှု၌ ရှိ၏။*စင်စစ် အလ္လာဟ်သည် နိုင်နင်း လွှမ်းမိုးမှုနှင့် အသိပညာတို့၏ အခြေအမြစ်ပင် ဖြစ်၏။@* [48:4]",""
8,"ဧကန်စင်စစ် ငါသည် သင့်အား (လူ့ဘောင်၏ အရေးကိစ္စများအပေါ်) စံနမူနာရှင်၊* သတင်းကောင်း ပြောကြားသူနှင့် သတိပေးနှိုးဆော်သူအဖြစ် စေလွှတ်ခဲ့၏။@* [[2:143] အောက်ခြေ (၁၉၆) နှင့် တွဲဖက်လေ့လာပါရန်]",""
9,"(ဤသို့စီမံခြင်းမှာ) သင်တို့သည် အလ္လာဟ်နှင့် အလ္လာ့ဟ်ရစူလ် (၏ လမ်းညွှန်မှု-ဝါ-ကုရ်အာန်နှင့်အညီ) လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြရန်၊ (အစ္စလာ့မ်လူ့ဘောင်) အား ကာကွယ်ကြရန်နှင့် မြှင့်တင်ကြရန် ဖြစ်၏။ ထို့ပြင် သင်တို့သည် အရှင် (၏ စီမံကိန်းများ) ကို နေ့နေ့ ညည ကျေပွန်စွာ ဆောင်ရွက်ကြရန် ဖြစ်၏။ (တစ်နည်း) အရှင် (၏ ပြဋ္ဌာန်းချက်အရ) ကျင်လည်ကျက်စားရမည့် နယ် ပယ်၌ အပြည့်အဝ စွမ်းဆောင်ကြရန် ဖြစ်၏။ (တစ်နည်း) အရှင် (၏ ညွှန်ကြားချက်နှင့်အညီ) တာဝန် ကျရာ အခန်းကဏ္ဍ၌ အပြည့်အဝ ဆောင်ရွက်ကြရန် ဖြစ်၏။*@* [2:30] အောက်ခြေ (၇၉) #[ဆက်စပ်အာယဟ်များ [7:157] [33:41-42]]",""
10,"ဧကန်စင်စစ် သင်နှင့် ဗိုက်အဟ် (ကတိသစ္စာ) ပြုကြသောသူတို့သည် အလ္လာဟ်နှင့်သာလျှင် ဗိုက်အဟ် (ကတိသစ္စာ) ပြုခြင်းဖြစ်၏။ 1617 အလ္လာဟ် (ပေးအပ်သော) လုပ်ပိုင်ခွင့်သည် သူတို့၏ စွမ်းဆောင်နိုင် ရည်အပေါ်၌ သက်ရောက်၏။ 1618 သို့ဖြစ်ရာ မည်သူမဆို သစ္စာဖောက်ဖျက်လျှင် ၎င်းမှဖြစ်ပေါ်လာ သော အကျိုးဆက်သည် သူ့အပေါ်၌သာ သက်ရောက်မည် ဖြစ်၏။ စင်စစ် အလ္လာဟ်နှင့်ပြုထားသော ပဋိညာဉ်ကို စောင့်စည်းခဲ့သောသူအား အလ္လာဟ်က ကြီးမားသော အကျိုးဆက်ကို မကြာမီ ချီးမြှင့်အံ့။",""
11,"သင့်နောက်တွင် ကျန်နေခဲ့ကြသော အရဗ်ကျေးတောသားတို့က သင့်ကို “ကျွန်ုပ်တို့အား ကျွန်ုပ်တို့၏ ဥစ္စာပစ္စည်းများနှင့် မိသားစုတို့သည် အလုပ်များစေခဲ့ကြသည်။ သို့ပါ၍ ကျွန်ုပ်တို့ (၏ ပျက်ကွက်မှုများ ကြောင့် ဖြစ်ပေါ်လာမည့် ဆိုးကျိုးများ) မှ အကာအကွယ်ရရှိစေရန် ဆောင်ရွက်ပေးပါ” ဟု အမှန်ပင် ပြောဆိုကြပေမည်။ သူတို့သည် မိမိတို့၏ စိတ်တွင်း၌ မရှိသော အကြောင်းအရာများကို နှုတ်များမှ ပြောဆိုကြခြင်း ဖြစ်၏။ သင် ပြောလော့၊ “အလ္လာဟ် (၏ တုံ့ပြန်ရလဒ်) သည် သင်တို့၌ ဘေးဒုက္ခ တစ်စုံတစ်ရာကို သက်ရောက်စေလိုလျှင်၊ သို့မဟုတ် ကောင်းကျိုးသက်ရောက်မှုကို ရှေးရှုခဲ့လျှင်၊ မည်သူသည် သင်တို့၏ အရေးကိစ္စနှင့် စပ်လျဉ်း၍၊ အရှင်နှင့်တုပြိုင်၍ တာဝန်ယူနိုင်ရန် စွမ်းဆောင်နိုင်ပါမည်နည်း။ အမှန်မှာ အလ္လာဟ်သည် သင်တို့ ဆောင်ရွက်သမျှကို သတင်းအချက်အလက်အဖြစ် မှတ်တမ်းတင်ထား၏။”",""
12,"အမှန်မှာ သင်တို့သည် ရစူလ်နှင့် မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြသောသူ) တို့သည် မိမိတို့၏ မိသားစုများထံသို့ မည်သည့်အခါမျှ အလျှင်း ပြန်လာနိုင်မည်မဟုတ်ဟု ထင်မြင်ခဲ့ ကြ၏။ ဤထင်မြင်ချက်သည် သင်တို့၏ စိတ်နှလုံးများကို ကြည်နူးစေလျက် ရှိခဲ့၏။ ဤထင်မြင်ချက် သည် ဆိုးရွားသော ထင်မြင်ချက်ပင် ဖြစ်၏။ စင်စစ် သင်တို့ (၏ ထင်မြင်ချက်) သည် (သင်တို့အဖို့) ပျက်စီးဆုံးရှုံးမှုကိုသာ ဖြစ်ပေါ်စေမည်။ (တစ်နည်း) သင်တို့သည် ပျက်စီးရမည့် လူမျိုးပင် ဖြစ်ကြ၏။",""
13,"အလ္လာဟ် (ပြဋ္ဌာန်း၍) အလ္လာ့ဟ်ရစူလ်က (လက်တွေ့တည်ဆောက်လျက်ရှိသော လုံခြုံမှုအခြေခံသည့် လူ့ဘောင်) ကို မယုံကြည်ဘဲ သွေဖည် ဆန့်ကျင်သော သူတို့အဖို့ ငါ (၏ တုံ့ပြန်ရလဒ်) သည် (လူ့အရည် အသွေးများကို လောင်ကျွမ်းစေသော) မီးတောက်ရဲရဲကို ပြင်ဆင်ထား၏။",""
14,"စင်စစ် အလ္လာဟ်သည် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၏ အုပ်ချုပ်မှုကို စိုးပိုင်၏။ စံချိန်သတ်မှတ် ချက်အရ အကာအကွယ် ပြုပေးသင့်သူကို ကာကွယ်၍၊ စံချိန်သတ်မှတ်ချက်အရပင် ပြစ်ဒဏ်စီရင် သင့်သူကို စီရင်၏။ စင်စစ် အလ္လာဟ်သည် လုံခြုံမှု ပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှု အားဖြင့် အကာ အကွယ်ပြုပေးသောအရှင် ဖြစ်၏။",""
15,"သင်တို့သည် လက်ရပစ္စည်းများ (တစ်နည်း) စစ်လျော်ကြေးများ 1619 ရယူရန် ထွက်ခွာကြသောအခါ၊ နောက်ကျန်ရစ်ခဲ့ ကြသောသူတို့က “ကျွန်ုပ်တို့အား သင်တို့နှင့်အတူ လိုက်ပါခွင့်ပြုပါ” ဟု မုချ ပြောဆို ကြပေမည်။ သူတို့သည် အလ္လာဟ်၏ ပြဋ္ဌာန်းချက်ကို ပြောင်းလဲလိုကြ၏။ သင် ပြောလော့၊ “သင်တို့ ကျွန်ုပ်တို့နှင့်အတူ လုံးဝ လိုက်ပါခွင့် မရှိကြောင်း အလ္လာဟ်သည် မူလကပင် ညွှန်ကြားပြီး ဖြစ်၏။” သို့ဖြစ်ရာ သူတို့က “အမှန်မှာ သင်တို့သည် ကျွန်ုပ်တို့အား မနာလိုနေကြသည်” ဟု တုံ့ပြန်ကြ ပေမည်။ ထိုသို့ အလျှင်း မဟုတ်။ အမှန်မှာ သူတို့သည် အနည်းငယ်မျှသာလျှင် နားလည် သဘောပေါက်ကြ၏။",""
16,"သင်သည် နောက်ကျန်ရစ်ခဲ့ကြသော အရဗ်ကျေးတောသားတို့အား “သင်တို့သည် မကြာမီပင် တိုက် ရည်ခိုက်ရည် ပြင်းထန်ကြသောသူတို့က လက်နက်ချ၍ နာခံလာကြသည်အထိ သူတို့နှင့် ရင်ဆိုင် တိုက်ခိုက်ကြရန် ဖိတ်ခေါ်ခြင်းကို ခံကြရမည်။ သို့ဖြစ်ရာ သင်တို့သည် လိုက်နာကြလျှင် အလ္လာဟ် သည် (တုံ့ပြန်ရလဒ်နှင့်အညီ) သင်တို့အား ကောင်းမြတ်သော အကျိုးဆက်ကို ချီးမြှင့်မည်။ သို့ရာတွင် သင်တို့သည် ယခင်က ကျောခိုင်းခဲ့ကြသည့်နည်းတူ ကျောခိုင်းကြလျှင်မူ အရှင်သည် (မိမိ၏ တုံ့ပြန် ရလဒ် ပြဋ္ဌာန်းချက်နှင့်အညီ) နာကျင်ဖွယ် အရေးယူ ဒဏ်ခတ်မှုကို သက်ရောက်စေမည်” ဟု (သတိပေး) ပြောဆိုပါလေ။",""
17,"မျက်မမြင်များ၊ ခြေမသန်သူများ၊ ဟန်ချက်ပျက်နေသူများ (တစ်နည်း) မကျန်းမာသူများ အစရှိသူတို့၌ (တော်လှန်ရေးတွင် မပါဝင်သောကြောင့်) အပြစ်မရှိချေ။ အလ္လာ့ဟ် (ဝဟ်ယ်-ကုရ်အာန်) ကို နာခံသောသူ၊ (ထိုသို့အားဖြင့်) ရစူလ် (၏ ဦးဆောင်မှု) ကို နာခံသောသူ၊ (တစ်နည်း) အလ္လာ့ဟ် (ပြဋ္ဌာန်းချက်ဖြစ်၍) ရစူလ် (လိုက်နာ ပုံဖော်လျက်ရှိသော ကုရ်အာ့န်လမ်းညွှန်မှု) ကို နာခံသောသူသည်*အောက်၌ စမ်းရေချောင်းများ အလျင်တွေတွေ စီးဆင်းလျက် ရှိသော ဂျန္နားသ် (ဥယျာဉ်များ) သို့ ဝင်ရောက်ကြ ရမည်။ သို့သော် ကျောခိုင်းသောသူသည် နာကျင်ဖွယ် အရေးယူ ဒဏ်ခတ်မှုကို ခံစားရပေမည်။@* [3:32] အောက်ခြေ (၃၆၁) #[ဆက်စပ်အာယဟ် [9:91]]",""
18,"ဧကန်အမှန် အလ္လာဟ် (၏ ရလဒ်တုံ့ပြန်မှု) သည် မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက် ကြသောသူ) တို့အပေါ်၌ သစ်ပင်အောက်တွင် 1620 သင်နှင့် ကတိသစ္စာပြုကြစဉ်က အတည်ဖြစ်ခဲ့၏။ အရှင်သည် သူတို့၏ စိတ်ခံစားမှုများကို သိမှုဥပဒေသအားဖြင့် လွှမ်းခြုံသိရှိ၏။ သို့ဖြစ်ရာ သူတို့အပေါ် စိတ်အေးချမ်းသာမှုကို ကိန်းဝပ်စေခဲ့၏။ ထို့ပြင် နီးကပ်လာသော အောင်နိုင်မှုကို အကျိုးဆက်အဖြစ် ချီးမြှောက်ခဲ့၏။",""
19,"ထို့ပြင် များစွာသော လက်ရပစ္စည်းများကို ရရှိကြပေမည်။ အလ္လာဟ်သည် (တုံ့ပြန်ရလဒ်ကို) ဆင်ခြင် ဉာဏ်နှင့်အညီ နိုင်နင်းစွာ စီမံထား၏။",""
20,"အလ္လာဟ်သည် သင်တို့ ရရှိကြမည်ဖြစ်သော များစွာသော လက်ရပစ္စည်းများ နှင့်ပတ်သက်၍ ကတိပြု ခဲ့၏။ စင်စစ် ဤသည် ကို သင်တို့အား လတ်တလော ချီးမြှင့်ခြင်း ဖြစ်၏။ ၎င်းပြင် လူတို့၏ လွှမ်းမိုးမှုများကို သင်တို့ထံ (သက်ရောက်မလာရန်) တားဆီး ထား၏။ ထိုသို့ဖြင့် မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည် ချက်ဖြင့် တည်ဆောက်ကြသောသူ) တို့အဖို့ အာယဟ် (သက်သေ ပြချက်) ဖြစ်စေရန်နှင့် သင်တို့အား ဖြောင့်မတ်၍ ဟန်ချက်မျှသော ဘဝလမ်းစဥ်ကို ညွှန်ပြရန် စီမံခြင်း ဖြစ်၏။@[(أَيْدِيَ) ‘အိုက်ဒိယ’ “လက်များ” “လွှမ်းမိုးမှုများ” ဟူသော အသုံးအနှုန်းအတွက် [4:43] အောက်ခြေ (၄၇၀)၊ [5:64] အောက်ခြေ (၅၆၁)၊ [7:108] အောက်ခြေ (၇၁၂)၊ [20:22] အောက်ခြေ (၁၁၉၅)၊ [48:10] အောက်ခြေ (၁၆၁၈) စသည်တို့နှင့် တွဲဖက် လေ့လာပါရန်]",""
21,"၎င်းပြင် သင်တို့ မစွမ်းဆောင်နိုင်သေးသော အခြား (အောင်နိုင်ခြင်း) များ ရှိသေးသည်။ အလ္လာဟ် သည် (မိမိ၏ ပြဋ္ဌာန်းချက် ဖြစ်သော တုံ့ပြန်ရလဒ်အားဖြင့်) ထိုကိစ္စများအား ဝန်းရံထား၏။ စင်စစ် အလ္လာဟ်သည် အရာခပ်သိမ်း အပေါ်စံချိန်စံညွှန်းများ သတ်မှတ်၍ စနစ်တကျ ချုပ်ကိုင်ထား၏။",""
22,"စင်စစ်ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်ကြသောသူ) တို့သည် သင်တို့နှင့် ရင်ဆိုင်တိုက်ပွဲ ဖြစ်ခဲ့ကြလျှင် အမှန်ပင် ကျောခိုင်း ဆုတ်ခွာသွားကြပေမည်။ ထို့နောက် သူတို့သည် ကာကွယ် စောင့်ရှောက်မည့် သူနှင့် ကူညီမည့်သူဟူ၍ တစ်ဦးတစ်ယောက် ကိုမျှ တွေ့ရှိကြမည် မဟုတ်ပေ။",""
23,"ဤသည် အတိတ်ကာလမှစ၍ အတည်ဖြစ်ခဲ့သော အလ္လာဟ်၏ ဥပဒေ (တစ်နည်း) စည်းကမ်းပင် ဖြစ် ၏။ စင်စစ် သင်သည် အလ္လာဟ်၏ ဥပဒေ (တစ်နည်း) စည်းကမ်းတွင် မည်သည့် ပြောင်းလဲမှုကိုမျှ အလျှင်း တွေ့ရှိရမည် မဟုတ်ပေ။*@* [17:77] အောက်ခြေ (၁၁၀၅)",""
