"Ayat_id","mm_Translation","multi_ayats"
1,"သင်တို့နှင့် ပဋိညာဉ်ပြုလုပ်ထားကြသော မုရှ်ရစ်က် (အလ္လာ့ဟ်ပြဋ္ဌာန်းချက်တွင် ထွေးရောယှက်တင် ပြုလုပ်ကြသောသူ) တို့နှင့်ပတ်သက်၍ အလ္လာဟ်နှင့် အလ္လာ့ဟ်ရစူလ်တို့ထံမှ တာဝန်ကင်းကြောင်း 818 (အသိပေးခြင်း) ဖြစ်သည်။",""
2,"သို့ဖြစ်ရာ (အို-မုရှ်ရစ်က်တို့) သင်တို့ ဤတိုင်းပြည်တွင် လေးလတိုင် 819 သွားလာကြလော့။ သင်တို့ အလ္လာ့ဟ်အား မတတ်စွမ်းနိုင်ရန် ပြုနိုင်သူများ မဟုတ်ကြောင်း သိထားကြလော့။ ဧကန်ပင် အလ္လာဟ် (၏ တုံ့ပြန်ရလဒ်) သည် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်ကြသော သူတို့အား သေးသိမ်စေမည် ဖြစ်၏။",""
3,"ထို့ပြင် ‘အလ်ဟဂျ်ဂျုလ် အတ်က်ဗရ်’ 820 ကာလတွင် လူထုအား အလ္လာဟ်နှင့် အလ္လာ့ဟ်ရစူလ်တို့ထံမှ “အလ္လာဟ်နှင့် အလ္လာ့ဟ်ရစူလ်တို့သည် မုရှ်ရစ်က်တို့နှင့် ပတ်သက်၍ တာဝန်ကင်းကြောင်း” ကြေညာခြင်း ဖြစ်၏။ 821 သို့ဖြစ်သော်လည်း သင်တို့သည် ဘဝလမ်းမှန်သို့ ပြန်လည် ဦးလှည့်ခဲ့ကြလျှင် ဤသည် သင်တို့အဖို့ အကောင်းဆုံး ဖြစ်မည်။ ကျောခိုင်းသွားကြလျှင်၊ သင်တို့ အလ္လာ့ဟ်အား မတတ်စွမ်းနိုင် အောင် ပြုလုပ်နိုင်ကြ မည် မဟုတ်ကြောင်း သိထားကြလော့။ (အို-ရစူလ်)၊ သင်သည် လုံခြုံမှုကို ဆန့် ကျင်သောသူတို့အား နာကျင် သော အရေးယူဒဏ်ခတ်မှုရှိကြောင်း သတင်းစကား ပြောကြားလော့။",""
4,"သို့သော် သင်တို့နှင့် ပဋိညာဉ်ပြုထားပြီး၊ တစ်စုံတစ်ရာမျှ ပျက်ကွက်ခြင်း မရှိဘဲ၊ သင်တို့နှင့် ဆန့်ကျင်၍ တစ်ဦးတစ်ယောက်ကိုမျှ ကျောထောက်နောက်ခံ ကူညီမှု မပြုကြသော မုရှ်ရစ်က်တို့နှင့် ပတ်သက်၍မူ သူတို့နှင့် ပြုခဲ့ကြသော ကတိကဝတ်ကို သတ်မှတ်ကာလတိုင် အပြည့်အဝ ဆောင်ရွက်ကြလော့။ စင်စစ်ဧကန် အလ္လာဟ်သည် (မိမိပြဋ္ဌာန်းချက်နှင့်အညီ အရည်အသွေးတိုးတက်လာရန်) ထိန်းသိမ်း သောသူတို့ (၏ လုပ်ရပ်များမှ) ရလဒ်ကောင်းများကို ဖြစ်ထွန်းစေ၏။",""
5,"တစ်ဖန် စစ်မက်တိုက်ခိုက်ခြင်းအား ရပ်စဲထားသောကာလများ ကုန်လွန်သွားသောအခါ သင်တို့သည် မုရှ်ရစ်က် (အရှင့်လမ်းညွှန်၌ ထွေးရောယှက်တင်ပြု၍ နာခံသောသူ) တို့အား (ပဋိညာဉ်ချိုးမှောက်မှု ကြောင့်) ဆုံသည့်နေရာ၌ တိုက်ခိုက်ကြလော့။ (တစ်နည်း) နှိပ်ကွပ်ကြလော့။ ဖမ်းဆီးကြလော့။ ချုပ်နှောင်ကြလော့။ ပုန်းခိုရာ နေရာတိုင်း၌ စောင့်ကြည့်ကြလော့။ (သို့မဟုတ်လျှင် လူ့ဘောင်တည်ငြိမ်ရေးအား နှောင့်ယှက်ကြလိမ့် မည်)။ အကယ်၍ သူတို့ (အဖျက်လုပ်ရပ်များမှ) ပြန်လှည့်ကြပြီး၊ ဆွလာ့ဟ်တည်ဆောက်ကြ၍၊ 822 ဇကာ့ဟ် (ဖွံ့ဖြိုးရေးအတွက်) ပံ့ပိုးကြပါလျှင် 823 သူတို့ (လျှောက်လှမ်းရာ) လမ်းစဉ်ကို သင်တို့ ဖွင့်ပေးကြ လော့။ 824 ဧကန်အမှန် အလ္လာဟ်သည် ကာကွယ်မှုနှင့် လုံခြုံမှုပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှု တို့ကို စီမံထားသောအရှင် ဖြစ်၏။",""
6,"အကယ်၍ မုရှ်ရစ်က်တို့အနက်မှ တစ်ဦးတစ်ယောက်သည် သင့်ထံသို့ ခိုလှုံလာခဲ့လျှင် အလ္လာ့ဟ်ပြဋ္ဌာန်း ချက်ကို ကြားနာနိုင်သည်အထိ 825 အကာအကွယ် ပြုပေးလော့။ ထို့နောက် သူ့အား ဘေးကင်းလုံခြုံရာ သို့ ပို့ဆောင်လော့။ ဤသည် သူတို့၏ နားမလည်မှုကြောင့် (ပေးအပ်သော အခွင့်အရေးပင်) ဖြစ်၏။",""
7,"(အကြိမ်အကြိမ် ပဋိညာဉ်ချိုးဖောက်သော) မုရှ်ရစ်က် (အရှင့်လမ်းညွှန်၌ စွက်ဖက်သူ) တို့၏ ပဋိညာဉ် သည် အလ္လာဟ်နှင့် အလ္လာ့ဟ်ရစူလ်တို့ထံ မည်သို့ အတည်ဖြစ်အံ့။ စင်စစ် အလ်မတ်စ်ဂျိဒုလ် ဟရားမ် (ဝါ) လူသားဝါဒအား လေးစားလိုက်နာရာအဖြစ် မှတ်ယူထားသည့် ဗဟိုဌာန၌*သင်တို့နှင့် (ယခု) ပဋိညာဉ် ပြုသောသူတို့ (၏ ပဋိညာဉ်သာလျှင်) အတည်ဖြစ်၏။ သို့ဖြစ်ရာ သူတို့ (ပဋိညာဉ်အပေါ်) တည်မြဲစွာ ရပ်တည်နေသမျှ သင်တို့လည်း စွဲမြဲစွာ ရပ်တည်ကြလော့။ ဧကန်အမှန် အလ္လာဟ်သည် (မိမိပြဋ္ဌာန်းချက်နှင့် အညီ ကိုယ်ရည်ကိုယ်သွေးများကို) ထိန်းသိမ်းကြသောသူတို့အား ရလဒ်ကောင်းများကို ဖြစ်ထွန်းစေပါ သည်။@*[2:144] အောက်ခြေ (၁၉၉)",""
8,"(သူတို့နှင့်) မည်သို့ (ပဋိညာဉ်) ပြုနိုင်အံ့နည်း။ အကယ်၍ သူတို့သည် သင်တို့အပေါ် လွှမ်းမိုးနိုင်ကြပါ လျှင် သင်တို့နှင့် ဆွေမျိုးတော်စပ်မှုနှင့် ပဋိညာဉ်ပြုထားချက်တို့ကို ထောက်ထားကြမည် မဟုတ်ပေ။ သူတို့သည် နှုတ်များဖြင့် ကျေနပ်အောင် ပြုနေကြသော်လည်း စိတ်နှလုံးကမူ ဆန့်ကျင်လျက် ရှိကြ၏။ သူတို့အနက် အများစုမှာ စည်းမျဉ်း ချိုးဖောက်သော သူများ ဖြစ်ကြ၏။",""
9,"သူတို့သည် အလ္လာဟ်၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ကို အနည်းငယ်မျှသော အဖိုးအခဖြင့် လဲလှယ်ကြ၏။ တစ်ဖန် အရှင် (ပြဋ္ဌာန်းအပ်သော လူ့ဘဝ) လမ်းစဉ်မှ တားဆီးကြ၏။ ဧကန်စင်စစ် သူတို့၏ လုပ်ရပ်များမှာ လွန်စွာ ဆိုးရွားလှ၏။*@* [2:79] အောက်ခြေ (၁၄၁)",""
10,"သူတို့သည် မုအ်မင်န်တစ်ဦးနှင့်ပတ်သက်၍ ဆွေမျိုးတော်စပ်မှုနှင့် ပဋိညာဉ်ပြုထားချက်တို့ကို ငဲ့ကွက် ကြသည် မဟုတ်ပေ။ စင်စစ် သူတို့သည် လွန်ကျူးသူများသာ ဖြစ်ကြ၏။",""
