"Ayat_id","mm_Translation","multi_ayats"
1,"လူမျိုးအသီးသီးတို့အား သတိပေးနှိုးဆော်ရန် မိမိ၏ ဩဇာခံအပေါ်သို့ အမှားအမှန်ကို ကွဲပြားစေသော မှတ်ကျောက်ကို* ချမှတ်ပေးသောအရှင်သည် အလျှံပယ် တိုးပွားစေ၏။@* [(اَلْفُرْقَانُ) ‘ဖှုရ်ကားန်’ “အမှား အမှန်ကို ကွဲပြားစေသော မှတ်ကျောက်” ဟူသော အသုံးအနှုန်းအတွက် [2:53] အောက်ခြေ (၁၀၈)၊ [3:4] အောက်ခြေ (၃၄၀)၊ [8:29] အောက်ခြေ (၇၈၄)၊ [8:41] အောက်ခြေ (၇၉၀) စသည်တို့၌ လေ့လာနိုင်ပါ သည်]",""
2,"အရှင်သည် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၏ စိုးပိုင်ရှင် ဖြစ်၏။ ထို့ပြင် အရှင်၌ သားသမီး (ကိုယ်ပွား) ဟူ၍ အလျှင်း မရှိချေ။ (တစ်နည်း) အရှင်သည် တစ်စုံတစ်ဦးကို သားအဖြစ် သတ်မှတ်ခဲ့သည် မဟုတ်ပေ။ ထို့ပြင် အုပ်ချုပ်မှု၌ အရှင်နှင့်အတူ စွက်ဖက်ပါဝင်သူဟူ၍လည်း တစ်ဦးတစ်ယောက်မျှ မရှိချေ။ အရှင်သည် အရာခပ်သိမ်းတို့ကို တိကျသော တိုင်းတာ သတ်မှတ်ချက်များ နှင့် စနစ်တကျ ချုပ်ကိုင်လျက် ဖြစ်ထွန်းစေခဲ့၏။ (တစ်နည်း) အရှင်သည် အရာခပ်သိမ်းတို့ကို ဖြစ်ထွန်းစေပြီးနောက် ထိုအရာများအတွက် တိကျသော စံသတ်မှတ်ချက်များကို စနစ်တကျ ပြဋ္ဌာန်းထား၏။",""
3,"စင်စစ် သူတို့ အရှင့်အား စွန့်၍၊ အားထားခိုလှုံရာများအဖြစ် ဖန်တီးထားကြသော အရာများသည် တစ်စုံ တစ်ရာကိုမျှ ဖြစ်ထွန်းစေကြသည် မဟုတ်ဘဲ၊ ကိုယ်တိုင်ပင် ဖြစ်ထွန်းခံများ ဖြစ်ကြ၏။ ထို့ပြင် (အရှင့်ပြဋ္ဌာန်း ချက်များကို ဆန့်ကျင်၍) မိမိတို့ကိုယ်နှိုက်အဖို့ ကောင်းကျိုး၊ ဆိုးကျိုး တစ်စုံတစ်ရာကို မျှ စိုးပိုင်ကြသည် မဟုတ်ပေ။ ထိုနည်းတူစွာ သေဆုံးခြင်းနှင့် ရှင်သန်ခြင်းတို့ကိုလည်း မစိုးပိုင်ကြရုံမက၊ ရှင်ပြန်နိုးကြားလာစေရန် ပြုလုပ်နိုင်စွမ်းလည်း မရှိကြချေ။",""
4,"ထို့ပြင် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်ကြသောသူတို့က “ဤ (ကုရ်အာန်) သည် သူ လီဆယ်ဖန်တီးထား သော လုပ်ဇာတ်မျှသာ ဖြစ်သည်။ ဤကိစ္စတွင် အခြားသူတို့က သူ့အား ပါဝင်ကူညီခဲ့ကြသည်” ဟု ဆို ကြ၏။ စင်စစ် သူတို့သည် ကြီးမားသော မတရားမှုနှင့် မုသာဝါဒကို အမှန်ပင် ဆောင်ကြဉ်းခဲ့ကြ၏။@[‘သူ’ ဟူသော နာမ်စားသည် မုဟမ္မဒ် ရစူလ် (ﷺ) ကို ရည်ညွှန်းသည်]",""
5,"ထို့ပြင် သူတို့က “ရှေးလူတို့၏ ဒဏ္ဍာရီများကို သူက ရေးသားစေခဲ့၏။ တစ်ဖန် ထိုရေးသားချက်များကို ပင် နံနက်အချိန်နှင့် ညနေအချိန် (ဝါ) အားလပ်သော အချိန်တိုင်းတွင် သူ့ရှေ့၌တည်းဖြတ်ကြသည်” ဟု ဆိုကြ၏။ 1315",""
6,"သင် ပြောလော့၊ “ဤ (ဥပဒေကျမ်း) သည် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၏ လျှို့ဝှက်ချက်များကို သိ သော အရှင်က ချမှတ်ပေးခြင်းဖြစ်၏။ ဧကန်အမှန် အရှင်သည် ကာကွယ်မှုနှင့် လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့် တင်မှုတို့ကို စီမံသောအရှင်ပင် ဖြစ်၏။”",""
7,"ထို့ပြင် သူတို့က “သူသည် မည်သို့သော ရစူလ်နည်း။ အစားအစာလည်း စား၏။ ဈေးများ၌လည်း သွား လာ၏။ သူနှင့်အတူ သတိပေးနှိုးဆော်ရန် နတ်သားတစ်ပါး (တစ်နည်း) တန်ခိုးအာဏာ ကြီးထွားသူတစ်ဦးသည်* အဘယ်ကြောင့် စေလွှတ်ခြင်း မခံရသနည်း” ဟု ဆိုကြ၏။**@* [7:20]#**[[12:109] အောက်ခြေ (၉၆၈) [13:38] အောက်ခြေ (၉၉၇၊ ၉၉၈) [17:94-95] အောက်ခြေ (၁၁၁၃) [21:8] အောက်ခြေ (၁၂၁၇)]",""
8,"“သို့မဟုတ် သူ့၌ ဘဏ္ဍာတိုက်တစ်ခု ခင်းကျင်းထားခြင်း ရှိသင့်သည်။ သို့မဟုတ် ဥယျာဉ်တစ်ခုရှိ၍၊ သူ သည် ထိုမှ အကျိုးခံစားသင့်သည်”* (ဟူ၍လည်း ပြောဆိုကြ၏)။ ထို့ပြင် မတရားကျူးကျော်သော သူတို့ က “သင်တို့သည် ပြုစားခံရ၍၊ အသိဉာဏ် မှောက်မှား နေသူတစ်ဦး၏ နောက်သို့သာလျှင် လိုက်နေကြ သည်” ဟူ၍လည်း ဆိုကြ၏။**@*[[6:7-10] အောက်ခြေ (၅၈၀၊ ၅၈၁၊ ၅၈၂) [11:12-14] [15:6] အောက်ခြေ (၁၀၂၅) [17:90-93]]#** [17:47] အောက်ခြေ (၁၀၉၁)",""
9,"သူတို့သည် သင်နှင့်ပတ်သက်၍ (အံ့ဖွယ်စကားများကို) မည်သို့ ပမာဆောင် ခိုင်းနှိုင်းကာ ပြောဆိုကြ သနည်းဆိုသည်ကို ရှုလော့။ စင်စစ် သူတို့သည် အလွဲလွဲအမှားမှား ဖြစ်နေကြသောကြောင့် မည်သည့် လမ်းစ ကိုမျှ ရရှိနိုင်စွမ်း မရှိကြချေ။",""
10,"ကောင်းခြင်းအဖြာဖြာနှင့် ပြည့်စုံသောအရှင်၏ စံချိန်နှင့်ပြည့်မီလျှင် ထို့ထက်ပို၍ ကောင်းမွန်သော ဥယျာဉ် များကိုသင့်အဖို့ စီမံပေးမည်ဖြစ်၏။ ယင်းဥယျာဉ်များ၌ စမ်းရေချောင်းများ အလျင်တွေတွေ စီးဆင်းလျက် ရှိပေမည်။ ထို့ပြင် ကြီးကျယ်ခမ်းနားသော အဆောက်အအုံများကိုလည်း စီမံပေးဦး မည်။",""
11,"အမှန်စင်စစ် သူတို့သည် အချိန်နာရီနှင့် စပ်လျဉ်း၍ မဟုတ်မမှန်ဟု စွပ်စွဲပြောဆိုခဲ့ကြ၏။ ငါသည် အချိန် နာရီကို 1316 မဟုတ်မမှန်ဟု စွပ်စွဲသောသူအတွက် မီးတောက်ကို အသင့်ပြင်ဆင်ထား၏။",""
12,"ထို (မီးတောက်) သည် သူတို့အား ဝေးကွာသောနေရာမှ မြင်လေသော်၊ သူတို့သည် ၎င်း၏ ပေါက်ကွဲသံ နှင့် မြည်ဟိန်းသံတို့ကို ကြားကြရမည်။",""
13,"ထို့ပြင် သူတို့အား ခြေလက်များကို တုတ်နှောင်ပြီး အကျဉ်းထောင်၌ ချထားသောအခါ၊ ထိုနေရာ၌ပင် ပျက်စီးခြင်းကို ဟစ်ခေါ် တမ်းတကြပေမည်။",""
