"Ayat_id","mm_Translation","multi_ayats"
1,"စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၌ ရှိသမျှတို့သည် အလ္လာဟ် (ပြဋ္ဌာန်းသော နိယာမ စည်းမျဉ်းများ) နှင့် အညီတာဝန်ကျရာ အခန်းကဏ္ဍများ၌ အပြည့်အဝ ဆောင်ရွက်လျက် ရှိကြ၏။ (တစ်နည်း) ကျင်လည် ကျက်စားရမည့် နယ်ပယ်တွင် အစွမ်းကုန် ကြိုးစားအားထုတ်လျက် ရှိကြ၏။* စင်စစ် အရှင်သည် (မိမိပြဋ္ဌာန်းချက်အပေါ်) နိုင်နင်းလွှမ်းမိုး၍ ဆင်ခြင်တုံတရား၏ အခြေမြစ်ပင် ဖြစ်၏။@* [2:30] (79),[56:74] (1758)",""
2,"အို-မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သောသူ) တို့၊ သင်တို့ မပြုလုပ်ကြသော ကိစ္စ များကို အဘယ်ကြောင့် (ပြုလုပ်လေဟန်) ပြောဆိုနေကြသနည်း။",""
3,"သင်တို့ မပြုလုပ်ကြသော ကိစ္စများကို ပြောဆိုခြင်းသည် အလ္လာ့ဟ်ဥပဒေသအရ လွန်မင်းစွာ စက်ဆုပ် ရွံရှာဖွယ် ဖြစ်၏။ (တစ်နည်း) ယုတ်မာမှုအားဖြင့် ကြီးလေးလှ၏။ 1787",""
4,"ဧကန်အမှန် အလ္လာဟ်သည် မိမိ (ပြဋ္ဌာန်းသော လူ့ဘဝ) လမ်းစဉ်၌ ရင်ပေါင်းတန်း၍ တော်လှန် တိုက် ခိုက်ကြသောသူတို့အား ရလဒ်ကောင်းများကို ဖြစ်ပေါ်စေ၏။ စင်စစ် သူတို့သည် လွန်စွာ သိပ်သည်း ခိုင်ခံ့သော (တစ်နည်း) ခဲပုပ်ကျို၍ လောင်းထားသော တံတိုင်းပမာ (စိတ်ဓာတ်ကြံ့ခိုင်စွာ) ရှိကြ၏။",""
5,"၎င်းပြင် တစ်ချိန်တွင် မူဆာသည် သူ့မျိုးတူစုအား “ကျွန်ုပ်သည် သင်တို့ထံ (စေလွှတ်ခြင်းခံရသော) အလ္လာဟ်၏ ရစူလ်ဖြစ်ကြောင်း သင်တို့ အမှန်တကယ် သိရှိကြပါလျက် အဘယ်ကြောင့် ကျွန်ုပ်အား ထိခိုက်စေပါသနည်း” ဟု မေးမြန်းခဲ့၏။ သို့ပါလျက် သူတို့သည် လွဲချော်ခဲ့ကြသောအခါ၊ အလ္လာဟ် (၏ တုံ့ပြန်ရလဒ်) သည် သူတို့၏ ခံစား နားလည်မှုများကို (ပို၍ပင်) မှောက်မှား လွဲချော်စေခဲ့၏။ စင်စစ် အလ္လာဟ် (၏ ဥပဒေသ) သည် စည်းကမ်း ချိုးဖောက်သော သူတို့အား ဘဝလမ်းမှန်သို့ ညွှန်ပြသည် မဟုတ်ပေ။",""
6,"တစ်ချိန်တွင် မရ်ယန်မ်၏သား အီစာသည် “အို-အိစ်ရာအီလ်၏ သားမြေးတို့၊ ကျွန်ုပ်သည် သင်တို့ထံ (စေလွှတ်ခြင်းခံရသော) အလ္လာဟ်၏ ရစူလ်ဖြစ်ပြီး၊ သင်တို့ မျက်မှောက်ရှိ သောက်ဝ်ရားသ် (ဥပဒေ ကျမ်း) ကို ဖြောင့်မတ်မှန်ကန်စေသူ ဖြစ်၏။ ထို့ပြင် ကျွန်ုပ်၏ နောက်တွင် အဟ်မဒ်မည်သော 1788 ရစူလ်တစ်ပါး လာရောက်မည့်အကြောင်း သတင်းကောင်းပါးသူလည်း ဖြစ်သည်” ဟု အကြောင်းကြားခဲ့၏။ သို့သော် သူတို့ထံ ရှင်းလင်းထင်ရှားသော အထောက်အထားများ ရောက်ရှိလာသောအခါ သူတို့က “ဤသည် ထင်ရှားသော လှည့်စားမှုဖြစ်သည်” ဟု (စွပ်စွဲ) ပြောဆိုခဲ့ကြ၏။",""
7,"စင်စစ် အစ္စလာမ် (ငြိမ်းချမ်းရေးလမ်းစဉ်) ဘက်သို့ ဖိတ်ခေါ်ခြင်း ခံရပါလျက် အလ္လာ့ဟ်အပေါ် မုသား ကို လီဆယ်စွပ်စွဲသူထက် ပို၍ မိုက်မဲသူ မည်သူရှိသနည်း။ အလ္လာဟ်သည် မိုက်မဲသူတို့အား (တစ်နည်း) မတရား ကျူးကျော်သောသူတို့အား (လူ့ဘဝ လမ်းမှန်ကို) ညွှန်ပြသည် မဟုတ်ပေ။",""
8,"သူတို့သည် အလ္လာဟ်၏ လင်းရောင်ခြည် (ကုရ်အာန်) ကို သူတို့၏ ပါးစပ်များဖြင့် မှုတ်၍ ငြှိမ်းသတ်လို ကြ၏။ အရှင်သည် ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူ) တို့က မနှစ်မြို့ကြသော်လည်း မိမိ ၏ လင်းရောင်ခြည် (ကုရ်အာန်) ကို ပြည့်စုံစေခြင်းကိုသာလျှင် အတည်ဖြစ်စေမည်။*@* [9:32] အောက်ခြေ (၈၄၁)",""
9,"အရှင်သည် မုရှ်ရစ်က် (ထွေးရောယှက်တင်ပြု၍ နာခံသူ) တို့က မနှစ်မြို့ကြလင့်ကစား၊ မိမိရစူလ်အား စနစ်အားလုံးအပေါ် လွှမ်းမိုးစေရန်အလို့ငှာ ဘဝလမ်းညွှန် (ကုရ်အာန်အပေါ်အခြေခံသည့်) စစ်မှန်သော ဒီးန်* (ဘဝတည်ဆောက်မှုစနစ်) နှင့်အတူ စေလွှတ်ခဲ့၏။**@* [(دِيْنٌ) ‘ဒီးန်’ နှင့်ပတ်သက်၍ [1:3] အောက်ခြေ (၃၊ ၄)၊ [3:19] အောက်ခြေ (၃၅၀)၊ [9:33] အောက်ခြေ (၈၄၂) တို့နှင့် တွဲဖက် လေ့လာပါရန်]#** [9:33] အောက်ခြေ (၈၄၂)",""
10,"အို-မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သောသူ) တို့၊ ငါသည် သင်တို့အား နာကျင် ဖွယ် အရေးယူ ဒဏ်ခတ်မှုမှ လွတ်မြောက်စေမည့် ကူးသန်းရောင်းဝယ်မှုကို ညွှန်ပြရမည်လော။",""
