"Ayat_id","mm_Translation","multi_ayats"
1,"အလိဖှ်၊ လားမ်၊ ရာ။* (အလ္လာဟ်သည် အသိပညာနှင့် ပြည့်စုံ၍၊ သိမြင်မှု၏ အခြေအမြစ်ဖြစ်သည်) (တစ်နည်း) (ငါအလ္လာဟ်သည်သိမြင်မှု၏ အခြေအမြစ် ဖြစ်သည်) (တစ်နည်း) # (အလ္လာဟ်သည် အသိပညာနှင့် ပြည့်စုံ၍၊ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင့်မှုကို စီမံ၏) ဤသည် ဥပဒေကျမ်း၏** အာယားသ်*** (သက်သေပြ လမ်းညွှန်များ) (ဝါ) လွန်စွာ ရှင်းလင်းထင်ရှားသော 1022 ကုရ်အာန်ပင်**** ဖြစ်ပေသည်။@*[[10:1] အောက်ခြေ (၈၈၁)]**[[2:2] အောက်ခြေ (၁၆)]***[[2:39] အောက်ခြေ (၉၁)၊ [10:1] အောက်ခြေ (၈၈၃) [13:38] အောက်ခြေ (၉၉၈)]****[[12:2] အောက်ခြေ (၉၄၇)]",""
2,"လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်ကြသောသူတို့က ‘မိမိတို့သည် ငြိမ်းချမ်းရေးကို တည်ဆောက်သောသူ (မုစ်လင်မ်) များ ဖြစ်ကြလျှင် ကောင်းစွ’ ဟု အကြိမ်ကြိမ် တောင့်တကြပေမည်။ 1023",""
3,"သင်သည် သူတို့အား (တိရစ္ဆာန်များကဲ့သို့) စားသောက်နေထိုင်ကြလျက်* အကျိုးခံစားနိုင်ကြရန်နှင့် သူတို့၏ မျှော်လင့်ချက်သည် သူတို့အား အာရုံလွှဲထားစေရန် စွန့်ထားပါလေ။ မကြာမီ သူတို့ သိသွား ကြလိမ့်မည်။ 1024@* [47:12]",""
4,"ငါသည် မည်သည့် မြို့ရွာကိုမဆို သတ်မှတ် ပြဋ္ဌာန်းပြီး ဖြစ်သော တုံ့ပြန်ရလဒ် နှင့် အညီသာလျှင် တိမ် ကောစေခဲ့ခြင်း ဖြစ်၏။",""
5,"သတ်မှတ်ပြဋ္ဌာန်းချိန် ထက်စော၍၊ သို့မဟုတ် နောက်ကျ၍* တိမ်ကောခဲ့သော အုပ်စုဟူ၍ မရှိ ချေ။@*[[7:34] အောက်ခြေ (၆၇၆)၊ [13:38] အောက်ခြေ (၉၉၉)]",""
6,"သူတို့က “အို-အဆုံးအမ (ကျမ်းဂန်) ရရှိသူ၊ သင်သည် အမှန်ပင် ရူးသွပ်နေသည်” 1025 ဟု (စွပ်စွဲ) ပြော ဆိုကြ၏။",""
7,"“သင်သည် မှန်ကန်စွာ ပြောဆိုသူ ဖြစ်လျှင်၊ အဘယ်ကြောင့် မလာအိကဟ်အား ကျွန်ုပ်တို့ထံ မခေါ် ဆောင်ခဲ့ပါသနည်း” (ဟုလည်း ပြောဆိုကြ၏)။ 1026",""
8,"ငါသည် တိကျမှန်ကန်သော (ရလဒ်များ ဖြစ်ထွန်းလာသောအခါ) မှတစ်ပါးမလာအိကဟ်ကိုစေစား ခြင်း မပြုချေ။ (ထိုအခါ သွေဖည်ဆန့်ကျင်သော) သူတို့သည် ရွှေ့ဆိုင်းခွင့် ရရှိကြမည် မဟုတ်ပေ။ 1027",""
9,"ဧကန်အမှန် ငါသည်ပင် အဆုံးအမ (ဥပဒေကျမ်း၊ ကုရ်အာန်) ကို 1028 ချမှတ်၍၊ ငါသည်ပင် ၎င်းကို ထိန်းသိမ်း စောင့်ရှောက်မည့် အရှင် အမှန်ပင် ဖြစ်၏။ 1029",""
10,"ထို့ပြင် ငါသည် သင့်အလျင် ကွဲပြားခြားနားသော ရှေးအုပ်စုများတွင်လည်း ရစူလ်များကို အမှန်ပင် စေလွှတ်ခဲ့၏။",""
