"Ayat_id","mm_Translation","multi_ayats"
1,"သင်သည် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော၊ အထွတ်အထိပ်ဖြစ်သောအရှင်၏ မြင့် မားသည့်စံအား အသိအမှတ်ပြုခြင်းဖြင့် မိမိကျင်လည်ရမည့် နယ်ပယ်တွင် အစွမ်းကုန် ကြိုးစားအားထုတ်လော့။*# (တစ်နည်း) သင်သည် အထွတ်အထိပ်ဖြစ်သောအရှင်၏ ပျိုးထောင်မှုစနစ် ပုံပေါ်ဖြစ်ထွန်းလာရန် သင့်အား ပေးအပ်ထားသည့်တာဝန်ကို မြင့်မားသောစံ အား အသိအမှတ်ပြု၍ အစွမ်းကုန် ထမ်းဆောင်လော့။@* [56:74] အောက်ခြေ (၁၇၅၈)",""
2,"အရှင်သည်ပင် (သက်ရှိ၊ သက်မဲ့ အလုံးစုံတို့ကို) ဖြစ်ထွန်းစေခဲ့၏။ တဖန် ဟန်ချက်မျှမှုနှင့် သင့်တင့် လျောက်ပတ်မှုတို့ကို စီမံခဲ့၏။*@* [82:7]",""
3,"၎င်းပြင် အရှင်သည်ပင် (အရာတိုင်းအဖို့) စံသတ်မှတ်ချက်ကို တိကျစွာ တိုင်းတာသတ်မှတ်ခဲ့၏။ ထို့ နောက် (ထိုအရာကို ပန်းတိုင်သို့ ရောက်ရှိစေရန်) လမ်းညွှန်ခဲ့၏။",""
4,"ထို့ပြင် အရှင်သည် မြက်၊ သစ်ပင်၊ ကောက်ပဲသီးနှံများကို ကျက်စားရာ စားကျက်များအဖြစ် ပေါက် ရောက်စေခဲ့၏။",""
5,"ထို့နောက် ၎င်းအား မြက်ခြောက်အဖြစ် ဆွေးမြေ့၍ မည်းနက်စေရန် စီမံ၏။ 1986",""
6,"မုချဧကန် ငါသည် သင့်အား ရွတ်ဖတ်စေမည်ဖြစ်ရာ သင်သည် မေ့လျော့မည် မဟုတ်ပေ။ သို့ရာတွင် (ဤသည်) အလ္လာဟ်၏ စံချိန်နှင့်အညီ ဖြစ်ပေါ်၏။ ဧကန်အမှန် အလ္လာဟ်သည် သိသာထင်ရှားသောအရာနှင့် ဖုံးကွယ်လျက် ရှိသောအရာတို့၏ သိမှုဥပဒေကို စိုးမိုးထား၏။# (တစ်နည်း) ငါသည် သင့်အား (ကုရ်အာန်ကို) ဖတ်ရွတ်၊ လေ့လာ၊ ဆည်းပူးစေမည်။ သို့သော် အလ္လာ့ဟ်စံချိန်အရ သင်သည် ထို (ကုရ်အာန်) ကို မေ့လျော့မည် မဟုတ်ပေ။ 1987 ဧကန်အမှန် အရှင်၏ သိမှု ဥပဒေသသည် ပေါ်လွင် ထင်ရှားသောအရာနှင့် လျှို့ဝှက် ဖုံးကွယ်လျက် ရှိသော အရာတို့ကို လွှမ်းခြုံထား၏။","6-7"
8,"ငါသည် သင့်အား (ထိုကုရ်အာန်အားဖြင့် လူ့ဘောင်ကို တည်ဆောက်နိုင်ရန်) လွယ်ကူစေမည်။@ (တစ်နည်း) လွယ်ကူသော လမ်းညွှန်မှုအားဖြင့် (အစ္စလာ့မ်လူ့ဘောင်ကို) တစတစ ပုံပေါ်လာစေမည်။",""
9,"သို့ဖြစ်ရာ သင်သည် သတိပေး ဆုံးမ,ခြင်းဖြင့် အကျိုးဖြစ်သည်ရှိသော် သတိပေး ဆုံးမ လော့။",""
10,"အရှင် (၏ လမ်းညွှန်မှုအား ချိုးဖောက်ခြင်းကြောင့် ဖြစ်ပေါ်လာမည့် ဆိုးကျိုးများအပေါ်) ကြောက်ရွံ့ စိုးရိမ်သောသူသည် ဆင်ခြင် သုံးသပ်၍၊ တရားရယူမည် ဖြစ်၏။",""
11,"သို့သော် အလွန် ကြီးကျယ်သော အပူမီး (သောက၏ ‌လောင်မြိုက်မှု) သို့ သက်ဆင်းမည် ဖြစ်သော၊ အကြောင်းမလှသောသူ သည် ထို (အဆုံးအမ) မှ ရှောင်လွှဲ၍ နေမည်။# (တစ်နည်း) ဘဝ၏ သုခချမ်းသာများမှ ဝေးကွာ၍၊ သောကမီးနှင့် တစ်သားတည်း ဖြစ်မည့်သူသည် ထို (အဆုံး အမ) မှ ရှောင်လွှဲ၍ နေမည်။","11-12"
13,"ထို့နောက် သူသည်ထို၌ သေမည်လည်း မဟုတ်၊ ရှင်သန်မည်လည်း မဟုတ် ပေ။*@*[ဤအကြောင်းအရာအတွက် [14:17] အောက်ခြေ (၁၀၁၁) နှင့် [20:74]တို့တွင် လေ့လာပါရန်]",""
14,"ဧကန်မုချ မိမိ၏ လူဖြစ်မှု အရည်အသွေးကို ဖွံ့ဖြိုးလာရန် ဆောင်ရွက်သောသူသည် အောင်မြင်မည် ဖြစ်၏။",""
