"Ayat_id","mm_Translation","multi_ayats"
1,"အလိဖှ်၊ လားမ်၊ မီးမ်၊*# (အလ္လာဟ်သည် အသိပညာ ဉာဏ်အမြော်အမြင် နှင့် ပြည့်စုံသော အရှင်ဖြစ်သည်)။ (တစ်နည်း) (ငါအလ္လာဟ်သည် သိမှုဥပဒေသ၏ အခြေအမြစ်ဖြစ်သည်)။@* [2:1] အောက်ခြေ (၁၄)",""
2,"သံသယဖြစ်ဖွယ်ရာ အလျှင်း မရှိသော ဤဥပဒေကျမ်းမှာ* လောကခပ်သိမ်းအား ပျိုးထောင်မှုစနစ် နှင့်အညီ ဖွံ့ဖြိုးစေသော အရှင့်ထံမှ ချမှတ်ပေးသော ဥပဒေကျမ်းပင် ဖြစ်၏။ (တစ်နည်း) ဤဥပဒေ ကျမ်းသည် 1425 လောကခပ်သိမ်းအား ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်မှ ချမှတ်ပေး ခြင်း ဖြစ်၏။ ယင်းဥပဒေကျမ်း နှင့်စပ်လျဉ်း၍ သံသယဖြစ်စရာ အလျှင်း မရှိချေ။* (တစ်နည်း) ဤ သံသယဖြစ်ဖွယ် အလျှင်းမရှိသော ဥပဒေကျမ်းကို* ချမှတ်ခြင်းမှာ လောကခပ်သိမ်းကို ပျိုးထောင်မှု စနစ်နှင့် အညီ ဖွံ့ဖြိုးစေသောအရှင့်ထံမှ ဖြစ်၏။",""
3,"သူတို့က “သူ (မုဟမ္မဒ်) သည် ၎င်း (ကုရ်အာန်) ကို လုပ်ကြံဖန်တီးထားသည်” ဟု စွပ်စွဲနေကြသလော။* အမှန်မှာ ၎င်း (ကုရ်အာန်) သည် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင့်ထံမှ (ပြဋ္ဌာန်း အပ်သော) အမှန်တရားပင် ဖြစ်၏။ သင်သည် သင့်အလျင်က သတိပေးနှိုးဆော်သူ တစ်ဦးမျှ မရောက်ရှိသေးသော မျိုးတူစုအား သတိပေးနှိုးဆော်ရန် ဖြစ်၏။ (စင်စစ် ဤကုရ်အာန်အားဖြင့်) သူတို့ လူ့ဘဝလမ်းမှန်ကို ရရှိကြရန် ရည်ရွယ်၏။@[ဆက်စပ်အာယဟ်များ [28:46] [36:6]",""
4,"အလ္လာဟ်သည်ပင် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်အပါအဝင် ယင်းနှစ်ခုအကြား ရှိရှိသမျှတို့ကို ကာလ ခြောက်ခုတွင် ဖြစ်ထွန်းစေ ခဲ့၏။ တစ်ဖန် အရှင်သည် အာဏာစက်ကို တည်တံ့စေခဲ့၏။* သင်တို့အဖို့ အရှင့်အား တုပြိုင်၍ အရေးကိစ္စအဝဝကို စီမံပေးမည့်သူ၊ ကြားဝင် ဖြန်ဖြေပေးမည့်သူဟူ၍ တစ်ဦးမျှ ပင် ရှိမည် မဟုတ်ပေ။** သို့ပါလျက် သင်တို့သည် အသိတရား မရရှိကြ သလော။@*[[7:54] အောက်ခြေ (၆၈၅-၆၈၆)၊ [10:3]]#**[[2:255] အောက်ခြေ (၃၀၅)]",""
5,"အရှင်သည် စကြဝဠာမှ ကမ္ဘာဂြိုဟ်သို့တိုင် အရေးကိစ္စအဝဝကို စီမံခန့်ခွဲ၏။ တစ်ဖန် ထိုအရေးကိစ္စ အရပ်ရပ်သည် သင်တို့၏ တွက်ချက်မှုအရ နှစ်ထောင်နှင့်ချီသော ကာလတစ်ရပ်တွင်* အရှင် (ပြဋ္ဌာန်း အပ်သော ပန်းတိုင်) ဆီသို့ တက်လှမ်းသွားတော့၏။ 1426 @* [22:47] အောက်ခြေ (၁၂၇၉)",""
6,"ထိုအရှင်သည် မျက်ကွယ်၌ ရှိသောအရာများ (တစ်နည်း) အရာတိုင်း၌ တိမ်မြုပ်နေသော အမြုတေများနှင့် မျက်မှောက်၌ ရှိသောအရာများ (တစ်နည်း) ထင်ရှားပေါ်ပေါက်လာသော အစွမ်းသတ္တိများအား လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှု နှင့်အညီ နိုင်နင်းစွာ ချုပ်ကိုင်၍ သိမှုဥပဒေသနှင့်အညီ စီမံထား၏။",""
7,"ထိုအရှင်သည် အရာတိုင်းကို အချိုးအဆ ကျနစွာ၊ (တစ်နည်း) ဟန်ချက်မျှစွာ ဖြစ်ထွန်းစေခဲ့၏။ စင်စစ် အရှင်သည် လူသား အား (မြေဆီမြေနှစ်ရှိသော) မြေ၊ (တစ်နည်း) သက်မဲ့မှ စတင်ဖြစ်ထွန်းစေခဲ့၏။",""
8,"တစ်ဖန် လူ့အဆက်အနွယ်ကို ချည့်နဲ့သော အရည်၏ 1427 အဆီအနှစ် (တစ်နည်း) ချည့်နဲ့သော အရည်၏ ညှစ်ထုတ်ရည်မှ (ဆက်လက် ဖြစ်ပေါ်စေရန်) စီမံထား၏။",""
9,"တစ်ဖန် အရှင်သည် သူ့အား လိုအပ်ချက်များ ပြည့်စုံ၍ ညီညွတ်မျှတသော အခြေအနေသို့ ရောက်စေ ခဲ့ပြီး၊ မိမိထံမှ ဆင်ခြင် ဉာဏ် အသုံးချနိုင်စွမ်းကို ထည့်သွင်းခဲ့သည်။* ထိုသို့ဖြင့် သင်တို့၌ ကြားနာမှု၊ သိမြင်မှုနှင့် ခံစားနားလည်နိုင်မှုတို့ကို စီမံပေးခဲ့၏။ 1428 (သို့သော်) သင်တို့သည် အနည်းငယ်မျှသာ (ဆင်ခြင်ဉာဏ်ကို အသုံးချ၍) ရလဒ်ကောင်းများကို ဖြစ်ထွန်းစေကြ၏။ (တစ်နည်း) သင်တို့အနက် လူအနည်းငယ်မျှသာ အရည်အချင်းကောင်းများကို ကြိုးစား၍ ဖော်ထုတ်ကြ၏။ (တစ်နည်း) အရှင်၏ ကျေးဇူးပြုမှုကို အသိအမှတ်ပြုခြင်းဖြင့် ဖော်ထုတ် အသုံးချကြ၏။@* [15:29]",""
10,"၎င်းပြင် သူတို့က “ကျွန်ုပ်တို့သည် မြေကမ္ဘာမှ ပျောက်ကွယ်သွားကြပြီးနောက် အသစ်တစ်ဖန် ဖြစ်ထွန်းစေခြင်း (နိယာမ) ၌ ရှိနေကြဦးမည်လော” ဟု မေးမြန်းကြ၏။ အမှန်မှာ သူတို့သည် မိမိတို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့် (ပြ ဋ္ဌာန်းချက်အရ ရလဒ်များနှင့်) ကြုံဆုံကြရမည်ကို ငြင်းပယ်ကြခြင်းသာ ဖြစ်၏။",""
