"Ayat_id","mm_Translation","multi_ayats"
1,"စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၌ ရှိသမျှတို့သည် အလ္လာဟ် (ပြဋ္ဌာန်းသော နိယာမ စည်းမျဉ်းများ) နှင့် အညီ ကျင်လည်ကျက်စားရမည့် နယ်ပယ်တွင် အစွမ်းကုန် ကြိုးစားအားထုတ်လျက် ရှိကြ၏။* (တစ်နည်း) တာဝန်ကျရာ အခန်းကဏ္ဍများ၌ အပြည့်အဝ ဆောင်ရွက်လျက် ရှိကြ၏။ စင်စစ် အရှင် သည် (မိမိပြဋ္ဌာန်းချက်အပေါ်) နိုင်နင်းလွှမ်းမိုး၍ ဆင်ခြင်တုံတရား၏ အခြေမြစ်ပင် ဖြစ်၏။@* [2:30] [79] [56:74] အောက်ခြေ (၁၇၅၈)",""
2,"အရှင်သည် စကြဝဠာနှင့် ကမ္ဘာဂြိုဟ်တို့၏ အုပ်ချုပ်မှုကို ပိုင်ဆိုင်၏။ ရှင်သန်ခြင်းနှင့် သေဆုံးခြင်းကို ပြဋ္ဌာန်း၏။ ထို့ပြင် အရာခပ်သိမ်းအပေါ် အတိုင်းအတာ သတ်မှတ်ချက်များနှင့်အညီ စနစ်တကျချုပ်ကိုင်ထား၏။",""
3,"အရှင်သည် အဦးဆုံးလည်း ဖြစ်၍၊ နောက်ဆုံးလည်း ဖြစ်၏။ ထင်ရှားလျက်လည်း ရှိပြီး၊ ကွယ်၍ လည်း နေ၏။ 1764 စင်စစ် အရှင်သည် ခပ်သိမ်းသောအရာတို့၏ ပင်မ အသိဉာဏ်ကို ပိုင်ဆိုင်၏။",""
4,"အရှင်သည် စကြဝဠာခပ်သိမ်းနှင့် ကမ္ဘာမြေကို ခေတ်ကာလ ခြောက်ခုတွင် ဖြစ်ထွန်းစေခဲ့၏။ တစ်ဖန် အရှင်သည် အာဏာစက်ကို တည်တံ့စေခဲ့၏။* အရှင်သည် မြေကမ္ဘာသို့ တိုးဝင်သမျှ၊ မြေကမ္ဘာမှ (အသွင်တစ်ခုဖြင့်) ထွက်လာသမျှ၊ ကောင်းကင်မှ သက်ဆင်းလာသမျှ၊ ကောင်းကင်သို့ တက်သွားသမျှ စသည်တို့ကို သိမှုဥပဒေသဖြင့် လွှမ်းခြုံထား၏။ သင်တို့ မည်သည့်နေရာ၌ ရှိသည်ဖြစ်စေ၊ အရှင်သည် သင်တို့နှင့်အတူ ရှိနေ၏။ စင်စစ် အလ္လာဟ် (ပြဋ္ဌာန်းသော တုံ့ပြန်ရလဒ်) သည် သင်တို့ ဆောင်ရွက်သမျှ တို့ကို မျက်ခြေမပြတ် စောင့်ကြပ်လျက် ရှိ၏။@* [7:54] အောက်ခြေ (၆၈၅) (၆၈၆)",""
5,"အရှင်သည် စကြဝဠာနှင့် ကမ္ဘာဂြိုဟ်တို့၏ အုပ်ချုပ်မှုကို ပိုင်ဆိုင်၏။ အရေးကိစ္စ အဝဝတို့သည် အရှင့် (အကျိုးဆက် ပြဋ္ဌာန်းချက်) ဆီသို့ ပြန်လည်ရောက်ရှိကြရပေမည်။",""
6,"အရှင်သည် နေ့ (၏ အလင်း) ၌ ည (၏ အမှောင်) ကို တိုးဝင်စေ၍။ ည (၏ အမှောင်) ၌ နေ့ (၏ အလင်း) ကို တိုးဝင်စေ၏။* ၎င်းပြင် အရှင် (၏ သိမှုဆိုင်ရာ ဥပဒေသ) သည် စိတ်တွင်း၌ ရှိသည်တို့ကို လွှမ်းခြုံ သိရှိထားပြီးဖြစ်၏။@* [ဤအကြောင်းအရာနှင့် ပတ်သက်၍ [3:27] အောက်ခြေ (၃၅၈) နှင့် [22:61] အောက်ခြေ (၁၂၈၁) တို့တွင် လေ့လာပါ ရန်]",""
7,"သင်တို့သည် အလ္လာဟ်နှင့် အလ္လာ့ဟ်ရစူလ် (က ညွှန်ပြသော ငြိမ်းချမ်းရေးလမ်းစဉ် နှင့်အညီ) လုံခြုံမှု ကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြလော့။ ထို့ပြင် အရှင်က သင်တို့ကို ကိုယ်စားလှယ်များအဖြစ် ဆက်ခံစေရန် စီမံခဲ့သော အရာများမှ မျှဝေ သုံးစွဲကြလော့။ သို့ဖြစ်ရာ သင်တို့အနက်မှ လုံခြုံမှုကို ယုံ ကြည်ချက်ဖြင့် တည်ဆောက်ကြ၍၊ မျှဝေ သုံးစွဲကြသောသူတို့အဖို့ ကြီးမားလှသော အကျိုးဆက် သည် ရှိ၏။",""
8,"သင်တို့သည် အဘယ်ကြောင့် အလ္လာဟ် (ပြဋ္ဌာန်းသော စည်းမျဉ်းများ) အား မယုံကြည်ကြသနည်း။ (တစ်နည်း) သင်တို့သည် မည်သည့်အတွက်ကြောင့် အလ္လာ့ဟ် (စည်းမျဉ်းများနှင့်အညီ) လုံခြုံမှုကို ယုံ ကြည်ချက်ဖြင့် မတည်ဆောက်ကြသနည်း။ စင်စစ် ရစူလ်သည် သင်တို့အား ပျိုးထောင်မှုစနစ်အား ဖြင့် ဖွံ့ဖြိုးစေသောအရှင့် (စည်းမျဉ်းများ) အား ယုံကြည်ကြရန် ဖိတ်ခေါ်လျက် ရှိ၏။ (တစ်နည်း) အရှင့် (စည်းမျဉ်းများနှင့်အညီ) လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြရန် ဖိတ်ခေါ်နေ၏။ သင်တို့ လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်မည့်သူများ ဖြစ်ကြလျှင် အရှင်သည် သင်တို့ထံမှ ယူထား သော ပဋိညာဉ်ကို အတည်ပြုပြီးဖြစ်၏။",""
9,"အရှင်သည်ပင် သင်တို့အား အမိုက်မှောင်အထပ်ထပ်မှ အလင်းရောင်ဆီသို့ ထုတ်ယူရန် မိမိဩဇာခံ အပေါ် ရှင်းလင်းထင်ရှားသော အာယားသ် (သက်သေပြ လမ်းညွှန်များ ပါဝင်သော ဥပဒေကျမ်း) ကို ချမှတ်ပေးခြင်း ဖြစ်၏။* ဧကန်စင်စစ် အလ္လာဟ်သည် သင်တို့အပေါ် (သက်ရောက်လာမည့်) ဆိုးကျိုး များကို တားဆီး၍၊ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုကို (စံစားနိုင်ရန်) စီမံထား၏။@* [14:1] အောက်ခြေ (၁၀၀၃)",""
10,"၎င်းပြင် သင်တို့အပေါ်တွင် အလ္လာဟ် (ပြဋ္ဌာန်းသော လူ့ဘဝ) လမ်းစဉ်၌ မျှဝေခြင်းမပြုရန် မည်သည့် အကြောင်းရှိသနည်း။ စင်စစ် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၏ မူလ ပိုင်ဆိုင်မှုမှာ (တစ်နည်း) ပိုင်ဆိုင်မှုအစစ်အမှန်မှာ အလ္လာ့ဟ်၌သာ ရှိ၏။* သင်တို့အနက် အောင်ပွဲ မရရှိမီက မျှဝေ သုံးစွဲကြ၍ တိုက်ပွဲ ဆင်နွှဲခဲ့ကြသူများနှင့် (အောင်ပွဲ ရရှိ) ပြီးနောက် မျှဝေ သုံးစွဲကြပြီး တိုက်ပွဲဝင်ကြသူတို့သည် တူညီကြသည် မဟုတ်ပေ။ သူတို့သည် (အောင်ပွဲ ရရှိပြီးနောက် ပါဝင်ခဲ့ကြသော) သူတို့ထက် အဆင့်အတန်းအားဖြင့် သာလွန် ကြီးမြတ်ကြ၏။ သို့သော် အလ္လာဟ်သည် အသီးသီးတို့ကို ကောင်းကျိုးချီးမြှင့်ရန် ကတိပြုထား၏။ စင်စစ် အလ္လာဟ်သည် သင်တို့ ဆောင်ရွက်သမျှကို သတင်းအချက်အလက်နှင့်တကွ မှတ်တမ်းတင်ထား၏။@* [15:23] အောက်ခြေ (၁၀၃၆)",""
