"Ayat_id","mm_Translation","multi_ayats"
1,"အို-ရစူလ်ဖြစ်မှုတာဝန်ကို ထမ်းရွက်သူ၊#အို- ကြီးမားသောတာဝန်ကို ထမ်းရွက်သူ၊#အို-အတွေးတူ၊ အမြင်တူ၊ ခံယူချက်တူ ရဲဘော်ရဲဘက် များကို ရှာဖွေသူ၊#အို-ဟန်ချက်မျှစေရန် ဆောင်ရွက်သူ၊ 1856",""
2,"သင်သည်ညဥ့်၏ 1857 အနည်းငယ်မျှသော ကာလတွင် (နိုးကြားစွာ) ရပ်တည်လော့။ (တစ်နည်း) ည၌ မားမားမတ်မတ် ရပ်တည်လော့။ သို့သော် အနည်းငယ်မျှသော ကာလသာ-",""
3,"ထက်ဝက်၊ သို့မဟုတ် ထို့ထက် အနည်းငယ်လျှော့၍၊ သို့မဟုတ် ထို့ထက် ပို၍၊ (မည်သို့ပင် ဖြစ်စေ)၊ သင်သည် ကုရ်အာန်ကို စီစဉ်ထားသည့်အတိုင်း လေ့လာဆည်းပူး၍လှပသေသပ်စွာ လိုက်နာ ပုံဖော် ပါလေ။* 1858 @* [25:32] အောက်ခြေ (၁၃၂၀)","3-4"
5,"ဧကန်အမှန် ငါသည် မကြာမီ သင့်အပေါ်သို့ သိပ်သည်းကျစ်လျစ်သော ပြဋ္ဌာန်းချက် (တစ်နည်း) ကြီးမားသော တာဝန်ကို ပေးအပ်မည် ဖြစ်၏။ 1859",""
6,"ဧကန်အမှန် ညဥ့်၌ (တစ်နည်း) အမှောင်ဖုံးလွှမ်းသော အခြေအနေ၌* နိုးကြားစွာ ရပ်တည်ခြင်းသည် (တစ်နည်း) တာဝန်ထမ်းရွက်ရန် အသင့်ရှိနေခြင်းသည် 1860 အလွယ်လိုက်သော စိတ်ကို ထိန်းချုပ်နိုင် စွမ်း ပိုလာစေပြီး၊ ပြောဆိုရာတွင် လည်း ပို၍ ဖြောင့်မတ်လာ၏။@*[73:2] အောက်ခြေ (၁၈၅၇)",""
7,"ဧကန်စင်စစ် နေ့အချိန် (ဝါ) တရားဥပဒေ လွှမ်းမိုးလာသော ကာလတွင် သင့်၌ (အစ္စလာ့မ်လူ့ဘောင် ၏) ဆောင်ရွက်စရာ ကိစ္စများ (တစ်နည်း) တာဝန်ယူရမည့်ကဏ္ဍများ အစီအရီ ရှိနေ၏။ 1861",""
8,"၎င်းပြင် သင်သည် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ မြင့်မားသောစံကို* အသိအမှတ်ပြုလျက် ထုတ်ဖော်လော့။ ထို့ပြင် အနှောင်အဖွဲ့ အလုံးစုံကို ဖြတ်တောက်၍ အရှင်၏ (လမ်းညွှန်မှု) ဘက်သို့ အာရုံပြုလော့။ 1862 @* (၁) (၅၁၃)",""
9,"အရှင်သည် နေထွက်ရာအရပ်နှင့် နေဝင်ရာအရပ်တို့ကို ပျိုးထောင်မှုစနစ်နှင့်အညီ စီမံထား၏။* အရှင် မှတပါး အားထား ခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သောအရှင်ဟူ၍ အလျှင်း မရှိချေ။ သို့ဖြစ်ရာ သင်သည် အရှင့်အား စနစ်တကျ စီမံကွပ်ကဲ သူအဖြစ် (တစ်နည်း) ကိစ္စအဝဝတို့ကို တာဝန်ယူ စောင့်ရှောက်သူအဖြစ် ရွေးချယ်လော့။@*[အရှေ့အရပ်၊ အနောက်အရပ် ဟူသော အသုံးအနှုန်းနှင့် ပတ်သက်၍၊ [37:5] အောက်ခြေ (၁၄၉၁)၊ [55:17] အောက်ခြေ (၁၇၂၄) နှင့် [70:40] စသည်တို့ တွင် လေ့လာပါရန်]",""
10,"သင်သည် သူတို့၏ (စွပ်စွဲ) ပြောဆိုမှုများကို ကြံ့ခိုင်စွာဖြင့် ဥပေက္ခာပြုလော့။ ထို့ပြင် သူတို့ကို သိက္ခာရှိ စွာ စွန့်ထားလော့။@[ဆက်စပ်အာယဟ်များ [5:13] [15:85]]",""
11,"၎င်းပြင် သင်သည် မဟုတ်မမှန်ဟူ၍ စွပ်စွဲကြသော ဤစည်းစိမ်ရှင်တို့အား ငါ (၏ ရလဒ်တုံ့ပြန်မှု) သို့ လွှဲအပ်လော့။ ထို့ပြင် အချိန်အနည်းငယ်မျှ ရွှေ့ဆိုင်းခွင့် ပေးလော့။",""
12,"ဧကန်အမှန် ငါ (၏ တုံ့ပြန်ရလဒ် ပြဋ္ဌာန်းချက်) နှင့်အညီ တားဆီးထားသည့် အချုပ်အနှောင်များ၊ 1863 ဖွံ့ဖြိုးမှု ဆိတ်သုဉ်း သော အခြေအနေများ၊ လည်မျို၌ တစ်ဆို့နေသော အစားအစာများနှင့် 1864 နာကျင် ဖွယ် အရေးယူ ဒဏ်ခတ်မှုသည် ရှိ၏။","12-13"
14,"ထိုကာလတွင် လက်အောက်ခံများနှင့် ခေါင်းဆောင်တို့သည် တုန်လှုပ်သွားကြပေမည်။ 1865 ထို့ပြင် ခေါင်းဆောင်များသည် လွင့်ပါးလျက် ရှိသော သဲတောင်များပမာ ဖြစ်သွားကြပေမည်။",""
15,"ဧကန်အမှန် ငါသည် ဖှိရ်အောင်န်၏ ထံသို့ ရစူလ်တစ်ပါး စေလွှတ်သကဲ့သို့ သင်တို့ထံသို့လည်း ရစူလ် တစ်ပါးအား သက်သေအဖြစ် စေလွှတ်ခဲ့၏။",""
16,"သို့ပါလျက် ဖှိရ်အောင်န်သည် ရစူလ်ကို ဖီဆန်ခဲ့ရာ၊ ငါသည် သူ့အား ပြင်းထန်သော ဖမ်းဆီးမှုဖြင့် ဖမ်း ဆီး အရေးယူခဲ့၏။",""
17,"သင်တို့ သွေဖည်ဆန့်ကျင်ကြလျှင် (မိမိတို့၏ အရည်အသွေးများကို) မည်သို့ ထိန်းသိမ်းကြမည်နည်း။ လူငယ်တို့အား ဆံဖြူစေသော ကာလတွင် ကောင်းကင်ယံသည် အက်ကွဲသွားပေမည်။ 1866 အရှင်၏ ကတိသည်လည်း ပြီးမြောက်မည်သာ ဖြစ်၏။","17-18"
19,"ဧကန်အမှန် ဤသည်ကား သမိုင်းဖြစ်ရပ်မှန်များပင် ဖြစ်၏။ (တစ်နည်း) အဆုံးအမ (ကုရ်အာန်) ပင် ဖြစ်၏။ အလိုရှိသူ မည်သူမဆို သူ့အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင် (၏ ပြဋ္ဌာန်းအပ် သော) လူ့ဘဝ လမ်းစဉ်ကို ရွေးချယ် လျှောက်လှမ်းရာတည်း။",""
