"Ayat_id","mm_Translation","multi_ayats"
1,"တွော်၊ စီးန်၊ 1345 သန့်စင်၍၊ ဖွံ့ဖြိုးမှုကို ဖြစ်ထွန်းစေသော ယဉ်ကျေးသည့် လူ့အဖွဲ့အစည်း (အဖို့ ဤကုရ်အာန်သည် လမ်းညွှန်မှု ဖြစ်၏)။ (တစ်နည်း) စာရိတ္တ မွန်မြတ်သန့်စင်၍၊ ယဉ်ကျေးသော လူ့အဖွဲ့အစည်းအား ဦးဆောင်သူ (အဖို့ ဤကုရ်အာန်သည် လမ်းညွှန်မှု ဖြစ်၏)။ (တစ်နည်း) (ဤကုရ် အာန်သည်) သိနတောင်၌ (ပို့ချခဲ့သည့် ဥပဒေကျမ်း၏ အနှစ်သာရပင် ဖြစ်၏)။ (တစ်နည်း) (ဤဥပဒေ ကျမ်းသည်) စွမ်းအားအလုံးစုံနှင့် ပြည့်စုံ၍၊ ကြားနာမှု စွမ်းရည်ကို စီမံသော (အလ္လာ့ဟ်ထံမှ ချမှတ်သည့် ဥပဒေကျမ်းပင် ဖြစ်၏)။ ဤသည် ကုရ်အာန် (ဝါ) ရှင်းလင်းထင်ရှားသော ဥပဒေကျမ်း၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ဖြစ်ပေသည်။",""
2,"မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်‌ဆောက်သောသူ) တို့အဖို့* ဘဝလမ်းညွှန်နှင့် သတင်း ကောင်းလည်း ဖြစ်၏။@*[မုအ်မင်န်ဟူသော ဝေါဟာရအတွက် [2:3] အောက်ခြေ (၁၈) တွင် လေ့လာပါ ရန်]",""
3,"(လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သော) သူတို့သည် ဆွလာ့ဟ် (အရည်အသွေး ပြည့်မီသော လူ့ဘောင်) ကို တည်ဆောက်ကြပြီး၊ (ထိုလူ့ဘောင်) ဖွံ့ဖြိုးတိုးတက်မှုကိုလည်း ပံ့ပိုးကြ၏။ ထို့ပြင် သူတို့သည် အာခိရဟ် (အနာဂတ်ကာလ ရှင်သန်မှု) ကိုလည်း သံသယမဲ့ ယုံကြည်ကြ၏။@*[ဤအာယဟ်ကို [2:3] အောက်ခြေ (၂၀-၂၁) [2:4] အောက်ခြေ (၂၆-၂၇) စသည်တို့နှင့် တွဲဖက်လေ့လာပါရန်]",""
4,"ဧကန်စင်စစ် အာခိရဟ် (အနာဂတ်တွင် သစ်လွင်သောဘဝ ပုံပေါ်လာမှု) ကို မယုံကြည်သောသူတို့ အား ငါ (၏ တုံ့ပြန်မှုဥပဒေသ) က သူတို့၏ အပြုအမူများကို သူတို့အမြင်၌ တင့်တယ်စေခဲ့၏။ သို့ဖြစ်ရာ သူတို့သည် မမြင်မကန်း တဝဲဝဲလည်နေကြ၏။",""
5,"ထိုသို့သောသူတို့အဖို့ ဆိုးရွားသော အရေးယူဒဏ်ခတ်မှုသည် ရှိ၏။ ထို့ပြင် အာခိရဟ် (အနာဂတ် ရှင် သန်မှု) ၌မူ ပို၍ပင် ဆုံးရှုံးနစ်နာကြပေမည်။",""
6,"ဧကန်စင်စစ် သင်သည် ဤကုရ်အာန်ကို သိမှုဥပဒေနှင့် ဆင်ခြင်မှုဉာဏ်၏ အခြေအမြစ်ဖြစ်သော (အလ္လာ့ဟ်) ပြဋ္ဌာန်းနှင့်အညီ ရရှိခြင်းဖြစ်၏။",""
7,"တချိန်တွင် မူဆာသည် မိမိ၏ အိမ်သူအိမ်သားတို့အား “ကျွန်ုပ် မီးကို တွေ့မြင်၏။ ထိုမီးရှိရာမှ သင်တို့ ထံ သတင်းတစ်စုံတစ်ရာကိုဖြစ်စေ၊ သို့မဟုတ် သင်တို့ မီးလှုံနိုင်ကြရန် မီးကျီးမီးခဲ တစ်ခုကိုဖြစ်‌စေ၊ ယူဆောင်လာ မည်” ဟု ဆို၏။*@* [20:10] အောက်ခြေ (၁၁၈၅) 1346",""
8,"ထို့နောက် ယင်းမီးရှိရာသို့ ရောက်လေသော် ဖိတ်ခေါ်သံကို ကြားရ၏။ မီး၌ ရှိသူနှင့် မီးဝန်းကျင်၌ ရှိသူတို့ သည် 1347 ကျက်သရေမင်္ဂလာနှင့် ပြည့်စုံ၏။ (တစ်နည်း) သူတို့သည် တိုးတက်ဖွံ့ဖြိုးလာကြ ပေမည်။ စင်စစ် စကြဝဠာနှင့် သက်ရှိလောက တစ်ခွင်လုံးကို ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသော အလ္လာဟ်သည် ချို့တဲ့မှုကင်း၍ အတုမဲ့ဖြစ်၏။",""
9,"အို-မူဆာ၊ ဧကန်အမှန် ဤ (အသံ) သည် ငါအလ္လာဟ် (၏ ဝဟ်ယ်ချမှတ်မှုအစီအစဉ်၏ တစ်စိတ်တစ်ဒေ သ) ပင် ဖြစ်၏။ (ငါသည် ဥပဒေနှင့် ဥပဒေအရ ဖြစ်ပေါ်သော တုံ့ပြန်ရလဒ် ပြဋ္ဌာန်းရာတွင်) နိုင်နင်းလွှမ်းမိုး၍၊ ဆင်ခြင်မှုဉာဏ်၏ အခြေအမြစ်ပင် ဖြစ်၏။",""
10,"၎င်းပြင် သင်သည် မိမိဘဝ၏ အားထားမှီခိုရာကို* ချပြလော့။ သို့ဖြစ်ရာ သူသည် ၎င်းကို မြွေကဲ့သို့ 1348 (ရှေ့သို့တက်လှမ်းလျက်) လှုပ်ရှားနေသည်ကို တွေ့မြင်သောအခါ၊ နောက်သို့ ပြန်မကြည့်ဘဲ လှည့်ထွက် ခဲ့သည်။ အို-မူဆာ၊ သင် မစိုးရိမ်နှင့်။ ဧကန်စင်စစ် ငါ၏ ပြဋ္ဌာန်းချက်အရ ရစူလ်တို့သည် စိုးရိမ်ကြသည် မရှိချေ။ 1349",""
11,"မတရား ကျူးကျော်သောသူသာလျှင် (စိုးရိမ်သင့်၏)။ သို့ရာတွင် မည်သူမဆို ဟန်ချက်ပျက်စေသော အမှုကို ကျူးလွန်ပြီးနောက် ဟန်ချက်မျှမှုကို ပြုပြင်ပြောင်းလဲ ကျင့်မူခဲ့သည်ရှိသော် ငါသည် ဧကန် စင်စစ် (သက်ရောက်လာမည့်ဆိုးကျိုးကို) ကာကွယ်ပေးသော၊ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင် မှုကို စီမံသောအရှင်ပင် ဖြစ်၏။",""
12,"၎င်းပြင် သင်သည် မိမိစွမ်းရည်ကို မိမိနှလုံးရည်နှင့် ပူးပေါင်းလော့။ 1349 ထိုစွမ်းရည်သည် တစ်စုံတစ်ရာ ပြစ်ချက် မရှိဘဲ၊ အောင်နိုင်မှုနှင့်အတူ ထွက်ပေါ်လာ၍၊* ဖှိရ်အောင်နှင့် သူ့မျိုးတူစုတို့အဖို့ အာယားသ် (သက် သေပြ လက္ခဏာ) ကိုးရပ်အနက်မှ ဖြစ်မည်။** စင်စစ် သူတို့မှာ စည်းကမ်းကျူးလွန် ချိုးဖောက်သူများ ဖြစ်ကြ၏။@* [[7:108] အောက်ခြေ (၇၁၂) [20:22] အောက်ခြေ (၁၁၉၅)]#** [[17:101] အောက်ခြေ (၁၁၁၅)]",""
13,"သို့ဖြစ်ရာ၊ ငါ၏ ရှင်းလင်းထင်ရှားသော အာယားသ် (သက်သေပြ လမ်းညွှန်) များ သူတို့ထံ ရောက်ရှိ သောအခါ၊ “ဤသည် ထင်ရှားသော လှည့်စားမှုပင် ဖြစ်သည်” ဟု ဆိုကြ၏။@[ဆက်စပ်အာယဟ်များ [7:109] [10:76]]",""
14,"စင်စစ် သူတို့သည် ထို (သက်သေပြ လမ်းညွှန်များ) ကို စိတ်ထဲမှ မှန်ကန်ကြောင်း ယုံကြည်ခဲ့ကြသော် လည်း ကျူးကျော်မှုနှင့် မာန်မာနကြောင့် သိလျက်နှင့် ငြင်းပယ်ကြခြင်း ဖြစ်၏။ သို့ဖြစ်ရာ သင်သည် ညီညွတ် မျှတမှုနှင့် တည်ငြိမ်မှုတို့ကို ဖျက်ဆီးကြသောသူတို့၏ အကျိုးဆက်သည် မည်သို့ဖြစ်သည်ကို စောင့်ကြည့် လော့။",""
15,"ဧကန်စင်စစ် ငါသည် ဒါဝူးဒ်နှင့် စုလိုက်မာန်တို့ကို (ဝဟ်ယ်-လူ့ဘဝလမ်းညွှန်တည်းဟူသော) အသိ ပညာကို ချီးမြှင့်ခဲ့၏။ သူတို့နှစ်ဦးက “အံ့မခန်းဖွယ် စီမံမှုသည် ကျွန်ုပ်တို့အား အရှင်၏ များစွာသော ဩဇာခံ မုအ်မင်န်တို့ထက် ထူးကဲမြင့်မြတ်စေခဲ့သော အလ္လာဟ်၏ ပိုင်ဆိုင်မှုဖြစ်သည်” ဟု ကျူးရင့်ကြ ၏။",""
16,"၎င်းပြင် စုလိုက်မာန်သည် ဒါဝူးဒ်၏ အမွေခံ ဖြစ်ခဲ့၏။ ထို့ပြင် စုလိုက်မာန်က “အို-လူသားတို့၊ ကျွန်ုပ် တို့သည် မြင်းသည်တော်နှင့်ဆိုင်သော စည်းမျဉ်းစည်းကမ်းများကို 1350 သင်ကြား ခံခဲ့ကြရ၏။ ထို့ပြင် (အုပ်ချုပ်မှုနှင့်ဆိုင်သော) အရာဝတ္ထုအသီးသီးတို့ကိုလည်း ချီးမြှင့်ခြင်း ခံခဲ့ကြရ၏။ ဧကန်အမှန် ဤ သည် ထင်ရှားသော ကျေးဇူးပြုမှုပင် ဖြစ်သည်” ဟု ဆို၏။",""
17,"ထို့ပြင် စုလိုက်မာန်၏ စစ်သည်များအဖြစ် တောင်ပေါ်သားများ၊ လူယဉ်ကျေးများနှင့် တွိုင်းရ်မျိုးနွယ် ဝင်များ (တစ်နည်း) မြင်းသည်တော်များကို* စုဆောင်းစေ၏။ သို့ဖြစ်ရာ သူတို့သည် စနစ်တကျ ပျိုးထောင် ခြင်း ကို ခံခဲ့ကြရ၏။ (တစ်နည်း) စစ်ဥပဒေ စည်းမျဉ်းများကို လိုက်နာသူများအဖြစ် စုစည်းထား၏။@* [(اَلْجِنُّ) ‘ဂျင်န်’ “တောင်ပေါ်သားများ” အတွက် [6:100] အောက်ခြေ (၆၁၀) [6:112] အောက်ခြေ (၆၁၈) နှင့် [6:130] အောက်ခြေ (၆၂၉) တို့တွင် လေ့လာနိုင်ပါသည်။ (اَلْإِنْسُ) ‘အင်န်စ်’ “လူယဉ်ကျေးများ” အတွက် [6:112] အောက်ခြေ (၆၁၇) တွင် ကြည့်ပါ။ (اَلطَّيْرُ) ‘တွိုင်းရ်’ “မြင်းသည်တော်-တွိုင်းရ်မျိုးနွယ်ဝင်” အတွက် [2:260] အောက်ခြေ (၃၁၆) [21:79] အောက်ခြေ (၁၂၃၆) နှင့် [27:16] အောက်ခြေ (၁၃၅၀) တို့တွင် ကြည့်ပါ]",""
18,"နောက်ဆုံးတွင် သူတို့ (ဝါ) စုလိုက်မာန်၏ စစ်ကြောင်းသည် နမ်လ်တောင်ကြားသို့ ရောက်သောအခါ၊ နမ်လ် (မျိုးနွယ်စု၏ ခေါင်းဆောင်ဖြစ်သော) အမျိုးသမီးက “အို-နမ်လ် (မျိုးနွယ်စုဝင်) တို့၊ စုလိုက်မာန် နှင့် သူ့စစ်တပ်သည် သင်တို့အား မထင်မှတ်ဘဲ ချေမှုန်းခြင်း မပြုမိကြရန် သင်တို့၏ အိမ်ရာများသို့ ဝင်ရောက် ကြလော့” ဟု ပြောကြားခဲ့၏။ 1351",""
19,"ထိုအခါ စုလိုက်မာန်သည် (နမ်လ်မျိုးနွယ်စု ခေါင်းဆောင်) အမျိုးသမီး၏ ပြောဆိုမှုကြောင့် ပြုံးရယ်ခဲ့ ပြီး၊ 1352 “အို-ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင်၊ အရှင်သည် ကျွန်ုပ်နှင့် ကျွန်ုပ်၏ မိဘနှစ်ပါးတို့အပေါ် ပြုခဲ့သော ကျေးဇူးတော်နှင့် စပ်လျဉ်း၍ အစဉ်အမြဲ ကျေးဇူးသိတတ်စေ တော်မူပါ။ ၎င်းပြင် အရှင့် (ပြဋ္ဌာန်းချက်အရ) ကောင်းကျိုးဖြစ်ထွန်းစေ၍၊ ဖွံ့ဖြိုးတိုးတက်စေသော ဆောင်ရွက်ချက်ကို အမြဲမပြတ် ကျင့်သုံးစေတော်မူပါ။ ထို့ပြင် အရှင် (ပြဋ္ဌာန်းအပ်သော) လုံခြုံမှုပါဝင် သည့် ထောက်ပံ့မြှင့်တင်မှု အားဖြင့် ပြောင်းလဲ တိုးတက်မှုကို အကောင်ထည်ဖော်သူ၊ အရှင့်ဩဇာခံ များအတွင်း ဝင်ရောက် ပါဝင်စေတော် မူပါ” ဟု လျှောက်ထားခဲ့၏။",""
20,"၎င်းပြင် စုလိုက်မာန်သည် မြင်းသည်တော်များကို ဆင့်ခေါ်ခဲ့ပြီး၊ “အဘယ်ကြောင့် အလ်ဟုဒ်ဟုဒ်ကို 1353 မမြင်ရသနည်း၊ သူသည် ပျက်ကွက်သူတို့မှ ဖြစ်ပါသလော”-",""
21,"“ကျွန်ုပ်သည် သူ့အား မုချပင် ပြင်းထန်စွာ ပြစ်ဒဏ်ခတ်မည်။ သို့မဟုတ် ခေါင်းဖြတ်၍ သတ်ပစ်မည်။ (တစ်နည်း) သေဒဏ်ချမှတ်မည်။ သို့မဟုတ် သူသည် ကျွန်ုပ်အား ခိုင်လုံသော အကြောင်းပြချက်ကို မလွဲမသွေ တင်ပြရမည်” ဟု ပြောဆိုခဲ့၏။",""
22,"အနည်းငယ် စောင့်ဆိုင်းပြီးနောက် ဟုဒ်ဟုဒ်ရောက်လာပြီး၊ “ကျွန်ုပ်သည် သင် မသိသော အကြောင်း အရာကို သိခဲ့ရသည်။ ကျွန်ုပ်သည် သင့်ထံသို့ ရှီဘာမှ 1354 ယုံကြည်စိတ်ချရသော သတင်းကို ဆောင် ကြဉ်းခဲ့ ပါသည်”-",""
23,"“ဧကန်ပင် ကျွန်ုပ်သည် ရှီဘာကို အုပ်ချုပ် မင်းလုပ်နေသော အမျိုးသမီးတစ်ဦးကို ကြုံတွေ့ခဲ့သည်။ သူသည် (အုပ်ချုပ်မှုနှင့်ဆိုင်သော) အရာအားလုံးကို ပိုင်ဆိုင်ထားသည်။ သူ့တွင် ကြီးကျယ်သော ရာဇ ပလ္လင်* (ဝါ) ဩဇာအာဏာလည်း ရှိသည်”-@* [(عَرْشٌ) ‘အရ်ရှ်’ “ရာဇပလ္လင်” ဟူသည် “ဩဇာ အာဏာ” “အုပ်ချုပ်မှု” ကို ရည်ညွှန်းသည်။ ကြည့်။ [27:38]]",""
24,"“ကျွန်ုပ်သည် သူနှင့် သူ့မျိုးတူစုတို့မှာ အလ္လာဟ် (၏ စည်းမျဉ်းဥပဒေ) အား စွန့်၍၊ (အလ္လာ့ဟ်ပြဋ္ဌာန်း ချက်အပေါ် နာခံနေရသော) နေကို ဦးချလျက် ရှိကြသည်ကို ကြုံခဲ့ရ၏။ 1355 ရှိုက်သာန် (အဖျက်စိတ်) သည် သူတို့၏ အပြုအမူများကို သူတို့အမြင်၌ လှပတင့်တယ်စေရန် ပြုလုပ်ခြင်းဖြင့် သူတို့အား (လူ့ ဘဝ) လမ်းမှန်မှ ဟန့်တားထားခဲ့ရာ၊ သူတို့သည် (လူ့ဘဝ) လမ်းမှန်သို့ မရောက်ရှိခဲ့ကြချေ”-",""
25,"“သူတို့သည် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့တွင် ဖုံးကွယ်လျက် ရှိသောအရာများကို ဖွင့်ထုတ်ပေး၍၊ လျှို့ဝှက်သောအရာများနှင့် ထင်ရှားသောအရာများကို သိမှုဥပဒေဖြင့် လွှမ်းခြုံထားသော အလ္လာ့ဟ် (စည်းမျဉ်းများ) အား နာခံရိုကျိုးခြင်း* မရှိကြချေ”-@*[[27:24] တွင် နေကို ဦးချခြင်းအတွက် (يَسْجُدُوْنَ) ကို သုံးနှုန်း၍၊ ဤအာယဟ်တွင် အလ္လာ့ဟ်စည်းမျဉ်းများအား နာခံ ရန် ပျက်ကွက်ခြင်းအတွက် (أَلَّا يَسْجُدُوْا) ‘အလ္လာ ယပ်စ်ဂျုဒူး’ ဟု သုံးနှုန်းထားသည်။ [2:34] အောက်ခြေ (၈၂)၊ [2:43] အောက်ခြေ (၉၆)၊ [2:114] အောက်ခြေ (၁၆၄)၊ [12:4] အောက်ခြေ (၉၄၈)၊ [12:100] အောက်ခြေ (၉၆၇)၊ [22:18] အောက်ခြေ (၁၂၅၇)၊ [27:24] အောက်ခြေ (၁၃၅၅) စသည်တို့ကို လေ့လာပါရန်]",""
26,"“အလ္လာဟ်သည်ကား ကြီးကျယ်သော အာဏာစက်၏ အရှင်သခင်ပင်ဖြစ်၍၊ အရှင်မှအပ အားထား ခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သော အရှင်ဟူ၍ အလျှင်း မရှိချေ” ဟု လျှောက်ထားခဲ့၏။",""
27,"စုလိုက်မာန်က “သင်သည် အမှန်ကို ပြောဆိုသလော၊ သို့မဟုတ် လိမ်ညာ၍ ပြောဆိုသလောဆိုသည် ကို ကျွန်ုပ်တို့ စောင့်ကြည့်ကြမည်”-",""
28,"“သင်သည် ကျွန်ုပ်၏ ဤစာကို ယူသွား၍၊ သူတို့ထံတွင် ချပြလော့။ တစ်ဖန် သူတို့ထံမှ လှည့်လာ၍၊ သူတို့၏ ပြန်ကြားမှုကို စောင့်ကြည့်လော့” ဟု ဆို၏။",""
29,"(ရှီဘာဘုရင်မ) က “အို-မှူးမတ်တို့၊ ကျွန်ုပ်ထံ ကျက်သရေရှိသော ဥပဒေတစ်ရပ်သည် ရောက်ရှိခဲ့ ပြီ”-",""
30,"“ဧကန်စင်စစ် ၎င်းသည် စုလိုက်မာန်၏ ထံမှ ဖြစ်ပြီး၊ အမှန်ပင် ၎င်းသည် ရဟ်မာန်နှင့် ရဟီးမ်ဖြစ် သော အလ္လာဟ်၏ မြင့်မားသော စံအား အသိအမှတ်ပြုခြင်းဖြင့် (ဟူ၍ ဖြစ်သည်)”*@* [(بِسْمِ اللهِ الرَّحْمٰن الرَّحِيْمِ) နှင့်ပတ်သက်၍၊ [1:0] အောက်ခြေ (၁)၊ [5:1] အောက်ခြေ (၅၁၃) တို့တွင် လေ့လာနိုင်ပါသည်။ ဤအာယဟ် တွင် ထိုဥပဒေ ပါရှိသော စာချွန်လွှာသည် အလ္လာ့ဟ်ဝဟ်ယ် (လူ့ဘဝလမ်းညွှန်) နှင့် ညီညွတ်ကြောင်း ဖော်ပြ၍၊ စုလိုက်မာန် ရစူလ် (A.S) သည် အလ္လာဟ်၏ ရဟ်မာန်ဖြစ်မှုနှင့် ရဟီးမ်ဖြစ်မှုတို့ကို လက်တွေ့တည်ဆောက်လျက် ရှိကြောင်း ပြဆိုသည်]#[[5:4] အောက်ခြေ (၅၂၁) [6:118] အောက်ခြေ (၆၂၂) [6:12] [6:54] [6:161] [10:57-58] [17:82] စသည်တို့ကိုလည်း တွဲဖက်လေ့လာပါရန်]",""
31,"“သင်တို့ ကျွန်ုပ်နှင့်ဆန့်ကျင်၍ မောက်မာမှု မပြုကြနှင့်။ မုစ်လင်မ်များ (ဝါ) (ကျွန်ုပ်၏ အုပ်ချုပ်မှုကို နာခံသောသူများ) အဖြစ်နှင့် ကျွန်ုပ်ထံ လာရောက်ကြလော့” ဟု (ရေးသားထားကြောင်း) ဖတ်ကြား ပြ၏။",""
32,"(ဘုရင်မ) က “အို-မှူးမတ်တို့၊ ကျွန်ုပ်၏ ဤအရေးကိစ္စနှင့်စပ်လျဉ်း၍ အကြံဉာဏ်ပေးကြလော့။ သင် တို့ ကျွန်ုပ်ရှေ့မှောက်၌ မရှိသမျှကာလပတ်လုံး မည်သည့်အရေးကိစ္စကိုမျှ ကျွန်ုပ် ယတိပြတ် ဆုံးဖြတ် လေ့ မရှိ” ဟု ဆို၏။",""
33,"သူတို့က “ကျွန်ုပ်တို့သည် ခွန်အားဗလနှင့် ပြည့်စုံကြ၍၊ ပြင်းထန်စွာ တိုက်ခိုက်သူများလည်း ဖြစ်ကြ ၏။ သို့သော် (ဆုံးဖြတ်ရန်) အခွင့်အာဏာသည် သင့်ထံ၌သာ ရှိရာ သင်ကိုယ်တိုင် မည်သို့ အမိန့်ပေး ရမည်ကို ဆင်ခြင်ပါလေ” ဟု လျှောက်ထားကြ၏။",""
34,"(ဘုရင်မ) က “ဧကန်စင်စစ် ဘုရင်မင်းတို့မည်သည် မြို့ရွာဒေသတစ်ခုသို့ ဝင်ရောက်ကြသည့်အခါ ထို မြို့ရွာဒေသကို ဖျက်ဆီးကြပြီး၊ ဂုဏ်သရေရှိသူတို့အား သေးသိမ်စေရန် ပြုလုပ်ကြ၏။ သူတို့သည် လည်း ဤသို့ပင် ပြုလုပ်ကြပေမည်”-",""
35,"“သို့သော် ကျွန်ုပ်သည် သူတို့ထံ လက်ဆောင်ပဏ္ဏာအချို့ကို ပေးပို့ပြီးနောက် သံတမန်များ မည်သည့် အဖြေကိုယူ၍ ပြန်လာကြသည်ကို စောင့်ကြည့်ဦးမည်” ဟု ဆို၏။",""
36,"ထို့နောက် (ဘုရင်မ၏) သံတမန်သည် စုလိုက်မာန်ထံ ရောက်ရှိလာသောအခါ၊ စုလိုက်မာန်က “သင် တို့သည် ကျွန်ုပ်အား ဥစ္စာပစ္စည်းဖြင့် ဆွဲဆောင်လိုကြသလော။ စင်စစ် ကျွန်ုပ်အား အလ္လာဟ်ချီးမြှင့် ထားသမျှ သည် သင်တို့အား ချီးမြှင့်ထားသည်ထက် သာလွန်ကောင်းမြတ်လှ၏။ အမှန်မှာ သင်တို့သာ လျှင် မိမိတို့၏ လက်ဆောင်ပဏ္ဏာဖြင့် မော်ကြွားလျက် ရှိကြ၏”-",""
37,"“သင်သည် သူတို့ထံ ပြန်သွားလော့။ ကျွန်ုပ်တို့သည် သူတို့ ခုခံနိုင်စွမ်းမရှိသော ရဲမက်များနှင့်တကွ မုချ စစ်ချီ၍ တက်လာကြမည်။ ထို့နောက် ကျွန်ုပ်တို့သည် သူတို့အား ထိုဒေသမှ ဂုဏ်သိက္ခာမဲ့စွာ မုချ နှင်ထုတ်ကြ မည်။ ထိုသို့ဖြင့် သူတို့သည် လက်အောက်ခံများ ဖြစ်သွားကြပေမည်” ဟု မိန့်ကြား၏။",""
38,"စုလိုက်မာန်က “အို-မှူးမတ်တို့၊ သူတို့ ကျွန်ုပ်ထံ နာခံသူများအဖြစ် ရောက်မလာမီအလျင် ကျွန်ုပ်ထံ သင်တို့အနက်မှ ဘုရင်မ၏ ရာဇပလ္လင်ကို မည်သူ ယူဆောင်လာမည်နည်း” 1356 ဟု မေးမြန်း၏။",""
