"Ayat_id","mm_Translation","multi_ayats"
1,"ထွန်းတောက်ချိန်ကို သက်သေထူ၏။",""
2,"ည၏ အမိုက်အမှောင်ဆုံးသော ကာလ သက်ရောက်လာမှုကို သက်သေထူ၏။",""
3,"သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင် (၏ စောင့်ရှောက်မှု ဥပဒေသ) သည် သင့်အား ပစ်ပယ်ထားသည်လည်း မဟုတ်၊ မကြည်ဖြူသောကြောင့် အကာအကွယ် မဲ့စေသည်လည်း မဟုတ် ပေ။ 2021",""
4,"စင်စစ် သင်၏ အနာဂတ်သည် မုချပင် ပစ္စုပ္ပန်ထက် သာလွန် ကောင်းမွန်မည် ဖြစ်၏။ 2022",""
5,"၎င်းပြင် အရှင်သည် သင့်အား ပျိုးထောင်မှုစနစ်နှင့်အညီ သင် ကျေနပ်လောက်အောင် အမှန်ပင် ချီး မြှင့်မည် ဖြစ်၏။",""
6,"အရှင်သည် သင့်အား အားကိုးရာ မဲ့သူအဖြစ် တွေ့ရှိခဲ့ရာ ခိုလှုံရာကို စီမံပေးခဲ့သည် မဟုတ်လော။ 2023",""
7,"ထို့ပြင် အရှင်သည် သင့်အား အရှိတရားကို ထိုးထွင်းသိမြင်ရန် အားထုတ်လျက် ရှိသည်ကို တွေ့ရှိခဲ့ရာ လမ်းညွှန် ပြသခဲ့သည် မဟုတ်လော။ 2024",""
8,"၎င်းပြင် အရှင်သည် သင့်အား လိုအပ်ချက် မပြည့်ဝသူအဖြစ် တွေ့ရှိခဲ့ရာ ပြည့်စုံစေခဲ့သည် မဟုတ် လော။ 2025",""
9,"သို့ဖြစ်ရာ သင်သည် လူ့ဘောင်၌ ပေါ်ပေါက်လာသော အားကိုးရာ မဲ့နေသူတို့ကို ဖိနှိပ်ခြင်းမှ တားဆီး လော့။ 2026",""
10,"၎င်းပြင် ရပိုင်ခွင့်ရှိနေသူတို့၏ ရပိုင်ခွင့်ကို ဖြည့်ဆည်းခြင်းအား ရွံရှာမုန်းတီးခြင်း မရှိစေရန် တာဝန်ယူ ဆောင်ရွက်လော့။ (တစ်နည်း) အခွင့်အရေး တောင်းဆိုသူအား မကြိမ်းမောင်းနှင့်။ 2027",""
11,"မည်သို့ပင် ဖြစ်စေ၊ သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ကျေးဇူးပြုမှုကို ထုတ် ဖော် ပြောဆိုလော့။",""
