"Ayat_id","mm_Translation","multi_ayats"
1,"စီးပွားရေးတွင် ဖြောင့်မတ်မှု မရှိသောသူတို့၌ ပျက်စီးခြင်းသည် ရှိ၏။ 1961",""
2,"သူတို့သည် လူတို့ထံမှ ယူသောအခါ အပြည့်ခြင်၍ ယူကြသည်။",""
3,"သို့သော် လူတို့အား ခြင်တွယ်၍၊ သို့မဟုတ် ချိန်တွယ်၍ ပေးကြသောအခါ လျှော့၍ ပေးကြသည်။ 1962 # (တစ်နည်း) လူတို့အား နစ်နာစေရန် ပြုလုပ်ကြသည်။",""
4,"သူတို့သည် ကြီးကျယ်သော ကာလတွင် အမှန်ပင် ရှင်သန် နိုးကြားလာကြမည်ကို မယုံကြည်ကြ သလော။ 1963","4-5"
6,"ထိုကာလတွင် လူသားထု တစ်ရပ်လုံးသည် စကြဝဠာနှင့် သက်ရှိလောကကို ပျိုးထောင်မှုစနစ်နှင့် အညီ ဖွံ့ဖြိုးစေသောအရှင်၏ ပြဋ္ဌာန်းချက် ရှေ့မှောက်တွင် ရပ်တည်ကြပေမည်။ 1964",""
7,"ထိုသို့ အလျှင်းမဟုတ်၊ အမှန်မှာ အမြင်ကျဉ်းမြောင်း၍၊ စည်းမျဉ်း ချိုးဖောက်သူတို့ (တစ်နည်း) လူ့ဘောင်၏ ပေါင်းစည်းမှုကို အစိတ်စိတ် ခွဲခြားသောသူတို့၏* မှတ်တမ်းသည် စိဂျ်ဂျီးန် (ချုပ်နှောင်ထားမှု) ၌ ရှိမည်။@* [82:14]",""
8,"စိဂျ်ဂျီးန် (ချုပ်နှောင်ထားမှု) သည် အဘယ်နည်းဟူ၍ ဘဝ အတွေ့အကြုံအရ သင် သိပါသလော။",""
9,"(၎င်းမှာ ရလဒ်တုံ့ပြန်မှုအရ) မှတ်သားထားသော မှတ်တမ်းပင် ဖြစ်၏။ 1965",""
10,"ထိုကာလတွင် (ငါ၏ တုံ့ပြန်ရလဒ်ကို) မဟုတ်မမှန်ဟူ၍ စွပ်စွဲသောသူတို့အဖို့ ပျက်စီးခြင်းသည်ရှိ၏။ သူတို့သည် စနစ်အားဖြင့် ရလဒ် ပုံပေါ်လာမည့် ကာလကို မဟုတ်မမှန်ဟူ၍ စွပ်စွဲကြ၏။ (တစ်နည်း) သူတို့သည် ဘဝတည်ဆောက်မှု စနစ်နှင့် စနစ်အရ ပုံပေါ်လာမှုကို အလွဲလွဲအမှားမှား ဖြစ်စေရန် ဖန်တီးကြ၏။*@* [107:1]","10-11"
12,"စင်စစ် စည်းဘောင် ကျော်လွန်သူ၊ (ထိုသို့ဖြင့်) အရည်အသွေးကျဆင်း၍ နောက်ကျ ကျန်ရစ်သူမှအပ မည်သူမျှ ထို (ကာလ) ကို မဟုတ်မမှန်ဟူ၍ စွပ်စွဲသည် မဟုတ်ပေ။",""
13,"သူ့ရှေ့၌ ငါ၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ကို ချပြ၊ လိုက်နာသောအခါ သူက “ဤသည် ရှေးလူတို့၏ အခြေအမြစ်မရှိသော ဒဏ္ဍာရီများ ဖြစ်သည်” ဟု တုံ့ပြန် ပြောဆို၏။*@* [68:15]",""
14,"ထိုသို့ အလျှင်း မဟုတ်ပေ။ အမှန်မှာ သူတို့၏ ဆည်းပူးမှုများကြောင့် သူတို့၏ စိတ်နှလုံးများ (ဝါ) နား လည်မှုစွမ်းရည်များပေါ်၌ သံချေးတက်နေခြင်း ဖြစ်၏။*@* [2:7]",""
15,"အမှန်မှာ ထိုကာလတွင် သူတို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင် (၏ ပြဋ္ဌာန်းချက်) မှ ကာဆီးထားမှုကို ခံကြရခြင်း ဖြစ်၏။*@*[ဤအာယဟ်သည် [83:6] နှင့် ဆန့်ကျင်ဘက် အနေအထားကို ရည်ညွှန်းသည်။ ဆိုလိုသည်မှာ- (က) အလ္လာဟ်ပြဋ္ဌာန်း အပ်သော ပျိုးထောင်မှုစနစ်၊ (ခ) အလ္လာ့ဟ် ပြဋ္ဌာန်းချက်များ အရ ရလဒ်ကောင်းများ ပုံပေါ်လာသည်ကို စံစားရခြင်း၊ (ဂ) စကြဝဠာလုံးဆိုင်ရာ သဘာဝ နိယာမများအား အသုံးချနိုင်သော အရည်အချင်းများ ဖြစ်ပေါ်လာခြင်း စသည်တို့မှ ပိတ်ပင် ခံရ ခြင်းကို ရည်ညွှန်းသည်][[83:6] အောက်ခြေ (၁၉၆၄) နှင့် တွဲဖက် လေ့လာပါရန်]",""
16,"ထိုသို့ဖြင့် သူတို့သည် ဂျဟီးမ် (ကြိုးစားအားထုတ်မှုများ လောင်ကျွမ်းစေသော-တစ်နည်း-ဖွံ့ဖြိုးတိုး တက်မှုများ ဆိတ်သုဉ်းသွားစေသော) အခြေအနေသို့ ဝင်ရောက်ကြရမည်။",""
17,"ထို့နောက် သူတို့သည် “ဤသည်ပင် သင်တို့ မဟုတ်မမှန်ဟု စွပ်စွဲခဲ့ကြသော (ရလဒ်တုံ့ပြန်မှု) ဖြစ် သည်” ဟု ပြောဆိုခြင်းကို ခံကြရမည်။",""
18,"(သူတို့ ယူဆကြသကဲ့သို့) အလျှင်း မဟုတ်ပေ။ ဧကန်စင်စစ် အမြော်အမြင် ကြီးမား၍၊ စွမ်းရည် ထက် မြက်သောသူတို့ (တစ်နည်း) လူ့ဘောင်ကို ပေါင်းစည်းသောသူတို့၏* မှတ်တမ်းသည် အစ်လ္လိယီးန် (ဖွံ့ ဖြိုးတိုးတက်မှု) ၌ ရှိပေမည်။@* [82:13]",""
19,"အစ်လ္လိယူးန် (ဖွံ့ဖြိုးတိုးတက်မှု ) သည် အဘယ်နည်းဟူ၍ ဘဝ အတွေ့အကြုံအရ သင် သိပါသလော။",""
20,"(၎င်းမှာ ရလဒ်တုံ့ပြန်မှုအရ) မှတ်သားထားသော မှတ်တမ်းပင် ဖြစ်၏။ 1966",""
21,"ထို (မှတ်တမ်း) ကို (အလ္လာ့ဟ်လမ်းညွှန်မှုနှင့်) နီးကပ်စွာ ရှိကြ (၍၊ ထိုလမ်းညွှန်မှုနှင့်အညီ ဘဝ တည် ဆောက်ကြ) သောသူတို့သည် ပွင့်လျက်ရှိသည်ကို တွေ့ကြရပေမည်။# (တစ်နည်း) ထို (မှတ်တမ်း) ကို (အလ္လာ့ဟ်လမ်းညွှန်မှုနှင့်) နီးကပ်စွာ ရှိကြ (၍၊ ထိုလမ်းညွှန်မှုနှင့်အညီ ဘဝ တည်ဆောက်ကြ) သောသူတို့သည် မှန်ကန်ကြောင်း သက်သေခံကြပေမည်။",""
22,"ဧကန်အမှန် အမြော်အမြင် ကြီးမား၍၊ စွမ်းရည် ထက်မြက်သော သူတို့သည် (တစ်နည်း) လူ့ဘောင်ကို ပေါင်းစည်းသော သူတို့သည် ကောင်းကျိုးချမ်းသာ (တစ်နည်း) သုခအဝဝနှင့် ပြည့်စုံသော အခြေ အနေ၌ ရှိနေကြမည်။*@* [82:13]",""
23,"သလွန်များပေါ်မှ ရှုစားလျက် ရှိကြမည်။ (တစ်နည်း) မြင့်မြတ်သော အဆင့်အတန်းများမှနေ၍ ရှုစား ကြပေမည်။",""
24,"သင်သည် သူတို့၏ မျက်နှာများ၌ သုခချမ်းသာ၏ ရွှင်ပြမှုကို သိသာစွာ မြင်တွေ့ရပေမည်။",""
