"Ayat_id","mm_Translation","multi_ayats"
1,"(လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သော) သူသည် မျက်မှောင်ကြုတ်၍၊ မျက်နှာလွှဲကာ ကျောခိုင်း ထွက်ခွာ သွား၏။ 1931",""
2,"(ဆွေးနွေးနေခိုက်) မျက်မမြင် 1932 ပုဂ္ဂိုလ်သည် သူ့ထံ ဝင်ရောက်လာသောကြောင့် ဖြစ်၏။ 1933",""
3,"ထို (မျက်မမြင်) သည် အရည်အသွေး ဖွံ့ဖြိုးနိုင်မည် ဖြစ်ကြောင်း၊ သို့မဟုတ် သူသည် အသိတရား ရရှိ သွား၍ အဆုံးအမ (ဝါ) ကုရ်အာ့န်လမ်းညွှန်မှုသည် သူ့အဖို့ ကောင်းကျိုးဖြစ်နိုင်ရန် အကြောင်းရှိနေ သည်ကို သင့်အား မည်သည်က အသိပေးအံ့နည်း။ 1934","3-4"
5,"မည်သို့ပင် ဖြစ်စေ၊ သူ့ကိုယ်သူ ပြည့်စုံသည်ဟု ယူဆသူအတွက် သင်သည် အလေးထား ဂရုစိုက်နေ၏။ 1935","5-6"
7,"စင်စစ် သူသည် အရည်အသွေး ဖွံ့ဖြိုးခြင်း မရှိခဲ့သည့်တိုင် (သူနှင့်ပတ်သက်၍) သင့်အပေါ်၌ မည် သည့်တာဝန်မျှ မရှိချေ။ 1936",""
8,"သို့သော် သင့်ထံသို့ (တက်ကြွစွာ) ရောက်လာသောသူသည် (ကုရ်အာ့န် အဆုံးအမ,များနှင့် အညီ) ရုန်း ကန် ကြိုးစားမည့်သူ ဖြစ်၏။",""
9,"ထို့ပြင် သူသည် (အလ္လာ့ဟ် ပြဋ္ဌာန်းချက် အားဖြင့် ဖြစ်ပေါ်လာမည့် တုံ့ပြန်ရလဒ်အပေါ်) ကြောက်ရွံ့ ၏။ သို့ပါလျက် သင်သည် သူ့အား သတိမထားမိဘဲ (အခြားသူတို့ဘက်သို့) အာရုံရောက်နေ ၏။","9-10"
11,"ထိုသို့ အလျှင်း မပြုနှင့်။ ဧကန်စင်စစ် ဤ (ကုရ်အာန်၏ အာယားသ်) သည် ဆင်ခြင်ထိုက်သော အဆုံး အမ (တစ်နည်း) အသိတရားရစေသော လမ်းညွှန်ချက်ပင် ဖြစ်၏။ (တစ်နည်း) ဤ (ကုရ်အာန် ၏ အာယားသ်) သည် (လူ့ဘောင်ဖွံ့ဖြိုးရေးအတွက်) လမ်းညွှန် အဆုံးအမပင် ဖြစ်၏။*@* [74:54] [76:29]",""
12,"သို့ဖြစ်ရာ ဆန္ဒရှိသူသည် ထို (ကုရ်အာန်) ကို လေ့လာမှတ်သား နာယူနိုင်၏။ (တစ်နည်း) ဥပဒေ ကျမ်း ၏ အနှစ်သာရများကို ထုတ်ဖော် ဖွင့်ဟနိုင်၏။ (တစ်နည်း) ဆင်ခြင် သုံးသပ် တရားရယူ နိုင်၏။ (တစ်နည်း) ထို (ကုရ်အာန်) ကို မျက်မှောက်ပြု၍ ဘဝတည်ဆောက်နိုင် ၏။*@*[74:55]",""
13,"(ယင်းကုရ်အာန်သည်) ဂုဏ်ကျက်သရေနှင့် ပြည့်စုံသော၊ အရောအနှော ကင်းသော (တစ်နည်း) ပြင်ပ ပယောဂ စွက်ဖက်မှုကင်းသော၊ မြင့်မြတ်လှစွာသော စာလွှာများတွင် အခန်းကဏ္ဍ အလိုက် (မှတ်တမ်းတင်ထားပြီးဖြစ်၏)။","13-14"
15,"(၎င်းကို) အမြင်ကျယ်၍ ဂုဏ်ဒြပ်ထူးကဲသော စာရေးသူတို့၏ လက်ဖြင့် မှတ်တမ်းတင်ထားခြင်း ဖြစ် ၏။ 1937","15-16"
17,"(‌ကျေးဇူးကန်းသော-တနည်း-သွေဖည်ဆန့်ကျင်သော) လူသည် ပျက်စီးရမည်သာ ဖြစ်၏။ သူ့အား ဘယ်အရာက ကျေးဇူးကန်းစေသနည်း။ (တစ်နည်း) သွေဖည်ဆန့်ကျင်စေသနည်း။",""
18,"အရှင်သည် သူ့အား မည်သည့်အရာမှ ဖြစ်ထွန်းစေခဲ့သနည်း။",""
19,"အရှင်သည် သူ့အား သုက်ရည် (တစ်နည်း) ကလလရေကြည်မှ* တိကျသော ပမာဏနှင့်အညီ တိုင်းတာ၍ ဖြစ်ထွန်းစေခဲ့၏။ (တစ်နည်း) လိုအပ်သော ရုပ်ဆင်းသဏ္ဍာန်ကို အတိုင်းအတာနှင့်အညီ ဖြစ်ထွန်းစေခဲ့၏။@*[[16:4] အောက်ခြေ (၁၀၅၆)]",""
20,"ထို့နောက် သူ့အား (လူ့ဘဝ ဖြတ်သန်းရန်) လမ်းစဉ်ကိုလည်း လွယ်ကူစေခဲ့၏။",""
21,"တစ်ဖန် သူ့အား သေစေခဲ့ရာ သူသည် သင်္ချိုင်းတွင် မြှုပ်နှံခံရ၏။ (တစ်နည်း) သူ့အား အသက်မရှိသေး သောအခြေအနေတွင် မိခင်၏ သားအိမ်တွင်း၌ ကိန်းဝပ်စေခဲ့၏။ (တစ်နည်း) ဆင်ခြင်ဉာဏ် အသုံး မချသောကြောင့် လူဖြစ်မှုအရည်အသွေး သေဆုံး၍၊ သင်္ချိုင်း (ဝါ) ဖွံ့ဖြိုးမှု ဖြစ်စဉ်ကို ရပ်တန့်စေခဲ့၏။ 1938",""
22,"ထို့နောက် စံချိန်နှင့် ကိုက်ညီသောအခါ သူ့အား ရှင်သန် ဖြတ်သန်းစေခဲ့၏။ 1939",""
23,"အမှန်မှာ လူသားသည် သူ့အား ညွှန်ကြားခဲ့သည်ကို အပြည့်အဝ ဆောင်ရွက်ခဲ့သည် မဟုတ်ပေ။# (တစ်နည်း) သူ့အား ပေးအပ်ခဲ့သော တာဝန်ကို ကျေပွန်အောင် ဆောင်ရွက်ခြင်း မရှိခဲ့ချေ။",""
24,"သို့ဖြစ်ရာ လူသားသည် မိမိ၏ အစာအာဟာရကို ကြည့်ရှု ဆင်ခြင်အပ်ပေသည်။",""
25,"ဧကန်အမှန် ငါသည် မိုးရေကို အလျှံပယ် ရွာသွန်းစေ၏။@[ဆက်စပ်အာယဟ် [56:63-73]]",""
26,"ထို့နောက် မြေကို (သစ်ပင်၊ သီးနှံများ ပေါက်ရောက်လာစေရန်) ကွဲအက်စေ၏။",""
27,"ထို့နောက် ထို (မြေ) မှ ကောက်ပဲသီးနှံများ၊ စပျစ်ပင်များ၊ စိမ်းစိုသော ဟင်းသီးဟင်းရွက်များ၊ သံလွင် ပင်များ၊ စွန်ပလွံပင်များ၊ (သစ်ပင်၊ ပန်းပင်များ) ထူထပ်သော ဥယျာဉ်ခြံများ၊ သစ်သီးဝလံများ၊ (တိရစ္ဆာန်များစားသော) အသီးအရွက်၊ မြက်၊ ကောက်ရိုးများ စသည်တို့ကို သင်တို့နှင့် သင်တို့မွေးမြူ သော ခြေလေးချောင်း တိရစ္ဆာန်များ အကျိုးခံစားနိုင်ရန် ပေါက်ရောက်စေ၏။","27-32"
33,"(ထိပ်တိုက် ရင်ဆိုင်မှုများကြောင့်) နားမခံနိုင်လောက်အောင် ကျယ်လောင်သော ပေါက်ကွဲသံကြီး (တစ်နည်း) ပြင်းထန်သော ဘေးဒုက္ခကြီး ဆိုက်ရောက်လာသောအခါ- 1940",""
34,"ထိုကာလတွင် လူသားသည် သူ၏ ညီအစ်ကို မောင်နှမ၊ သူ့မိခင်၊ သူ့ဖခင် သူ့အပေါင်းအဖော်၊ သူ့သားသမီး အစရှိသူများမှ တိမ်းရှောင်သွားလိမ့်မည်။","34-36"
37,"ထိုကာလတွင် သူတို့အနက်မှ လူတိုင်းသည်ပင် အရေးကိစ္စတစ်ခု ရှိနေ၍၊ အခြားအရာကို အလေးထား၊ ဂရုစိုက်နိုင်မည် မဟုတ်ပေ။ (တစ်နည်း) မိမိ၏ အရေးကိစ္စက သူ့အား အခြားအရာမှ အာရုံ လွှဲထားပေမည်။ (တစ်နည်း) သူသည် မိမိအရေးကိစ္စ၌သာ လုံးပန်းလျက် ရှိနေမည်။",""
38,"ထိုကာလတွင် (အောင်မြင်မှုရရှိသောသူတို့၏) မျက်နှာများမှာ ရွှင်လန်း တောက်ပ၊ ရယ်မော၊ ရွှင်ပြ လျက် ရှိကြမည်။","38-39"
40,"သို့သော် (ရှုံးနိမ့်သောသူတို့၏) မျက်နှာများပေါ်၌ (ဂုဏ်သိက္ခာ ကျဆင်းမှု၏) ဖုန်မှုန့်များ ရှိနေမည်။ (တစ်နည်း) သုန်မှုန်လျက် ရှိကြပြီး၊ အမှောင်ဖုံးလွှမ်းလျက် ရှိပေမည်။@[ဆက်စပ်အာယဟ်များ [3:106-107] [10:27] [75:22-24] [88:2] [88:8]]","40-41"
42,"သူတို့သာလျှင် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သူများ၊ ပြစ်မှုကျူးလွန်သူများ (တစ်နည်း) ဆိုးသွမ်းသော သူများ ဖြစ်ကြ၏။",""
