"Ayat_id","mm_Translation","multi_ayats"
1,"လူတို့အဖို့ သူတို့၏ (လုပ်ရပ်များနှင့်စပ်လျဉ်း၍) စစ်ဆေးခံရမည့်ကာလ နီး၍ လာပြီ။ (တစ်နည်း) လူ တိုင်းအဖို့ သူတို့ လုပ်ရပ်များမှ ဖြစ်ပေါ်သော ရလဒ်များကို ရင်ဆိုင်ရမည့်အချိန် နီးလာပြီ။ သို့ပါလျက် သူတို့ သည် ဂရုမစိုက်ဘဲ မှန်ကန်သော ဘဝလမ်းစဉ်မှ ကျောခိုင်းလျက်ပင် ရှိကြ၏။",""
2,"သူတို့ထံ သူတို့အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင့်ထံမှ သစ်လွင်သော ‘ဇိက်ရ်’ (လမ်း ညွှန် အဆုံးအမ) ရောက်ရှိလာတိုင်း၊ ၎င်းကို အပျော်သဘောဖြင့်သာ နားထောင်ကြ၏။@[ဆက်စပ် အာ ယဟ်[26:5]]",""
3,"သူတို့၏ စိတ်နှလုံးများမှာ အလေးအနက် မထားဘဲ ပေါ့ပေါ့တန်တန် ရှိကြ၏။ ထို့ပြင် အလွဲသုံးစားပြု သူတို့က “ဤပုဂ္ဂိုလ် (မုဟမ္မဒ်) သည် သင်တို့နှင့် ထပ်တူ တူညီသော လူသားတစ်ဦးသာ ဖြစ်သည်။ သင်တို့သည် မျက်ဝါးထင်ထင် သိမြင်ကြပါလျက်၊ လှည့်စားမှု၏ ညွတ်ကွင်းသို့ သွားရောက် အမိခံနေကြသလော” ဟု လျှို့ဝှက် ပြောဆိုကြ၏။",""
4,"(ရစူလ်က) “ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင်သည် စကြဝဠာနှင့် ကမ္ဘာ ဂြိုဟ် တို့တွင် ပြောဆိုသမျှ စကားဟူသရွေ့ကို သိမှုဥပဒေသအားဖြင့် မှတ်တမ်းတင်ထား၏။ အရှင် သည် ကြားသိမှု၏ အခြေအမြစ်ဖြစ်သည်” ဟု ဟောကြား၏။",""
5,"သူတို့က “အမှန်မှာ (ဤသည်) ကယောင်ချောက်ချား အိပ်မက်များဖြစ်၏။ ထိုသို့အလျှင်း မဟုတ်၊ အမှန်မှာ သူသည် ထို (ကုရ်အာန်) ကို လီဆယ်ဖန်တီးခြင်း ဖြစ်၏။ ထိုသို့အလျှင်း မဟုတ်၊ အမှန်မှာ သူသည် ကဗျာဆရာတစ်ဦး ဖြစ်၏။ သို့မဟုတ်လျှင် သူသည် ရှေးရစူလ်များပမာ ကျွန်ုပ်တို့ထံ သက်သေအထောက် အထား တစ်ရပ်ယူလာသင့်သည်” ဟု (တစ်ယောက်တစ်မျိုး ဝေဖန်) ပြောဆိုကြ၏။",""
6,"သူတို့မတိုင်မီ ငါ (ပြဋ္ဌာန်းသော တုံ့ပြန်ရလဒ်အားဖြင့်) တိမ်ကောစေခဲ့သော မြို့ရွာသားတို့သည် လုံခြုံ မှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ခဲ့ကြသည် မဟုတ်ပေ။ သို့ဖြစ်ရာ ဤသူတို့ရော လုံခြုံမှုကို ယုံ ကြည်ချက်ဖြင့် တည်ဆောက်ကြမည်လော။",""
7,"စင်စစ် ငါသည် သင့်အလျင်ကလည်း လူသားများကိုသာ ရစူလ်အဖြစ် စေလွှတ်ခဲ့၍၊ သူတို့ထံသို့ ဝဟ်ယ်-လျှို့ဝှက်စွာ ဆက်သွယ် (လမ်းညွှန်) ၏။ (တစ်နည်း) ညွှန်ကြားချက်ကို လျှို့ဝှက်စွာ ဆက်သွယ် အသိပေး ၏။* သို့ဖြစ်ရာ သင်တို့ မသိကြလျှင် ကျမ်းတတ် ပါရဂူတို့အား မေးမြန်းကြလော့။@* [12:109] အောက်ခြေ (၉၆၈) #[ဆက်စပ်အာယဟ်များ [12:109] [16:43]]",""
8,"ထို့ပြင် ငါသည် (မိမိပြဋ္ဌာန်းအပ်သော သဘာဝနိယာမနှင့်အညီ) သူတို့ (ဝါ) (နဗီ-ရစူလ်တို့) ကို အစာ အာဟာရ မမှီဝဲဘဲ နေနိုင်သော ခန္ဓာကိုယ်မျိုး စီမံထားသည် မဟုတ်။ သို့ဖြစ်ရာ သူတို့သည် အသက်မသေဘဲ ထာဝရ ရှင်နေကြသည်လည်း မဟုတ်ပေ။ 1217",""
9,"တစ်ဖန် ငါသည် ရစူလ်တို့နှင့် ထားရှိခဲ့သော ကတိကို တိကျစွာ ပြည့်မြောက်စေခဲ့၏။ သို့ဖြစ်ရာ သူတို့ အပါအဝင် ငါ၏ စံချိန်နှင့် ပြည့်မီသောသူတို့အား (ဘေးဒုက္ခများမှ) လွတ်မြောက်စေခဲ့၏။ သို့ရာတွင် အလွဲသုံးစား ပြုသူတို့ကိုမူကား (တုံ့ပြန်ရလဒ်အားဖြင့်) တိမ်ကောသွားစေ၏။",""
10,"ဧကန်မုချ ငါသည် သင်တို့ထံ၊ သင်တို့ (လူသားများ) အကြောင်းပါရှိသော 1218 ဥပဒေကျမ်းကို ချမှတ် ပေးခဲ့၏။ သို့ပါလျက် သင်တို့သည် အသိဉာဏ်အသုံးချ၍ ဆင်ခြင်သုံးသပ်မှု မပြုကြသလော။",""
11,"စင်စစ် ငါသည် မတော်မတရား ကျူးကျော်သော မြို့ရွာသား များစွာကို အစိတ်စိတ် ပြိုကွဲစေ၍၊ သူတို့ ၏နောက်တွင် အခြားသောလူမျိုးတို့ကို ထွန်းကားစေခဲ့၏။",""
12,"သို့ဖြစ်ရာ သူတို့သည် ငါ (၏ တုံ့ပြန်ရလဒ် ဥပဒေအရ ပုံပေါ်သော) ဆိုးရွားသည့် အကျိုးဆက်များကို သိမြင်ခံစားကြရသောအခါ၊ ထို (အကျိုးဆက်များ) မှ ထွက်ပြေးရန် ကြိုးစားကြ၏။",""
13,"သင်တို့ ထွက်မပြေးကြနှင့်။ မိမိတို့ ဇိမ်ခံလျက် ရှိကြသော စည်းစိမ်များနှင့် အခြေချနေထိုင်ရာများဆီ သို့ လှည့်ပြန်ကြလော့။ သို့မှသာ သင်တို့ စစ်ဆေးခြင်း ခံကြရပေမည်။ 1219",""
14,"သူတို့က “ဪ-ဖြစ်ရလေခြင်း၊ ကျွန်ုပ်တို့သည် မတော်မတရားကျူးကျော်သူများ အမှန်ပင် ဖြစ်ခဲ့ကြ သည်” ဟု ညည်းညူ ပြောဆိုကြ၏။",""
15,"သူတို့က ထိုသို့ ညည်းညူဝန်ခံလျက် ရှိမြဲရှိနေကြ၏။ နောက်ဆုံးတွင် ငါသည် သူတို့အား ရိတ်သိမ်းပြီး ဖြစ်သော လယ်မြေပမာ လှုပ်ရှားမှုကင်း၍၊ ဖွံ့ဖြိုးတိုးတက်မှုကို အဆုံးသတ်သွားစေခဲ့၏။",""
16,"စင်စစ် ငါသည် စကြဝဠာ၊ ကမ္ဘာဂြိုဟ်နှင့် ယင်းနှစ်ခုအကြား ရှိသည်တို့ကို အပျင်းပြေ ကစားစရာ အဖြစ် (တစ်နည်း) ဦးတည်ချက်မဲ့ ဖြစ်ထွန်းစေခဲ့သည် မဟုတ်ပေ။@[ဆက်စပ်အာယဟ်များ [11:7] [45:22] [53:31]]",""
17,"အကယ်၍* ငါသည် ဦးတည်ချက်မဲ့ ပြုလုပ်ရန် ရှေးရှုခဲ့လျှင်၊ ငါ့စည်းမျဉ်းများအရ ၎င်းကို အမှန်ပင် ပြုလုပ်ပြီးဖြစ်အံ့။ ငါသည် ထိုသို့ ပြုလုပ်မည့်အရှင် မဟုတ်ပေ။@ [5:48] အောက်ခြေ (၅၅၆) [10:99] အောက်ခြေ (၉၀၉) @* [(لَوْ) ‘လောက်ဝ်’ “အကယ်၍” နှင့်ပတ်သက်၍၊ [5:48] အောက်ခြေ (၅၅၆) နှင့် [10:99] အောက်ခြေ (၉၀၉) တို့တွင် လေ့လာနိုင်ပါသည်။ ဤတွင် မဖြစ်နိုင်သော သဘောကို “အကယ်၍” ဖြင့် ဖော်ပြခြင်း ဖြစ်ပေသည်။]",""
18,"ထိုသို့အလျှင်း မဟုတ်၊ စင်စစ် ငါသည် အမှန်ဖြင့် အမှားကို ပစ်ပေါက်ရာ၊ အမှန်သည် အမှား၏ ဦးနှောက်ကို ဖောက်ထုတ်လိုက်၏။ ထိုအခါ အမှားသည် ချက်ချင်း ပျောက်ကွယ်သွား၏။* စင်စစ် သင်တို့ စွပ်စွဲပြောဆိုသော စကားများကြောင့် သင်တို့၌ ပျက်စီးခြင်းသာ အတည်ဖြစ်၏။@* [17:81] အောက်ခြေ (၁၁၀၉)",""
19,"စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့ရှိ သက်ရှိမှန်သမျှသည် အရှင့် အချုပ်အခြာအာဏာ အောက်၌သာ ရှိ ၏။ အရှင့် ပြဋ္ဌာန်းချက် အောက်ရှိ သက်ရှိများသည် အရှင့်ဥပဒေများကို နာခံခြင်းမှ မောက်မာကြသည် လည်း မဟုတ်။ မောပန်းနွမ်းနယ်ကြသည်လည်း မရှိချေ။ 1220",""
20,"သူတို့သည် နေ့ည မဟူ၊ မိမိတို့ ကျင်လည် ကျက်စားရမည့် နယ်ပယ်အတွင်း ရပ်တန့်ခြင်းမရှိ တာဝန် ထမ်းဆောင်လျက် ရှိကြ၏။*@* [2:30] အောက်ခြေ (၇၉)",""
21,"ထိုသို့ (သဘာဝ နိယာမ စည်းမျဉ်းများအား နာခံနေကြရ) ပါလျက် သူတို့သည် မြေကမ္ဘာ၌ အားထားခို လှုံရာ (ဘုရားတစ်ဆူ) ကို ဖန်တီးနေကြ၏။ (ထိုအားထားခိုလှုံရာ ဘုရားသည်) သူတို့၏ ဘဝများကို ရှင်သန် နိုးကြားစေပါသလော။ 1221",""
22,"အကယ်၍သာ စကြဝဠာနှင့် ကမ္ဘာဂြိုဟ်တို့တွင် အလ္လာဟ်မှအပ အခြား အားထားခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သောအရှင်များ ရှိသည်ဆိုလျှင် ယင်းနှစ်ခုသည် မုချ ဟန်ချက်ပျက်၍၊ ပျက်စီးသွားမည်သာ။ စင်စစ် အာဏာစက်အလုံးစုံ၏ အရှင်ဖြစ်သော အလ္လာဟ်သည် သူတို့၏ စွပ်စွဲချက်များမှ ကင်းစင်၏။ 1222",""
23,"အရှင်သည် မိမိ ဆောင်ရွက်ချက် နှင့်စပ်လျဉ်း၍ ထုချေရမည် မဟုတ်။ စင်စစ် သူတို့သည်သာ ထုချေ ကြရမည်။ 1223",""
24,"သူတို့သည် အလ္လာဟ်နှင့် တုပြိုင်၍ အခြား အားထား ခိုလှုံရာများ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သော အရှင်ကို ပြုလုပ်ကြသလော။ သင် ပြောလော့၊ “သင်တို့ အထောက်အထား ယူလာကြလော့။ ဤ (ကုရ်အာန်) သည် ကျွန်ုပ်နှင့်အတူ ရှိသူတို့အတွက် လမ်းညွှန်အဆုံးအမ (တစ်နည်း) ဂုဏ်သိက္ခာ* ဖြစ်၍၊ ကျွန်ုပ်ထက် အလျင် ရှိသူတို့အတွက်လည်း လမ်းညွှန်အဆုံးအမ (တစ်နည်း) ဂုဏ်သိက္ခာ ဖြစ်ပေသည်” စင်စစ် သူတို့ အနက် အများစုမှာ သစ္စာတရားကို မသိကြသောကြောင့် မျက်နှာလွှဲလျက် ရှိနေကြ၏။@* [21:10] အောက်ခြေ (၁၂၁၈)",""
