"Ayat_id","mm_Translation","multi_ayats"
1,"ကားဖှ်၊ ဟာ၊ ယာ၊ အိုင်းန်၊ ဆွောဒ်။ 1160 ((အလ္လာဟ်သည်) ရက်ရောစွာ ချီးမြှင့်သော၊ (သက်ရှိသက်မဲ့ မှန်သမျှကို) လမ်းညွှန်သော၊ ထာဝရ ရှင်နေသော၊ အသိပညာနှင့် ပြည့်စုံသော၊ အမှန်ကန်ဆုံး ပြောဆိုသော အရှင် ဖြစ်၏) (တစ်နည်း) ((အလ္လာဟ်သည်) ပြည့်စုံကုံလုံသော၊ (သက်ရှိသက်မဲ့ မှန်သမျှကို) လမ်းညွှန်သော၊ ကျက်သရေ မင်္ဂလာနှင့် ပြည့်စုံသော၊ တရားမျှတသော၊ အလုံးစုံကို သိမြင်သော အရှင် ဖြစ်၏)။",""
2,"(ဤသည်) သင့်အား ပျိုးထောင်မှုစနစ် နှင့်အညီ ဖွံ့ဖြိုး စေသောအရှင်က မိမိ၏ ဩဇာခံဖြစ်သော ဇကရိယာ အပေါ် ရဟ်မဟ် (လုံခြုံမှုပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှု) သက်ရောက်စေ ခဲ့မှုကို ထုတ်ဖော် အသိပေးခြင်း ပင်ဖြစ်၏။",""
3,"တစ်ချိန်တွင် ဇကရိယာသည် မိမိအား ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့်ထံ တီးတိုးစွာ ပန်ကြားခဲ့၏။",""
4,"သူက “အို-ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်၊ ကျွန်ုပ်၏ အရိုးအဆစ်များမှာ အားနည်း နေပါပြီ။ ဦးခေါင်းမှာလည်း အိုမင်းမှုကြောင့် ဖြူဆွတ် နေပါပြီ။ အို-ကျွန်ုပ်၏ အရှင်၊ ကျွန်ုပ်သည် အရှင့်ထံ လျှောက်ထား ပန်ကြားရာတွင် အလိုမပြည့်သူ မဖြစ်ခဲ့ဖူးပါ”-",""
5,"“စင်စစ် ကျွန်ုပ်သည် နောက်တွင် ကျန်ရစ်မည့် သားချင်းများ အတွက် အမှန်ပင် စိုးရိမ် မိပါသည်။ ထို့ပြင် ကျွန်ုပ်၏ ဇနီးမှာလည်း မြုံနေပါသည်။ သို့ဖြစ်၍ အရှင်သည် ကျွန်ုပ်အား မိမိပြဋ္ဌာန်းချက် နှင့်အညီ အမွေဆက်ခံသူ (သားတော်တစ်ပါး) ချီးမြှင့် တော်မူပါ”-",""
6,"“သူသည် ကျွန်ုပ်၏ အရိုက်အရာနှင့် ယအ်ကူးဗ်၏ သားမြေး တို့၏ အရိုက်အရာကို ဆက်ခံသူ ဖြစ်ပါမည်။ အို-ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်၊ အရှင်သည် သူ့အား နှစ်မြို့ဖွယ်ရာလည်း ပြုလုပ် ပေးတော်မူပါ” ဟု လျှောက်ထား၏။@[ဆက်စပ်အာယဟ်များ၊ [3:37-41] [6:85] [19:2-11] [21:89,90]]",""
7,"အို-ဇကရိယာ၊ စင်စစ်ဧကန် ငါသည် သင့်အား ယဟ်ယာ မည်သော သားတော်နှင့် ပတ်သက်၍ သတင်းကောင်း ပေးလိုက်ပြီ။ ငါသည် ယခင်က (သင့်မိသားစု၌) သူနှင့် ဂုဏ်ရည်တူ သူဟူ၍ စီမံခဲ့ဖူးခြင်း မရှိချေ။",""
8,"သူက “အို-ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်၊ ကျွန်ုပ်တွင် သားရတနာ မည်သို့ ရရှိအံ့နည်း။ ကျွန်ုပ်၏ ဇနီးမှာ အမြုံဖြစ်နေပြီး၊ ကျွန်ုပ်မှာလည်း လွန်စွာ အိုမင်းသော အရွယ်သို့ ရောက်ခဲ့ပြီ” ဟု လျှောက်တင်၏။*@* [3:40]",""
9,"အရှင်က “ဤအတိုင်းပင် ဖြစ်မည်။ သင့်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင် (၏ ဖြစ်ထွန်းစေမှု စည်းမျဉ်း) အရ ဤသည် ငါ့ပြဋ္ဌာန်းချက်အရ ခက်ခဲသော ကိစ္စ မဟုတ်ပေ။ ထို့ပြင် ငါသည် သင်ဘာမျှ မရှိခဲ့စဉ်က သင့်အား ဖြစ်ထွန်း စေခဲ့သည်” ဟု မိန့်၏။",""
10,"သူက “အို-အရှင်၊ ကျွန်ုပ်အဖို့ အာယဟ် တစ်ခုကိုစီမံ ပေးတော်မူပါ။” ဟု လျှောက်ထားရာ၊ အရှင်က “သင်သည် လူတို့နှင့် (သုံးရက်နှင့်) သုံးညတိုင်တိုင် (လက်ဟန်ခြေဟန် မှအပ) စကား မပြောဆိုရ” ဟု မိန့်၏။*@*[[3:41] အောက်ခြေ (၃၇၇၊ ၃၇၈)]#မှတ်ချက်။ [3:41] တွင် (ثَلَاثَةَ أَيَّامٍ) “သုံးရက်” ဟု မိန့်၍၊ ဤအာယဟ်တွင် (ثَلَاثَ لَيَالٍ) “သုံးည” ဟု ဆိုထားသည်။ ဆိုလိုသည်မှာ သုံးရက်နှင့် သုံးည ဆက်တိုက် ဟူ၏။",""
11,"ထို့နောက် သူသည် အဆောင်အတွင်းမှ* မိမိမျိုးတူစုထံ ထွက်လာ၍၊ “သင်တို့သည် နံနက်နှင့် ညနေ တို့တွင် (မိမိတို့) တာဝန်ကျရာ အခန်းကဏ္ဍ၌ အပြည့်အဝ ဆောင်ရွက်လျက် ရှိကြလော့”** ဟု ဝဟ်ယ်-လက်ရိပ်ဖြင့် ညွှန်ပြခဲ့၏။ (တစ်နည်း) အရိပ်အမြွက်ဖြင့် ညွှန်ကြားခဲ့၏။@*[[3:39] အောက်ခြေ (၃၇၁)]#**[[2:30] အောက်ခြေ (၇၉)]",""
12,"အို-ယဟ်ယာ၊ သင်သည် ဥပဒေကျမ်းကို ခိုင်မြဲစွာစွဲကိုင် ထားလော့။ ထို့ပြင် ငါသည် သူ့အား ငယ်ရွယ်စဉ် ကပင် ဆင်ခြင်ဉာဏ်ကို ချီးမြှင့်ခဲ့၏။",""
13,"ထို့ပြင် ငါ့ပြဋ္ဌာန်းချက် နှင့်အညီ သူ့အား နူးညံ့သိမ်မွေ့သော စိတ်နှလုံးနှင့် သန့်ရှင်းသော ဘဝအားဖြင့် တိုးတက် ဖွံ့ဖြိုးစေခဲ့၏။ စင်စစ် သူသည် (အပျက်လုပ်ရပ်များမှ မိမိကိုယ်ကို) ထိန်းသိမ်းသူ ဖြစ်ခဲ့၏။",""
14,"ထို့ပြင် သူသည် မိဘနှစ်ပါးနှင့် ကောင်းမွန် သိမ်မွေ့စွာ ဆက်ဆံသူ၊ (တစ်နည်း) စိတ်သဘော ကြီးမြတ်စွာပြုစု ဆက်ဆံသူ ဖြစ်၏။ ထို့ပြင် မောက်မာ ခက်ထန် ဖီဆန်သူ မဖြစ်ခဲ့ပေ။",""
15,"သို့ဖြစ်ရာ၊ သူ့အပေါ်၌ မွေးဖွားသောနေ့၊ ကွယ်လွန်မည့်နေ့နှင့် ပြန်လည်ရှင်သန် နိုးကြားမည့် နေ့တို့၌ ချမ်းမြေ့သာယာမှု သက်ရောက် ပါစေသား။",""
16,"ထို့ပြင် သင်သည် (ဤကုရ်အာန်) ကျမ်းတွင် လာရှိသော မရ်ယန်မ်၏ အကြောင်းကို ထုတ်ဖော် ပြောပြလော့။ 1161 တစ်ချိန်တွင် သူမသည် မိမိ၏ မိသားစုမှ ခွဲခွာ၍ အရှေ့အရပ်သို့ ထွက်ခွာလာ၏။ 1162",""
17,"ထို့နောက် သူမသည် မိသားစုနှင့် ဆက်ဆံမှုမပြုဘဲ၊ ပြည်ဖုံးကားချ၍ နေထိုင်ခဲ့သည်။ 1163 သို့ဖြစ်ရာ ငါသည် သူမထံသို့ အခြေအနေ အမှန်ကို ပြောပြရန် ငါ၏ ရူးဟ် (ဆင်ခြင်တုံတရား အခြေခံသော လမ်းညွှန်မှု) နှင့်တကွ ပကတိ ပြည့်စုံသော လူသားတစ်ဦးကို စေလွှတ်ခဲ့၏။ 1164",""
18,"သူမက “သင်သည် (အပျက် လုပ်ရပ်များမှ မိမိကိုယ်ကို) ထိန်းသိမ်းသူ ဖြစ်လျှင်၊ ကျွန်ုပ် သင်၏ (နှောင့်ယှက်မှု) မှ လုံခြုံစေရန် ရဟ်မာန် (၏ စီမံမှု) ၌* ခိုလှုံပါသည်” ဟု ပြောဆို၏။ 1165 @*[1:0] အောက်ခြေ (၁)",""
19,"သူက “ကျွန်ုပ်သည် သင့်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်၏ ရစူလ်တစ်ပါး သာလျှင်ဖြစ်၍၊ (အလ္လာဟ်က) သင့်အား သန့်စင် ဖွံ့ဖြိုးသော သားရတနာ ချီးမြှင့်မည် ဖြစ်ကြောင်း* (သတင်း ကောင်းပါးရန် စေလွှတ်ခံရသူ ဖြစ်သည်)” ဟု တုံ့ပြန်ပြောဆို၏။@*[3:45]",""
20,"မရ်ယန်မ်က “ကျွန်ုပ်အား မည်သည့် လူသားကမျှ ထိတွေ့ခဲ့ခြင်း မရှိပါဘဲလျက်၊ ထို့ပြင် ကျွန်ုပ်သည် စည်းကမ်း ချိုးဖောက် သူလည်း မဟုတ်ပါဘဲလျက် 1166 ကျွန်ုပ်တွင် မည်သို့ သားတော်တစ်ပါး ရရှိအံ့နည်း” ဟု ဆို၏။*@* [3:47]",""
21,"သူက “ဤအတိုင်းပင် ဖြစ်မည်။” 1167 သင့်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသော အရှင်က မိန့်သည်မှာ “ငါ (၏ ဖြစ်ထွန်းစေမှု စည်းမျဉ်း) အရ ဤသည် ငါ့ ပြဋ္ဌာန်းချက်အရ ခက်ခဲသော ကိစ္စမဟုတ်ပေ။ ထို့ပြင် ငါသည် သူ့အား မိမိ၏ ပြဋ္ဌာန်းချက် နှင့်အညီ လူသားတို့ အတွက် အာယဟ် (သက်သေပြလမ်းညွှန်) နှင့် လုံခြုံမှု ပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှုတို့၏ အကြောင်းရင်း တစ်ရပ် ဖြစ်စေမည်။ 1168 စင်စစ် ယင်းကိစ္စမှာ စီရင်ဆုံးဖြတ်ပြီး ဖြစ်သည်” ဟု ဆို၏။",""
22,"ထို့နောက် သူမသည် ၎င်းကို ကိုယ်ဝန်ဆောင်ခဲ့ပြီး၊ ဝေးကွာသော အရပ်သို့ ထွက်ခွာသွားခဲ့၏။ 1169",""
23,"ထို့နောက် သားဖွားခြင်း ဝေဒနာသည် သူမအား စွန်ပလွံပင် ရှိရာသို့ တွန်းပို့ခဲ့ရာ၊ သူမက “ဪ-ငါ သည် ယခုထက်စော၍ သေဆုံးခဲ့ပြီး၊ မေ့ပျောက် ခံရလျှင် ကောင်းစွ” ဟု ညည်းညူ ပြောဆို၏။",""
24,"ထိုအခါ သူမအား သူမ၏ အောက်ဖက်ဆီမှ အသံပြု သည်မှာ 1170 “သင် သောက မဖြစ်နှင့်။ သင့်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်သည် သင်၏ အောက်နားတွင် စမ်းချောင်း တစ်ခုကို စီမံထားပြီး ဖြစ်၏”-",""
25,"“သင်သည် စွန်ပလွံပင်၏ ပင်စည်ကို သင့်ဖက်သို့ ဆွဲ၍ လှုပ်လျှင် လတ်ဆတ်သော စွန်ပလွံသီး မှည့်များ ကြွေကျလာမည်”-",""
26,"“သို့ဖြစ်ရာ သင်သည် စားသောက်ပါလေ။ (သားရတနာကို ရှု၍) မျက်စိ အေးမြ ကြည်လင်မှုကို ရယူပါလေ။ ထို့ပြင် သင်သည် လူတစ်ဦးဦးနှင့် တွေ့ဆုံသည်ရှိသော်၊ ‘ကျွန်ုပ် ရဟ်မာန် (လုံခြုံမှု ပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုကို စီမံသောအရှင့်) အား* ရည်စူး၍ ဆောင်မ် (စောင့်ထိန်းမှု) ပြုရန် အဓိဋ္ဌာန်ပြု ထားသဖြင့် ယနေ့ မည်သည့် လူသားနှင့်မျှ အလျှင်းစကား ပြောဆိုမည် မဟုတ်’** ဟု (အရိပ်အမြွက်အားဖြင့်) ပြောဆိုပါလေ။”@* [1:0] အောက်ခြေ (၁)၊ [5:1] အောက်ခြေ (၅၁၃) #** [ဂျူးဘာသာအရ ဆောင်မ် “စောင့်ထိန်းမှု” ၌ စကားမပြော ဘဲနေခြင်း ဖြစ်သည်။ [3:41] အောက်ခြေ (၃၇၈) တွင် ကြည့်]",""
27,"ထို့နောက် မရ်ယန်မ်သည် သူ့ကို ခေါ်၍ မိမိမျိုးတူစုထံ ရောက်လာ၏။ 1171 သူတို့က “အို-မရ်ယန်မ်၊ သင်သည် အံ့ဖွယ်အမှုကို ဆောင်ယူခဲ့လေပြီ”- 1172",""
28,"“အို-ဟာရူးန်၏ နှမ၊ 1173 သင့်ဖခင် သည်လည်း အစွန်း ရောက်သူ မဟုတ်၊ မိခင် သည်လည်း စည်းကမ်း ချိုးဖောက်သူ မဟုတ်” ဟု ပြောဆိုကြ၏။ 1174",""
29,"ထိုအခါ မရ်ယန်မ်က သူ့အား ညွှန်ပြခဲ့၏။ သူတို့က “ကျွန်ုပ်တို့သည် ပုခက်တွင်း၌ ရှိနေသော ကလေး နှင့် 1175 မည်သို့ စကားပြော ကြအံ့နည်း” ဟု ဆိုကြ၏။",""
30,"သူက ပြန်ပြောသည်မှာ “ကျွန်ုပ်သည် အလ္လာဟ်၏ ဩဇာခံ ဖြစ်၏။ အရှင်သည် ကျွန်ုပ်အား ဥပဒေကျမ်း ကိုပေးအပ်၍၊ နဗီအဖြစ် ခန့်အပ်၏”-",""
31,"“ထို့ပြင် ကျွန်ုပ် မည်သည့် နေရာ၌ ရှိသည်ဖြစ်စေ၊ အရှင်သည် ကျွန်ုပ်အား ဖွံ့ဖြိုး တိုးတက်သူ အဖြစ် စီမံထား၏။ အရှင်သည် ကျွန်ုပ် အသက်ရှင် နေသမျှ ကာလပတ်လုံး ဆွလာဟ်၊ ဇကာဟ် တို့နှင့် စပ်လျဉ်း၍ (ပုံဖော် တည်ဆောက်ရန်) ညွှန်ကြားထား၏”-",""
32,"“ထို့ပြင် အရှင်သည် ကျွန်ုပ်အား မိခင်နှင့် ကောင်းမွန် သိမ်မွေ့စွာ ဆက်ဆံသူ၊ (တစ်နည်း) စိတ်သဘော ကြီးမြတ်စွာ ပြုစု ဆက်ဆံသူ ဖြစ် (စေရန်လည်း ညွှန်ကြား) ၏။ ထို့ပြင် မောက်မာ ဆိုးသွမ်းသူ၊ ပုန်ကန်သူ အဖြစ် အလျှင်း မစီမံခဲ့ပေ။” 1176",""
33,"“သို့ဖြစ်ရာ၊ ကျွန်ုပ်အပေါ်၌ မွေးဖွားသောနေ့၊ ကွယ်လွန်မည့် နေ့နှင့် ပြန်လည်ရှင်သန် နိုးကြားမည့်နေ့ တို့၌ ချမ်းမြေ့ သာယာမှု သက်ရောက် ပါစေသား။”",""
34,"ဤသည် မရ်ယန်မ်၏သား အီစာ၏ မှန်ကန်သော အကြောင်းအရာ ပင်ဖြစ်၏။ သူတို့သည် ထို အကြောင်းအရာနှင့် စပ်လျဉ်း၍၊ သံသယ ဖြစ်လျက် အငြင်းပွား နေကြ၏။",""
35,"တစ်ဦး တစ်ယောက်ကို သားအဖြစ် သတ်မှတ်ခြင်းသည် အလ္လာဟ်နှင့် မအပ်စပ်ပေ။ အရှင်သည် ချို့တဲ့မှု မှန်သမျှမှ ကင်းစင်၏။ အရှင်သည် အရေးကိစ္စ တစ်စုံတစ်ရာကို စီရင် ပြဋ္ဌာန်းသောအခါ၊ “ဖြစ်” ဟု ညွှန်ကြား ရုံမျှနှင့် အဆင့်ဆင့် ဖြစ်ပေါ်လာ၏။*@* [2:117] အောက်ခြေ (၁၇၀)",""
36,"“ထို့ပြင် ဧကန်စင်စစ် အလ္လာဟ်သည် ကျွန်ုပ်နှင့် သင်တို့အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသော အရှင်ပင် ဖြစ်၏။ သို့ဖြစ်ရာ သင်တို့ အရှင်၏ ဩဇာကို ခံယူကြလော့။ (တစ်နည်း) အရှင့်လမ်းညွှန်မှု နှင့်အညီ ဘဝ တစ်သက်တာ နေထိုင် ဖြတ်သန်း ကြလော့။ ဤသည် ဖြောင့်မတ်၍ ဟန်ချက်မျှသော ဘဝလမ်းစဥ် ဖြစ်သည်” (ဟု အီစာက ဆို၏)။",""
37,"သို့ရာတွင် သူတို့အနက် အုပ်စု အသီးသီးတို့ အကြား ကွဲလွဲခဲ့ကြ၏။ သို့ဖြစ်ရာ လုံခြုံမှုကို သွေဖည် ဆန့်ကျင်သော သူတို့သည် အရှိတရား ပေါ်ထွန်း လာမည့် ကြီးကျယ်သော ကာလ၌ ပျက်စီး ကြရပေမည်။",""
38,"သူတို့ ငါ့ (ပြဋ္ဌာန်းချက်အရ တုံ့ပြန် ရလဒ်ဆီသို့) လာရောက် ကြသော ကာလတွင် အံ့ဩလောက်ဖွယ် ကြားသူ၊ မြင်သူများ ဖြစ်သွား ကြပေမည်။ သို့ရာတွင် လက်ရှိ ကာလ၌မူ မတရား ကျူးကျော်သော သူတို့သည် ထင်ရှားသော လမ်းမှားမှု၌ ရှိနေကြ၏။@[ဆက်စပ်အာယဟ် [50:22]]",""
39,"ထို့ပြင် သင်သည် သူတို့အား ဝမ်းနည်း ကြေကွဲရမည့် ကာလနှင့် စပ်လျဉ်း၍ သတိပေးလော့။ ထိုကာလ၌ အရေးကိစ္စ အဝဝသည် စီရင် ဆုံးဖြတ်ပြီး ဖြစ်အံ့။ စင်စစ် သူတို့သည် (အကျိုးဆက်ဖြစ်ပေါ်မှုအား) ယုံကြည်ခြင်း မရှိဘဲ၊ ဥပေက္ခာ ပြုထားကြ၏။",""
40,"ဧကန်အမှန် ငါသည် ကမ္ဘာဂြိုဟ်နှင့် ၎င်း၌ ရှိသမျှ တို့ကို အဆုံးစွန် ပိုင်ဆိုင်သော အရှင်ပင် ဖြစ်၏။ စင်စစ် သူတို့သည် ငါ (ပြဋ္ဌာန်းအပ်သော တုံ့ပြန် ရလဒ်ဆီသို့သာ) ပြန်လှည့် ကြရပေမည်။",""
41,"ထို့ပြင် သင်သည် ဤ (ကုရ်အာန်) ကျမ်းတွင် လာရှိသော အိဗ်ရာဟီမ်၏ အကြောင်းကို ထုတ်ဖော် ပြောဆိုလော့။ ဧကန်စင်စစ် သူသည် အလွန်သစ္စာရှိ၍ ဖြောင့်မတ်သော နဗီတစ်ပါး ဖြစ်၏။*@* [2:124]",""
42,"တစ်ချိန်တွင်၊ သူက သူ့ဖခင်အား “အို-ဖခင်၊ ဖခင်သည် ကြားနိုင်စွမ်း မရှိသော၊ မြင်နိုင်စွမ်း မရှိသော၊ ဖခင်အား စိုးစဉ်းမျှ အကျိုး မပြုနိုင်သော အရာများကို အဘယ်ကြောင့် ဩဇာရှင် အဖြစ် မှတ်ယူ နေပါသနည်း”-",""
43,"“အို-ကျွန်ုပ်၏ ဖခင်၊ ဖခင်ထံ မရောက်ခဲ့သည့် (ဝဟ်ယ်၏) အသိပညာသည် ကျွန်ုပ်ထံ အမှန်ပင် ရောက်ရှိ လာခဲ့ပြီ။ သို့ဖြစ်ရာ ဖခင်သည် ကျွန်ုပ်နောက်သို့ လိုက်ပါလေ။ ကျွန်ုပ် ဖခင်အား တည်ကြည် ဖြောင့်မတ်သော ဘဝလမ်းစဉ် ကို ညွှန်ပြပါမည်”-",""
44,"“အို-ကျွန်ုပ်၏ ဖခင်၊ ဖခင်သည် ရှိုက်သာန် (အပျက်လုပ်ရပ်) ၏ ဩဇာကို မခံယူပါနှင့်။ ဧကန်စင်စစ် ရှိုက်သာန် (အပျက်လုပ်ရပ်) သည် ရဟ်မာန်* (၏ လမ်းညွှန်မှု) ကို ဖီဆန် လျက်ရှိ၏”-@* [1:0] အောက်ခြေ (၁)",""
45,"“အို-ကျွန်ုပ်၏ ဖခင်၊ ဖခင်၌ ရဟ်မာန်၏* အရေးယူဒဏ်ခတ်မှု သက်ရောက်မည်ကို ကျွန်ုပ် အမှန်ပင် စိုးရိမ်မိပါသည်။ သို့ဖြစ်လျှင် ဖခင်သည် ရှိုက်သာန် (အဖျက်သမား) နှင့် ရင်းနှီး ကျွမ်းဝင်သူ ဖြစ်သွားပေမည်” ဟု ပြောဆို၏။#* [1:0] အောက်ခြေ (၁)၊ [5:1] အောက်ခြေ (၅၁၃)",""
46,"ဖခင်က “အို-အိဗ်ရာဟီမ်၊ သင်သည် ငါ၏ အားထား ခိုလှုံရာ (နတ်ဘုရား) များနှင့် မဆိုင်သလို ပြုမူ နေပါသလော။ သင်သည် (မိမိဟောပြောမှုမှ) မရပ်စဲလျှင်၊ ငါသည် သင့်အား အမှန်ပင် ပြင်းထန်စွာ အပြစ်ပေး၍ နှင်ထုတ်မည်။ ထို့ပြင် သင်သည် ငါ့အား ကာလတစ်ခုတိုင် စွန့်ခွာလော့” ဟု ပြောဆို၏။",""
